geo,Municipio,Desagregación cultivo,Año,Área sembrada,Ciclo del cultivo
15403,La Uvita,Frijol,2021,17.000000,Transitorio
15403,La Uvita,Frijol,2021,10.000000,Transitorio
15403,La Uvita,Haba,2021,5.000000,Transitorio
15403,La Uvita,Haba,2021,3.000000,Transitorio
15407,Villa de Leyva,Frijol,2021,13.000000,Transitorio
15407,Villa de Leyva,Frijol,2021,10.000000,Transitorio
15425,Macanal,Arveja,2021,13.000000,Transitorio
15425,Macanal,Arveja,2021,15.000000,Transitorio
15425,Macanal,Frijol,2021,32.000000,Transitorio
15425,Macanal,Frijol,2021,460.000000,Transitorio
15442,Maripí,Arveja,2021,3.000000,Transitorio
15442,Maripí,Frijol,2021,10.000000,Transitorio
15455,Miraflores,Arveja,2021,10.000000,Transitorio
15455,Miraflores,Arveja,2021,10.000000,Transitorio
15455,Miraflores,Frijol,2021,45.000000,Transitorio
15455,Miraflores,Frijol,2021,45.000000,Transitorio
15464,Mongua,Arveja,2021,12.000000,Transitorio
15464,Mongua,Arveja,2021,17.000000,Transitorio
15464,Mongua,Haba,2021,40.000000,Transitorio
15466,Monguí,Arveja,2021,15.000000,Transitorio
15466,Monguí,Arveja,2021,15.000000,Transitorio
15466,Monguí,Frijol,2021,1.000000,Transitorio
15466,Monguí,Haba,2021,5.000000,Transitorio
15469,Moniquirá,Frijol,2021,90.000000,Transitorio
15469,Moniquirá,Frijol,2021,25.000000,Transitorio
15476,Motavita,Arveja,2021,30.000000,Transitorio
15476,Motavita,Arveja,2021,30.000000,Transitorio
15476,Motavita,Haba,2021,5.000000,Transitorio
15480,Muzo,Frijol,2021,8.000000,Transitorio
15480,Muzo,Frijol,2021,9.000000,Transitorio
15480,Muzo,Maní,2021,4.000000,Transitorio
15480,Muzo,Maní,2021,4.000000,Transitorio
15491,Nobsa,Frijol,2021,20.000000,Transitorio
15491,Nobsa,Frijol,2021,15.000000,Transitorio
15491,Nobsa,Haba,2021,2.000000,Transitorio
15491,Nobsa,Haba,2021,1.000000,Transitorio
15494,Nuevo Colón,Arveja,2021,22.000000,Transitorio
15494,Nuevo Colón,Frijol,2021,50.000000,Transitorio
15494,Nuevo Colón,Haba,2021,7.000000,Transitorio
15494,Nuevo Colón,Haba,2021,7.000000,Transitorio
15500,Oicatá,Arveja,2021,5.000000,Transitorio
15500,Oicatá,Arveja,2021,4.000000,Transitorio
15507,Otanche,Frijol,2021,2.000000,Transitorio
15507,Otanche,Frijol,2021,1.000000,Transitorio
15511,Pachavita,Arveja,2021,18.000000,Transitorio
15511,Pachavita,Arveja,2021,12.000000,Transitorio
15511,Pachavita,Frijol,2021,4.000000,Transitorio
15511,Pachavita,Frijol,2021,150.000000,Transitorio
15514,Páez,Frijol,2021,11.000000,Transitorio
15514,Páez,Frijol,2021,11.000000,Transitorio
15516,Paipa,Arveja,2021,40.000000,Transitorio
15516,Paipa,Arveja,2021,8.000000,Transitorio
15516,Paipa,Frijol,2021,6.000000,Transitorio
15516,Paipa,Frijol,2021,3.000000,Transitorio
15518,Pajarito,Frijol,2021,10.000000,Transitorio
15518,Pajarito,Guandul,2021,5.000000,Transitorio
15522,Panqueba,Frijol,2021,12.000000,Transitorio
15531,Pauna,Frijol,2021,12.000000,Transitorio
15531,Pauna,Frijol,2021,5.000000,Transitorio
15531,Pauna,Habichuela,2021,3.000000,Transitorio
15531,Pauna,Habichuela,2021,2.000000,Transitorio
15531,Pauna,Maní,2021,20.000000,Transitorio
15531,Pauna,Maní,2021,3.000000,Transitorio
15533,Paya,Arveja,2021,1.000000,Transitorio
15533,Paya,Frijol,2021,10.000000,Transitorio
15533,Paya,Guandul,2021,10.000000,Transitorio
15537,Paz de Río,Arveja,2021,6.000000,Transitorio
15537,Paz de Río,Arveja,2021,10.000000,Transitorio
15537,Paz de Río,Frijol,2021,11.000000,Transitorio
15537,Paz de Río,Frijol,2021,2.000000,Transitorio
15542,Pesca,Arveja,2021,122.000000,Transitorio
15542,Pesca,Haba,2021,24.000000,Transitorio
15550,Pisba,Arveja,2021,8.000000,Transitorio
15550,Pisba,Frijol,2021,2.000000,Transitorio
15550,Pisba,Guandul,2021,5.000000,Transitorio
15599,Ramiriquí,Arveja,2021,36.000000,Transitorio
15599,Ramiriquí,Arveja,2021,26.000000,Transitorio
15599,Ramiriquí,Frijol,2021,26.000000,Transitorio
15599,Ramiriquí,Frijol,2021,24.000000,Transitorio
15599,Ramiriquí,Haba,2021,1.000000,Transitorio
15600,Ráquira,Arveja,2021,71.000000,Transitorio
15600,Ráquira,Arveja,2021,70.000000,Transitorio
15600,Ráquira,Haba,2021,2.000000,Transitorio
15600,Ráquira,Haba,2021,2.000000,Transitorio
15600,Ráquira,Habichuela,2021,7.000000,Transitorio
15600,Ráquira,Habichuela,2021,10.000000,Transitorio
15621,Rondón,Arveja,2021,9.000000,Transitorio
15621,Rondón,Arveja,2021,6.000000,Transitorio
15621,Rondón,Frijol,2021,11.000000,Transitorio
15621,Rondón,Frijol,2021,21.000000,Transitorio
15632,Saboyá,Arveja,2021,200.000000,Transitorio
15632,Saboyá,Arveja,2021,260.000000,Transitorio
15646,Samacá,Arveja,2021,109.160000,Transitorio
15646,Samacá,Arveja,2021,200.000000,Transitorio
15646,Samacá,Frijol,2021,4.000000,Transitorio
15660,San Eduardo,Arveja,2021,1.000000,Transitorio
15660,San Eduardo,Arveja,2021,1.000000,Transitorio
15660,San Eduardo,Frijol,2021,2.000000,Transitorio
15660,San Eduardo,Frijol,2021,2.000000,Transitorio
15664,San José de Pare,Frijol,2021,5.000000,Transitorio
15664,San José de Pare,Frijol,2021,1.000000,Transitorio
15664,San José de Pare,Habichuela,2021,1.000000,Transitorio
15664,San José de Pare,Habichuela,2021,1.000000,Transitorio
15673,San Mateo,Arveja,2021,3.500000,Transitorio
15673,San Mateo,Arveja,2021,5.000000,Transitorio
15673,San Mateo,Frijol,2021,50.000000,Transitorio
15673,San Mateo,Frijol,2021,70.000000,Transitorio
15676,San Miguel de Sema,Arveja,2021,12.000000,Transitorio
15676,San Miguel de Sema,Arveja,2021,20.000000,Transitorio
15676,San Miguel de Sema,Frijol,2021,12.000000,Transitorio
15676,San Miguel de Sema,Frijol,2021,12.000000,Transitorio
15681,San Pablo de Borbur,Arveja,2021,2.000000,Transitorio
15681,San Pablo de Borbur,Frijol,2021,25.000000,Transitorio
15681,San Pablo de Borbur,Frijol,2021,50.000000,Transitorio
15681,San Pablo de Borbur,Maní,2021,15.000000,Transitorio
15681,San Pablo de Borbur,Maní,2021,35.000000,Transitorio
15686,Santana,Frijol,2021,22.000000,Transitorio
15686,Santana,Frijol,2021,24.000000,Transitorio
15690,Santa María,Frijol,2021,6.000000,Transitorio
15690,Santa María,Frijol,2021,10.000000,Transitorio
15693,Santa Rosa de Viterbo,Arveja,2021,22.000000,Transitorio
15693,Santa Rosa de Viterbo,Arveja,2021,25.000000,Transitorio
15696,Santa Sofía,Arveja,2021,6.000000,Transitorio
15720,Sativanorte,Arveja,2021,3.000000,Transitorio
15720,Sativanorte,Arveja,2021,3.000000,Transitorio
15720,Sativanorte,Frijol,2021,3.000000,Transitorio
15720,Sativanorte,Frijol,2021,1.000000,Transitorio
15720,Sativanorte,Haba,2021,1.000000,Transitorio
15720,Sativanorte,Haba,2021,1.000000,Transitorio
15723,Sativasur,Arveja,2021,1.500000,Transitorio
15723,Sativasur,Arveja,2021,0.500000,Transitorio
15723,Sativasur,Frijol,2021,6.000000,Transitorio
15723,Sativasur,Haba,2021,3.000000,Transitorio
15740,Siachoque,Arveja,2021,220.000000,Transitorio
15740,Siachoque,Arveja,2021,200.000000,Transitorio
15740,Siachoque,Haba,2021,25.000000,Transitorio
15740,Siachoque,Haba,2021,20.000000,Transitorio
15753,Soatá,Arveja,2021,15.000000,Transitorio
15753,Soatá,Arveja,2021,15.000000,Transitorio
15753,Soatá,Frijol,2021,65.000000,Transitorio
15753,Soatá,Frijol,2021,40.000000,Transitorio
15755,Socotá,Arveja,2021,35.000000,Transitorio
15755,Socotá,Arveja,2021,34.000000,Transitorio
15755,Socotá,Frijol,2021,40.000000,Transitorio
15755,Socotá,Frijol,2021,32.000000,Transitorio
15757,Socha,Arveja,2021,3.000000,Transitorio
15757,Socha,Arveja,2021,3.000000,Transitorio
15757,Socha,Frijol,2021,3.000000,Transitorio
15757,Socha,Frijol,2021,5.000000,Transitorio
15759,Sogamoso,Arveja,2021,50.000000,Transitorio
15759,Sogamoso,Arveja,2021,35.000000,Transitorio
15759,Sogamoso,Frijol,2021,5.000000,Transitorio
15759,Sogamoso,Frijol,2021,6.000000,Transitorio
15759,Sogamoso,Haba,2021,2.000000,Transitorio
15761,Somondoco,Arveja,2021,5.000000,Transitorio
15761,Somondoco,Frijol,2021,6.000000,Transitorio
15761,Somondoco,Frijol,2021,20.000000,Transitorio
15762,Sora,Arveja,2021,35.000000,Transitorio
15762,Sora,Arveja,2021,35.000000,Transitorio
15763,Sotaquirá,Arveja,2021,16.000000,Transitorio
15763,Sotaquirá,Arveja,2021,5.000000,Transitorio
15763,Sotaquirá,Frijol,2021,10.000000,Transitorio
15763,Sotaquirá,Haba,2021,6.000000,Transitorio
15764,Soracá,Arveja,2021,30.000000,Transitorio
15764,Soracá,Arveja,2021,120.000000,Transitorio
15774,Susacón,Arveja,2021,18.000000,Transitorio
15774,Susacón,Arveja,2021,12.000000,Transitorio
15774,Susacón,Frijol,2021,12.000000,Transitorio
15774,Susacón,Frijol,2021,14.000000,Transitorio
15776,Sutamarchán,Arveja,2021,5.000000,Transitorio
15776,Sutamarchán,Arveja,2021,10.500000,Transitorio
15776,Sutamarchán,Frijol,2021,2.500000,Transitorio
15776,Sutamarchán,Frijol,2021,5.000000,Transitorio
15776,Sutamarchán,Habichuela,2021,8.500000,Transitorio
15776,Sutamarchán,Habichuela,2021,5.000000,Transitorio
15778,Sutatenza,Arveja,2021,10.000000,Transitorio
15778,Sutatenza,Arveja,2021,42.000000,Transitorio
15778,Sutatenza,Frijol,2021,20.000000,Transitorio
15778,Sutatenza,Frijol,2021,42.000000,Transitorio
15778,Sutatenza,Garbanzo,2021,5.000000,Transitorio
15778,Sutatenza,Haba,2021,2.000000,Transitorio
15778,Sutatenza,Habichuela,2021,4.000000,Transitorio
15778,Sutatenza,Habichuela,2021,3.000000,Transitorio
15790,Tasco,Arveja,2021,8.000000,Transitorio
15790,Tasco,Arveja,2021,20.000000,Transitorio
15790,Tasco,Frijol,2021,12.000000,Transitorio
15790,Tasco,Haba,2021,3.000000,Transitorio
15798,Tenza,Arveja,2021,16.000000,Transitorio
15798,Tenza,Arveja,2021,16.000000,Transitorio
15798,Tenza,Frijol,2021,8.000000,Transitorio
15798,Tenza,Frijol,2021,95.000000,Transitorio
15798,Tenza,Habichuela,2021,20.000000,Transitorio
15798,Tenza,Habichuela,2021,20.000000,Transitorio
15804,Tibaná,Arveja,2021,49.000000,Transitorio
15804,Tibaná,Arveja,2021,64.000000,Transitorio
15804,Tibaná,Frijol,2021,18.000000,Transitorio
15804,Tibaná,Frijol,2021,85.000000,Transitorio
15806,Tibasosa,Arveja,2021,8.000000,Transitorio
15808,Tinjacá,Arveja,2021,8.000000,Transitorio
15808,Tinjacá,Arveja,2021,5.000000,Transitorio
15808,Tinjacá,Frijol,2021,6.000000,Transitorio
15808,Tinjacá,Frijol,2021,2.500000,Transitorio
15808,Tinjacá,Habichuela,2021,8.000000,Transitorio
15808,Tinjacá,Habichuela,2021,3.000000,Transitorio
15810,Tipacoque,Frijol,2021,5.000000,Transitorio
15810,Tipacoque,Frijol,2021,3.000000,Transitorio
15810,Tipacoque,Habichuela,2021,1.000000,Transitorio
15814,Toca,Arveja,2021,180.000000,Transitorio
15814,Toca,Arveja,2021,220.000000,Transitorio
15816,Togüí,Frijol,2021,28.000000,Transitorio
15816,Togüí,Frijol,2021,2.000000,Transitorio
15820,Tópaga,Arveja,2021,10.000000,Transitorio
15820,Tópaga,Arveja,2021,12.000000,Transitorio
15822,Tota,Arveja,2021,350.000000,Transitorio
15822,Tota,Arveja,2021,200.000000,Transitorio
15822,Tota,Haba,2021,15.000000,Transitorio
15822,Tota,Haba,2021,18.000000,Transitorio
15832,Tununguá,Frijol,2021,8.000000,Transitorio
15832,Tununguá,Frijol,2021,5.000000,Transitorio
15835,Turmequé,Arveja,2021,5.000000,Transitorio
15835,Turmequé,Arveja,2021,30.000000,Transitorio
15835,Turmequé,Frijol,2021,35.000000,Transitorio
15835,Turmequé,Frijol,2021,40.000000,Transitorio
15835,Turmequé,Haba,2021,4.000000,Transitorio
15837,Tuta,Arveja,2021,9.000000,Transitorio
15837,Tuta,Arveja,2021,5.000000,Transitorio
15837,Tuta,Frijol,2021,5.000000,Transitorio
15837,Tuta,Frijol,2021,4.000000,Transitorio
15839,Tutazá,Arveja,2021,13.000000,Transitorio
15839,Tutazá,Arveja,2021,12.000000,Transitorio
15839,Tutazá,Frijol,2021,3.200000,Transitorio
15839,Tutazá,Haba,2021,4.600000,Transitorio
15839,Tutazá,Haba,2021,2.700000,Transitorio
15842,Úmbita,Arveja,2021,18.000000,Transitorio
15842,Úmbita,Arveja,2021,15.000000,Transitorio
15842,Úmbita,Frijol,2021,52.000000,Transitorio
15842,Úmbita,Frijol,2021,50.000000,Transitorio
15842,Úmbita,Haba,2021,6.000000,Transitorio
15861,Ventaquemada,Arveja,2021,11.000000,Transitorio
15861,Ventaquemada,Arveja,2021,25.000000,Transitorio
15861,Ventaquemada,Frijol,2021,4.000000,Transitorio
15861,Ventaquemada,Frijol,2021,7.000000,Transitorio
15879,Viracachá,Arveja,2021,16.500000,Transitorio
15879,Viracachá,Arveja,2021,18.000000,Transitorio
15897,zetaquira,Frijol,2021,350.000000,Transitorio
