geo,Municipio,Cultivo,Año,Producción(t)
15223,CUBARA,CAÑA,2017,24.000000
15317,GUACAMAYAS,CAÑA,2017,32.000000
15720,SATIVANORTE,CAÑA,2017,31.000000
15667,SAN LUIS DE GACENO,CAÑA,2017,42.000000
15442,MARIPI,CAÑA,2018,1.949000
15212,COPER,CAÑA,2018,3.200000
15469,MONIQUIRA,CAÑA,2018,2.480000
15109,BUENAVISTA,CAÑA,2018,1.316000
15293,GACHANTIVA,CAÑA,2018,700.000000
15425,MACANAL,CAÑA,2018,1.038000
15681,SAN PABLO DE BORBUR,CAÑA,2018,131.000000
15696,SANTA SOFIA,CAÑA,2018,788.000000
15804,TIBANA,CAÑA,2018,662.000000
15897,ZETAQUIRA,CAÑA,2018,732.000000
15106,BRICEÑO,CAÑA,2018,388.000000
15761,SOMONDOCO,CAÑA,2018,333.000000
15172,CHINAVITA,CAÑA,2018,159.000000
15755,SOCOTA,CAÑA,2018,105.000000
15660,SAN EDUARDO,CAÑA,2018,428.000000
15514,PAEZ,CAÑA,2018,520.000000
15377,LABRANZAGRANDE,CAÑA,2018,456.000000
15511,PACHAVITA,CAÑA,2018,320.000000
15842,UMBITA,CAÑA,2018,270.000000
15325,GUAYATA,CAÑA,2018,405.000000
15480,MUZO,CAÑA,2018,195.000000
15455,MIRAFLORES,CAÑA,2018,288.000000
15022,ALMEIDA,CAÑA,2018,397.000000
15299,GARAGOA,CAÑA,2018,160.000000
15580,QUIPAMA,CAÑA,2018,144.000000
15621,RONDON,CAÑA,2018,134.000000
15550,PISBA,CAÑA,2018,125.000000
15533,PAYA,CAÑA,2018,113.000000
15690,SANTA MARIA,CAÑA,2018,32.000000
15135,CAMPOHERMOSO,CAÑA,2018,60.000000
15798,TENZA,CAÑA,2018,165.000000
15090,BERBEO,CAÑA,2018,104.000000
15516,PAIPA,CAÑA,2018,65.000000
15753,SOATA,CAÑA,2018,2.000000
15778,SUTATENZA,CAÑA,2018,120.000000
15180,CHISCAS,CAÑA,2018,36.000000
15774,SUSACON,CAÑA,2018,102.000000
15317,GUACAMAYAS,CAÑA,2018,104.000000
15223,CUBARA,CAÑA,2018,21.000000
15720,SATIVANORTE,CAÑA,2018,104.000000
15667,SAN LUIS DE GACENO,CAÑA,2018,70.000000
15185,CHITARAQUE,CAÑA,2007,75.800000
15664,SAN JOSE DE PARE,CAÑA,2007,40.200000
15686,SANTANA,CAÑA,2007,25.200000
15816,TOGUI,CAÑA,2007,30.600000
15469,MONIQUIRA,CAÑA,2007,17.200000
15377,LABRANZAGRANDE,CAÑA,2007,4.860000
15442,MARIPI,CAÑA,2007,1.600000
15293,GACHANTIVA,CAÑA,2007,540.000000
15455,MIRAFLORES,CAÑA,2007,840.000000
15507,OTANCHE,CAÑA,2007,200.000000
15690,SANTA MARIA,CAÑA,2007,190.000000
15097,BOAVITA,CAÑA,2007,280.000000
15518,PAJARITO,CAÑA,2007,120.000000
15673,SAN MATEO,CAÑA,2007,150.000000
15580,QUIPAMA,CAÑA,2007,46.000000
15755,SOCOTA,CAÑA,2007,120.000000
15572,PUERTO BOYACA,CAÑA,2007,49.000000
15720,SATIVANORTE,CAÑA,2007,30.000000
15810,TIPACOQUE,CAÑA,2007,20.000000
15317,GUACAMAYAS,CAÑA,2007,16.000000
15185,CHITARAQUE,CAÑA,2008,74.400000
15664,SAN JOSE DE PARE,CAÑA,2008,44.063000
15686,SANTANA,CAÑA,2008,28.000000
15816,TOGUI,CAÑA,2008,30.360000
15469,MONIQUIRA,CAÑA,2008,11.440000
15442,MARIPI,CAÑA,2008,1.612000
15377,LABRANZAGRANDE,CAÑA,2008,600.000000
15507,OTANCHE,CAÑA,2008,400.000000
15897,ZETAQUIRA,CAÑA,2008,600.000000
15690,SANTA MARIA,CAÑA,2008,135.000000
15518,PAJARITO,CAÑA,2008,240.000000
15401,LA VICTORIA,CAÑA,2008,90.000000
15455,MIRAFLORES,CAÑA,2008,196.000000
15580,QUIPAMA,CAÑA,2008,121.000000
15097,BOAVITA,CAÑA,2008,320.000000
15673,SAN MATEO,CAÑA,2008,120.000000
15720,SATIVANORTE,CAÑA,2008,36.000000
15511,PACHAVITA,CAÑA,2008,60.000000
15317,GUACAMAYAS,CAÑA,2008,14.000000
15810,TIPACOQUE,CAÑA,2008,20.000000
15407,VILLA DE LEYVA,CAÑA,2008,4.000000
15185,CHITARAQUE,CAÑA,2009,70.470000
15664,SAN JOSE DE PARE,CAÑA,2009,33.800000
15686,SANTANA,CAÑA,2009,26.618000
15816,TOGUI,CAÑA,2009,18.200000
15469,MONIQUIRA,CAÑA,2009,18.590000
15442,MARIPI,CAÑA,2009,2.200000
15480,MUZO,CAÑA,2009,2.070000
15531,PAUNA,CAÑA,2009,1.700000
15533,PAYA,CAÑA,2009,1.030000
15377,LABRANZAGRANDE,CAÑA,2009,960.000000
15550,PISBA,CAÑA,2009,440.000000
15507,OTANCHE,CAÑA,2009,340.000000
15660,SAN EDUARDO,CAÑA,2009,135.000000
15293,GACHANTIVA,CAÑA,2009,120.000000
15401,LA VICTORIA,CAÑA,2009,84.000000
15580,QUIPAMA,CAÑA,2009,159.000000
15455,MIRAFLORES,CAÑA,2009,132.000000
15673,SAN MATEO,CAÑA,2009,120.000000
15518,PAJARITO,CAÑA,2009,180.000000
15299,GARAGOA,CAÑA,2009,120.000000
15097,BOAVITA,CAÑA,2009,200.000000
15236,CHIVOR,CAÑA,2009,64.000000
15810,TIPACOQUE,CAÑA,2009,16.000000
15322,GUATEQUE,CAÑA,2009,6.000000
15407,VILLA DE LEYVA,CAÑA,2009,4.000000
15185,CHITARAQUE,CAÑA,2010,70.470000
15664,SAN JOSE DE PARE,CAÑA,2010,26.000000
15686,SANTANA,CAÑA,2010,14.300000
15816,TOGUI,CAÑA,2010,18.200000
15469,MONIQUIRA,CAÑA,2010,22.571000
15533,PAYA,CAÑA,2010,1.030000
15531,PAUNA,CAÑA,2010,2.610000
15480,MUZO,CAÑA,2010,2.250000
15442,MARIPI,CAÑA,2010,872.000000
15377,LABRANZAGRANDE,CAÑA,2010,650.000000
15550,PISBA,CAÑA,2010,440.000000
15293,GACHANTIVA,CAÑA,2010,258.000000
15660,SAN EDUARDO,CAÑA,2010,142.000000
15580,QUIPAMA,CAÑA,2010,147.000000
15673,SAN MATEO,CAÑA,2010,120.000000
15518,PAJARITO,CAÑA,2010,270.000000
15299,GARAGOA,CAÑA,2010,120.000000
15236,CHIVOR,CAÑA,2010,72.000000
15097,BOAVITA,CAÑA,2010,135.000000
15810,TIPACOQUE,CAÑA,2010,16.000000
15407,VILLA DE LEYVA,CAÑA,2010,4.000000
15185,CHITARAQUE,CAÑA,2011,72.399000
15664,SAN JOSE DE PARE,CAÑA,2011,26.000000
15816,TOGUI,CAÑA,2011,18.083000
15686,SANTANA,CAÑA,2011,13.200000
15469,MONIQUIRA,CAÑA,2011,22.663000
15480,MUZO,CAÑA,2011,2.682000
15531,PAUNA,CAÑA,2011,2.662000
15442,MARIPI,CAÑA,2011,875.000000
15293,GACHANTIVA,CAÑA,2011,258.000000
15660,SAN EDUARDO,CAÑA,2011,142.000000
15580,QUIPAMA,CAÑA,2011,147.000000
15673,SAN MATEO,CAÑA,2011,240.000000
15236,CHIVOR,CAÑA,2011,72.000000
15097,BOAVITA,CAÑA,2011,80.000000
15810,TIPACOQUE,CAÑA,2011,16.000000
15401,LA VICTORIA,CAÑA,2011,7.000000
15407,VILLA DE LEYVA,CAÑA,2011,4.000000
15185,CHITARAQUE,CAÑA,2012,68.640000
15664,SAN JOSE DE PARE,CAÑA,2012,31.200000
15816,TOGUI,CAÑA,2012,33.800000
15686,SANTANA,CAÑA,2012,11.352000
15469,MONIQUIRA,CAÑA,2012,24.427000
15531,PAUNA,CAÑA,2012,2.652000
15442,MARIPI,CAÑA,2012,917.000000
15480,MUZO,CAÑA,2012,1.950000
15293,GACHANTIVA,CAÑA,2012,480.000000
15507,OTANCHE,CAÑA,2012,200.000000
15455,MIRAFLORES,CAÑA,2012,236.000000
15236,CHIVOR,CAÑA,2012,200.000000
15673,SAN MATEO,CAÑA,2012,400.000000
15580,QUIPAMA,CAÑA,2012,140.000000
15518,PAJARITO,CAÑA,2012,125.000000
15660,SAN EDUARDO,CAÑA,2012,210.000000
15810,TIPACOQUE,CAÑA,2012,20.000000
15097,BOAVITA,CAÑA,2012,80.000000
15401,LA VICTORIA,CAÑA,2012,28.000000
15522,PANQUEBA,CAÑA,2012,16.000000
15185,CHITARAQUE,CAÑA,2013,69.300000
15664,SAN JOSE DE PARE,CAÑA,2013,22.000000
15816,TOGUI,CAÑA,2013,35.100000
15686,SANTANA,CAÑA,2013,31.350000
15469,MONIQUIRA,CAÑA,2013,17.000000
15531,PAUNA,CAÑA,2013,2.550000
15442,MARIPI,CAÑA,2013,976.000000
15480,MUZO,CAÑA,2013,1.550000
15293,GACHANTIVA,CAÑA,2013,822.000000
15507,OTANCHE,CAÑA,2013,180.000000
15455,MIRAFLORES,CAÑA,2013,275.000000
15580,QUIPAMA,CAÑA,2013,169.000000
15673,SAN MATEO,CAÑA,2013,400.000000
15518,PAJARITO,CAÑA,2013,44.000000
15660,SAN EDUARDO,CAÑA,2013,210.000000
15236,CHIVOR,CAÑA,2013,85.000000
15401,LA VICTORIA,CAÑA,2013,60.000000
15097,BOAVITA,CAÑA,2013,85.000000
15522,PANQUEBA,CAÑA,2013,40.000000
15810,TIPACOQUE,CAÑA,2013,20.000000
15185,CHITARAQUE,CAÑA,2014,70.150000
15664,SAN JOSE DE PARE,CAÑA,2014,26.873000
15816,TOGUI,CAÑA,2014,36.400000
15686,SANTANA,CAÑA,2014,15.790000
15469,MONIQUIRA,CAÑA,2014,11.000000
15531,PAUNA,CAÑA,2014,2.550000
15442,MARIPI,CAÑA,2014,1.036000
15480,MUZO,CAÑA,2014,1.350000
15293,GACHANTIVA,CAÑA,2014,600.000000
15507,OTANCHE,CAÑA,2014,170.000000
15455,MIRAFLORES,CAÑA,2014,456.000000
15172,CHINAVITA,CAÑA,2014,425.000000
15580,QUIPAMA,CAÑA,2014,173.000000
15660,SAN EDUARDO,CAÑA,2014,252.000000
15673,SAN MATEO,CAÑA,2014,400.000000
15518,PAJARITO,CAÑA,2014,80.000000
15236,CHIVOR,CAÑA,2014,85.000000
15401,LA VICTORIA,CAÑA,2014,77.000000
15097,BOAVITA,CAÑA,2014,85.000000
15522,PANQUEBA,CAÑA,2014,35.000000
15810,TIPACOQUE,CAÑA,2014,20.000000
15185,CHITARAQUE,CAÑA,2015,66.000000
15664,SAN JOSE DE PARE,CAÑA,2015,30.000000
15816,TOGUI,CAÑA,2015,36.400000
15686,SANTANA,CAÑA,2015,15.622000
15469,MONIQUIRA,CAÑA,2015,9.500000
15531,PAUNA,CAÑA,2015,2.520000
15442,MARIPI,CAÑA,2015,1.102000
15480,MUZO,CAÑA,2015,320.000000
15580,QUIPAMA,CAÑA,2015,165.000000
15293,GACHANTIVA,CAÑA,2015,700.000000
15507,OTANCHE,CAÑA,2015,150.000000
15455,MIRAFLORES,CAÑA,2015,456.000000
15660,SAN EDUARDO,CAÑA,2015,252.000000
15673,SAN MATEO,CAÑA,2015,400.000000
15518,PAJARITO,CAÑA,2015,124.000000
15236,CHIVOR,CAÑA,2015,85.000000
15097,BOAVITA,CAÑA,2015,81.000000
15522,PANQUEBA,CAÑA,2015,40.000000
15401,LA VICTORIA,CAÑA,2015,24.000000
15185,CHITARAQUE,CAÑA,2016,57.382000
15664,SAN JOSE DE PARE,CAÑA,2016,26.400000
15816,TOGUI,CAÑA,2016,38.745000
15686,SANTANA,CAÑA,2016,20.913000
15469,MONIQUIRA,CAÑA,2016,11.500000
15531,PAUNA,CAÑA,2016,1.750000
15442,MARIPI,CAÑA,2016,1.110000
15455,MIRAFLORES,CAÑA,2016,1.059000
15580,QUIPAMA,CAÑA,2016,165.000000
15507,OTANCHE,CAÑA,2016,540.000000
15172,CHINAVITA,CAÑA,2016,200.000000
15480,MUZO,CAÑA,2016,500.000000
15660,SAN EDUARDO,CAÑA,2016,273.000000
15236,CHIVOR,CAÑA,2016,200.000000
15673,SAN MATEO,CAÑA,2016,400.000000
15518,PAJARITO,CAÑA,2016,250.000000
15218,COVARACHIA,CAÑA,2016,35.000000
15401,LA VICTORIA,CAÑA,2016,42.000000
15810,TIPACOQUE,CAÑA,2016,7.000000
15522,PANQUEBA,CAÑA,2016,10.000000
15185,CHITARAQUE,CAÑA,2017,30.518000
15664,SAN JOSE DE PARE,CAÑA,2017,40.560000
15816,TOGUI,CAÑA,2017,21.396000
15686,SANTANA,CAÑA,2017,15.540000
15469,MONIQUIRA,CAÑA,2017,17.600000
15531,PAUNA,CAÑA,2017,1.700000
15442,MARIPI,CAÑA,2017,1.503000
15455,MIRAFLORES,CAÑA,2017,1.425000
15580,QUIPAMA,CAÑA,2017,270.000000
15507,OTANCHE,CAÑA,2017,720.000000
15480,MUZO,CAÑA,2017,165.000000
15660,SAN EDUARDO,CAÑA,2017,239.000000
15236,CHIVOR,CAÑA,2017,360.000000
15673,SAN MATEO,CAÑA,2017,360.000000
15218,COVARACHIA,CAÑA,2017,72.000000
15097,BOAVITA,CAÑA,2017,255.000000
15518,PAJARITO,CAÑA,2017,63.000000
15401,LA VICTORIA,CAÑA,2017,56.000000
15810,TIPACOQUE,CAÑA,2017,20.000000
15522,PANQUEBA,CAÑA,2017,10.000000
15248,EL ESPINO,CAÑA,2017,16.000000
15185,CHITARAQUE,CAÑA,2018,63.235000
15664,SAN JOSE DE PARE,CAÑA,2018,47.320000
15816,TOGUI,CAÑA,2018,21.396000
15686,SANTANA,CAÑA,2018,15.540000
15469,MONIQUIRA,CAÑA,2018,17.776000
15531,PAUNA,CAÑA,2018,2.610000
15442,MARIPI,CAÑA,2018,1.445000
15455,MIRAFLORES,CAÑA,2018,1.350000
15580,QUIPAMA,CAÑA,2018,290.000000
15507,OTANCHE,CAÑA,2018,1.050000
15480,MUZO,CAÑA,2018,66.000000
15660,SAN EDUARDO,CAÑA,2018,255.000000
15236,CHIVOR,CAÑA,2018,360.000000
15673,SAN MATEO,CAÑA,2018,378.000000
15218,COVARACHIA,CAÑA,2018,72.000000
15097,BOAVITA,CAÑA,2018,270.000000
15518,PAJARITO,CAÑA,2018,83.000000
15401,LA VICTORIA,CAÑA,2018,91.000000
15522,PANQUEBA,CAÑA,2018,16.000000
15810,TIPACOQUE,CAÑA,2018,20.000000
15248,EL ESPINO,CAÑA,2018,16.000000
15218,COVARACHIA,TABACO,2007,375.000000
15097,BOAVITA,TABACO,2007,68.000000
15673,SAN MATEO,TABACO,2007,48.000000
15753,SOATA,TABACO,2007,18.000000
15248,EL ESPINO,TABACO,2007,13.000000
15774,SUSACON,TABACO,2007,10.000000
15810,TIPACOQUE,TABACO,2007,6.000000
15218,COVARACHIA,TABACO,2008,405.000000
15673,SAN MATEO,TABACO,2008,80.000000
15810,TIPACOQUE,TABACO,2008,178.000000
15097,BOAVITA,TABACO,2008,102.000000
15753,SOATA,TABACO,2008,90.000000
15180,CHISCAS,TABACO,2008,8.000000
15218,COVARACHIA,TABACO,2009,428.000000
15097,BOAVITA,TABACO,2009,85.000000
15673,SAN MATEO,TABACO,2009,50.000000
15753,SOATA,TABACO,2009,42.000000
15180,CHISCAS,TABACO,2009,8.000000
15218,COVARACHIA,TABACO,2010,450.000000
15673,SAN MATEO,TABACO,2010,70.000000
15097,BOAVITA,TABACO,2010,114.000000
15753,SOATA,TABACO,2010,75.000000
15180,CHISCAS,TABACO,2010,15.000000
15218,COVARACHIA,TABACO,2011,423.000000
15673,SAN MATEO,TABACO,2011,80.000000
15097,BOAVITA,TABACO,2011,85.000000
15753,SOATA,TABACO,2011,71.000000
15774,SUSACON,TABACO,2011,61.000000
15180,CHISCAS,TABACO,2011,3.000000
15218,COVARACHIA,TABACO,2012,390.000000
15673,SAN MATEO,TABACO,2012,84.000000
15097,BOAVITA,TABACO,2012,85.000000
15774,SUSACON,TABACO,2012,61.000000
15232,CHIQUIZA,TABACO,2012,3.000000
15218,COVARACHIA,TABACO,2013,300.000000
15097,BOAVITA,TABACO,2013,114.000000
15673,SAN MATEO,TABACO,2013,50.000000
15774,SUSACON,TABACO,2013,51.000000
15180,CHISCAS,TABACO,2013,30.000000
15218,COVARACHIA,TABACO,2014,220.000000
15097,BOAVITA,TABACO,2014,114.000000
15673,SAN MATEO,TABACO,2014,30.000000
15180,CHISCAS,TABACO,2014,24.000000
15218,COVARACHIA,TABACO,2015,198.000000
15673,SAN MATEO,TABACO,2015,30.000000
15180,CHISCAS,TABACO,2015,24.000000
15218,COVARACHIA,TABACO,2016,130.000000
15774,SUSACON,TABACO,2016,40.000000
15097,BOAVITA,TABACO,2016,25.000000
15673,SAN MATEO,TABACO,2016,10.000000
15218,COVARACHIA,TABACO,2017,160.000000
15097,BOAVITA,TABACO,2017,20.000000
15673,SAN MATEO,TABACO,2017,7.000000
15218,COVARACHIA,TABACO,2018,185.000000
15097,BOAVITA,TABACO,2018,23.000000
15673,SAN MATEO,TABACO,2018,8.000000
