Indicador,geo,Area,Periodo,Valor
Cobertura neta de educación (basica primaria),15667,San Luis De Gaceno,2012,0.872900
Cobertura neta de educación (basica primaria),15673,San Mateo,2012,0.845900
Cobertura neta de educación (basica primaria),15676,San Miguel De Sema,2012,0.555100
Cobertura neta de educación (basica primaria),15681,San Pablo De Borbur,2012,0.659800
Cobertura neta de educación (basica primaria),15693,Santa Rosa De Viterbo,2012,0.753600
Cobertura neta de educación (basica primaria),15696,Santa Sofía,2012,0.732200
Cobertura neta de educación (basica primaria),15681,Santa María,2012,0.988700
Cobertura neta de educación (basica primaria),15686,Santana,2012,0.865800
Cobertura neta de educación (basica primaria),15720,Sativanorte,2012,0.840800
Cobertura neta de educación (basica primaria),15723,Sativasur,2012,0.920000
Cobertura neta de educación (basica primaria),15740,Siachoque,2012,0.784600
Cobertura neta de educación (basica primaria),15753,Soatá,2012,1.004600
Cobertura neta de educación (basica primaria),15757,Socha,2012,0.958500
Cobertura neta de educación (basica primaria),15755,Socotá,2012,1.074400
Cobertura neta de educación (basica primaria),15755,Sogamoso,2012,0.979800
Cobertura neta de educación (basica primaria),15761,Somondoco,2012,0.722000
Cobertura neta de educación (basica primaria),15762,Sora,2012,0.951100
Cobertura neta de educación (basica primaria),15764,Soracá,2012,1.096100
Cobertura neta de educación (basica primaria),15763,Sotaquirá,2012,0.680500
Cobertura neta de educación (basica primaria),15774,Susacón,2012,0.652000
Cobertura neta de educación (basica primaria),15776,Sutamarchán,2012,0.788600
Cobertura neta de educación (basica primaria),15778,Sutatenza,2012,0.783700
Cobertura neta de educación (basica primaria),15790,Tasco,2012,0.778600
Cobertura neta de educación (basica primaria),15798,Tenza,2012,0.890900
Cobertura neta de educación (basica primaria),15804,Tibasosa,2012,0.867700
Cobertura neta de educación (basica primaria),15804,Tibaná,2012,0.576600
Cobertura neta de educación (basica primaria),15808,Tinjacá,2012,0.675400
Cobertura neta de educación (basica primaria),15810,Tipacoque,2012,0.868700
Cobertura neta de educación (basica primaria),15814,Toca,2012,0.768400
Cobertura neta de educación (basica primaria),15816,Togüí,2012,0.813300
Cobertura neta de educación (basica primaria),15820,Tópaga,2012,0.821000
Cobertura neta de educación (basica primaria),15822,Tota,2012,1.120800
Cobertura neta de educación (basica primaria),15822,Tunja,2012,0.826900
Cobertura neta de educación (basica primaria),15832,Tununguá,2012,0.612000
Cobertura neta de educación (basica primaria),15835,Turmequé,2012,0.909800
Cobertura neta de educación (basica primaria),15837,Tuta,2012,0.870500
Cobertura neta de educación (basica primaria),15837,Tutaza,2012,0.964100
Cobertura neta de educación (basica primaria),15842,Úmbita,2012,0.503900
Cobertura neta de educación (basica primaria),15861,Ventaquemada,2012,0.845000
Cobertura neta de educación (basica primaria),15407,Villa De Leyva,2012,0.854600
Cobertura neta de educación (basica primaria),15879,Viracachá,2012,0.793700
Cobertura neta de educación (basica primaria),15897,Zetaquira,2012,0.900000
Cobertura neta de educación (basica primaria),15022,Almeida,2013,0.737500
Cobertura neta de educación (basica primaria),15047,Aquitania,2013,0.862400
Cobertura neta de educación (basica primaria),15051,Arcabuco,2013,0.834300
Cobertura neta de educación (basica primaria),15087,Belén,2013,0.957200
Cobertura neta de educación (basica primaria),15090,Berbeo,2013,0.609400
Cobertura neta de educación (basica primaria),15092,Betéitiva,2013,0.497800
Cobertura neta de educación (basica primaria),15097,Boavita,2013,0.682400
Cobertura neta de educación (basica primaria),15104,Boyacá,2013,0.795800
Cobertura neta de educación (basica primaria),15106,Briceño,2013,0.786000
Cobertura neta de educación (basica primaria),15109,Buenavista,2013,0.699100
Cobertura neta de educación (basica primaria),15114,Busbanzá,2013,0.329700
Cobertura neta de educación (basica primaria),15131,Caldas,2013,0.821300
Cobertura neta de educación (basica primaria),15135,Campohermoso,2013,0.549200
Cobertura neta de educación (basica primaria),15162,Cerinza,2013,0.766300
Cobertura neta de educación (basica primaria),15172,Chinavita,2013,0.778200
Cobertura neta de educación (basica primaria),15176,Chiquinquirá,2013,0.800700
Cobertura neta de educación (basica primaria),15232,Chíquiza,2013,0.705900
Cobertura neta de educación (basica primaria),15180,Chiscas,2013,0.687100
Cobertura neta de educación (basica primaria),15183,Chita,2013,0.817800
Cobertura neta de educación (basica primaria),15185,Chitaraque,2013,0.954700
Cobertura neta de educación (basica primaria),15187,Chivatá,2013,0.302300
Cobertura neta de educación (basica primaria),15236,Chivor,2013,0.650000
Cobertura neta de educación (basica primaria),15189,Ciénega,2013,0.881700
Cobertura neta de educación (basica primaria),15204,Cómbita,2013,0.674800
Cobertura neta de educación (basica primaria),15212,Coper,2013,0.776900
Cobertura neta de educación (basica primaria),15215,Corrales,2013,0.886600
Cobertura neta de educación (basica primaria),15218,Covarachía,2013,0.865700
Cobertura neta de educación (basica primaria),15223,Cubará,2013,0.573600
Cobertura neta de educación (basica primaria),15224,Cucaita,2013,0.622300
Cobertura neta de educación (basica primaria),15226,Cuítiva,2013,0.748500
Cobertura neta de educación (basica primaria),15226,Duitama,2013,0.912300
Cobertura neta de educación (basica primaria),15244,El Cocuy,2013,0.765200
Cobertura neta de educación (basica primaria),15248,El Espino,2013,1.036200
Cobertura neta de educación (basica primaria),15272,Firavitoba,2013,0.719900
Cobertura neta de educación (basica primaria),15276,Floresta,2013,0.609100
Cobertura neta de educación (basica primaria),15293,Gachantivá,2013,0.922800
Cobertura neta de educación (basica primaria),15296,Gámeza,2013,0.777100
Cobertura neta de educación (basica primaria),15299,Garagoa,2013,0.661600
Cobertura neta de educación (basica primaria),15317,Guacamayas,2013,0.863300
Cobertura neta de educación (basica primaria),15322,Guateque,2013,0.996300
Cobertura neta de educación (basica primaria),15325,Guayatá,2013,0.675500
Cobertura neta de educación (basica primaria),15325,Guicán,2013,0.335800
Cobertura neta de educación (basica primaria),15362,Iza,2013,0.899400
Cobertura neta de educación (basica primaria),15367,Jenesano,2013,0.775300
Cobertura neta de educación (basica primaria),15368,Jericó,2013,0.853500
Cobertura neta de educación (basica primaria),15380,La Capilla,2013,0.922700
Cobertura neta de educación (basica primaria),15403,La Uvita,2013,0.848100
Cobertura neta de educación (basica primaria),15401,La Victoria,2013,0.529800
Cobertura neta de educación (basica primaria),15377,Labranzagrande,2013,0.560700
Cobertura neta de educación (basica primaria),15425,Macanal,2013,0.744500
Cobertura neta de educación (basica primaria),15442,Maripí,2013,0.674100
Cobertura neta de educación (basica primaria),15455,Miraflores,2013,0.795500
Cobertura neta de educación (basica primaria),15464,Mongua,2013,0.826700
Cobertura neta de educación (basica primaria),15466,Monguí,2013,0.788300
Cobertura neta de educación (basica primaria),15469,Moniquirá,2013,0.895400
Cobertura neta de educación (basica primaria),15476,Motavita,2013,0.512800
Cobertura neta de educación (basica primaria),15480,Muzo,2013,0.779500
Cobertura neta de educación (basica primaria),15491,Nobsa,2013,0.666500
Cobertura neta de educación (basica primaria),15494,Nuevo Colón,2013,0.784400
Cobertura neta de educación (basica primaria),15500,Oicatá,2013,0.591200
Cobertura neta de educación (basica primaria),15507,Otanche,2013,0.587600
Cobertura neta de educación (basica primaria),15511,Pachavita,2013,0.846500
Cobertura neta de educación (basica primaria),15514,Páez,2013,0.705300
Cobertura neta de educación (basica primaria),15516,Paipa,2013,0.977100
Cobertura neta de educación (basica primaria),15518,Pajarito,2013,1.062500
Cobertura neta de educación (basica primaria),15522,Panqueba,2013,1.152500
Cobertura neta de educación (basica primaria),15531,Pauna,2013,0.625900
Cobertura neta de educación (basica primaria),15533,Paya,2013,1.153800
Cobertura neta de educación (basica primaria),15537,Paz De Río,2013,0.686700
Cobertura neta de educación (basica primaria),15542,Pesca,2013,0.758300
Cobertura neta de educación (basica primaria),15550,Pisba,2013,1.198500
Cobertura neta de educación (basica primaria),15572,Puerto Boyacá,2013,0.901800
Cobertura neta de educación (basica primaria),15580,Quípama,2013,0.648600
Cobertura neta de educación (basica primaria),15599,Ramiriquí,2013,0.842600
Cobertura neta de educación (basica primaria),15600,Ráquira,2013,0.336600
Cobertura neta de educación (basica primaria),15621,Rondón,2013,0.771100
Cobertura neta de educación (basica primaria),15632,Saboyá,2013,0.872100
Cobertura neta de educación (basica primaria),15638,Sáchica,2013,0.821300
Cobertura neta de educación (basica primaria),15646,Samacá,2013,0.883400
Cobertura neta de educación (basica primaria),15660,San Eduardo,2013,0.597000
Cobertura neta de educación (basica primaria),15664,San José De Pare,2013,0.647100
Cobertura neta de educación (basica primaria),15667,San Luis De Gaceno,2013,0.924000
Cobertura neta de educación (basica primaria),15673,San Mateo,2013,0.711900
Cobertura neta de educación (basica primaria),15676,San Miguel De Sema,2013,0.607800
Cobertura neta de educación (basica primaria),15681,San Pablo De Borbur,2013,0.627000
Cobertura neta de educación (basica primaria),15693,Santa Rosa De Viterbo,2013,0.703700
Cobertura neta de educación (basica primaria),15696,Santa Sofía,2013,0.944100
Cobertura neta de educación (basica primaria),15681,Santa María,2013,0.842900
Cobertura neta de educación (basica primaria),15686,Santana,2013,0.918200
Cobertura neta de educación (basica primaria),15720,Sativanorte,2013,0.779900
Cobertura neta de educación (basica primaria),15723,Sativasur,2013,0.800000
Cobertura neta de educación (basica primaria),15740,Siachoque,2013,0.782600
Cobertura neta de educación (basica primaria),15753,Soatá,2013,0.971600
Cobertura neta de educación (basica primaria),15757,Socha,2013,0.993100
Cobertura neta de educación (basica primaria),15755,Socotá,2013,1.056200
Cobertura neta de educación (basica primaria),15755,Sogamoso,2013,0.992100
Cobertura neta de educación (basica primaria),15761,Somondoco,2013,0.616400
Cobertura neta de educación (basica primaria),15762,Sora,2013,0.960400
Cobertura neta de educación (basica primaria),15764,Soracá,2013,1.057700
Cobertura neta de educación (basica primaria),15763,Sotaquirá,2013,0.662300
Cobertura neta de educación (basica primaria),15774,Susacón,2013,0.625000
Cobertura neta de educación (basica primaria),15776,Sutamarchán,2013,0.755900
Cobertura neta de educación (basica primaria),15778,Sutatenza,2013,0.740600
Cobertura neta de educación (basica primaria),15790,Tasco,2013,0.816300
Cobertura neta de educación (basica primaria),15798,Tenza,2013,0.884100
Cobertura neta de educación (basica primaria),15804,Tibasosa,2013,0.817600
Cobertura neta de educación (basica primaria),15804,Tibaná,2013,0.598200
Cobertura neta de educación (basica primaria),15808,Tinjacá,2013,0.696600
Cobertura neta de educación (basica primaria),15810,Tipacoque,2013,0.872400
Cobertura neta de educación (basica primaria),15814,Toca,2013,0.738600
Cobertura neta de educación (basica primaria),15816,Togüí,2013,0.834000
Cobertura neta de educación (basica primaria),15820,Tópaga,2013,0.836200
Cobertura neta de educación (basica primaria),15822,Tota,2013,1.030100
Cobertura neta de educación (basica primaria),15822,Tunja,2013,0.840700
Cobertura neta de educación (basica primaria),15832,Tununguá,2013,0.674000
Cobertura neta de educación (basica primaria),15835,Turmequé,2013,0.947000
Cobertura neta de educación (basica primaria),15837,Tuta,2013,0.906000
Cobertura neta de educación (basica primaria),15837,Tutaza,2013,1.054100
Cobertura neta de educación (basica primaria),15842,Úmbita,2013,0.489000
Cobertura neta de educación (basica primaria),15861,Ventaquemada,2013,0.824300
Cobertura neta de educación (basica primaria),15407,Villa De Leyva,2013,0.870500
Cobertura neta de educación (basica primaria),15879,Viracachá,2013,0.812700
Cobertura neta de educación (basica primaria),15897,Zetaquira,2013,0.948200
Cobertura neta de educación (basica primaria),15022,Almeida,2014,0.666700
Cobertura neta de educación (basica primaria),15047,Aquitania,2014,0.832300
Cobertura neta de educación (basica primaria),15051,Arcabuco,2014,0.807500
Cobertura neta de educación (basica primaria),15087,Belén,2014,0.972600
Cobertura neta de educación (basica primaria),15090,Berbeo,2014,0.565200
Cobertura neta de educación (basica primaria),15092,Betéitiva,2014,0.433800
Cobertura neta de educación (basica primaria),15097,Boavita,2014,0.637900
Cobertura neta de educación (basica primaria),15104,Boyacá,2014,0.847800
Cobertura neta de educación (basica primaria),15106,Briceño,2014,0.760900
Cobertura neta de educación (basica primaria),15109,Buenavista,2014,0.644500
Cobertura neta de educación (basica primaria),15114,Busbanzá,2014,0.329600
Cobertura neta de educación (basica primaria),15131,Caldas,2014,0.785600
Cobertura neta de educación (basica primaria),15135,Campohermoso,2014,0.511000
Cobertura neta de educación (basica primaria),15162,Cerinza,2014,0.725600
Cobertura neta de educación (basica primaria),15172,Chinavita,2014,0.732600
Cobertura neta de educación (basica primaria),15176,Chiquinquirá,2014,0.784200
Cobertura neta de educación (basica primaria),15232,Chíquiza,2014,0.702300
Cobertura neta de educación (basica primaria),15180,Chiscas,2014,0.723700
Cobertura neta de educación (basica primaria),15183,Chita,2014,0.804800
Cobertura neta de educación (basica primaria),15185,Chitaraque,2014,0.939800
Cobertura neta de educación (basica primaria),15187,Chivatá,2014,0.329600
Cobertura neta de educación (basica primaria),15236,Chivor,2014,0.615300
Cobertura neta de educación (basica primaria),15189,Ciénega,2014,0.812800
Cobertura neta de educación (basica primaria),15204,Cómbita,2014,0.670700
Cobertura neta de educación (basica primaria),15212,Coper,2014,0.703100
Cobertura neta de educación (basica primaria),15215,Corrales,2014,0.963400
Cobertura neta de educación (basica primaria),15218,Covarachía,2014,0.796200
Cobertura neta de educación (basica primaria),15223,Cubará,2014,0.581000
Cobertura neta de educación (basica primaria),15224,Cucaita,2014,0.619900
Cobertura neta de educación (basica primaria),15226,Cuítiva,2014,0.757600
Cobertura neta de educación (basica primaria),15226,Duitama,2014,0.923100
Cobertura neta de educación (basica primaria),15244,El Cocuy,2014,0.794300
Cobertura neta de educación (basica primaria),15248,El Espino,2014,0.922300
Cobertura neta de educación (basica primaria),15272,Firavitoba,2014,0.703500
Cobertura neta de educación (basica primaria),15276,Floresta,2014,0.618200
Cobertura neta de educación (basica primaria),15293,Gachantivá,2014,0.875000
Cobertura neta de educación (basica primaria),15296,Gámeza,2014,0.787000
Cobertura neta de educación (basica primaria),15299,Garagoa,2014,0.662900
Cobertura neta de educación (basica primaria),15317,Guacamayas,2014,0.762600
Cobertura neta de educación (basica primaria),15322,Guateque,2014,0.924200
Cobertura neta de educación (basica primaria),15325,Guayatá,2014,0.700600
Cobertura neta de educación (basica primaria),15325,Guicán,2014,0.307300
Cobertura neta de educación (basica primaria),15362,Iza,2014,0.742900
Cobertura neta de educación (basica primaria),15367,Jenesano,2014,0.704300
Cobertura neta de educación (basica primaria),15368,Jericó,2014,0.873500
Cobertura neta de educación (basica primaria),15380,La Capilla,2014,0.895400
Cobertura neta de educación (basica primaria),15403,La Uvita,2014,0.791800
Cobertura neta de educación (basica primaria),15401,La Victoria,2014,0.435600
Cobertura neta de educación (basica primaria),15377,Labranzagrande,2014,0.524900
Cobertura neta de educación (basica primaria),15425,Macanal,2014,0.680600
Cobertura neta de educación (basica primaria),15442,Maripí,2014,0.625000
Cobertura neta de educación (basica primaria),15455,Miraflores,2014,0.752800
Cobertura neta de educación (basica primaria),15464,Mongua,2014,0.833700
Cobertura neta de educación (basica primaria),15466,Monguí,2014,0.750400
Cobertura neta de educación (basica primaria),15469,Moniquirá,2014,0.911500
Cobertura neta de educación (basica primaria),15476,Motavita,2014,0.504500
Cobertura neta de educación (basica primaria),15480,Muzo,2014,0.770000
Cobertura neta de educación (basica primaria),15491,Nobsa,2014,0.656500
Cobertura neta de educación (basica primaria),15494,Nuevo Colón,2014,0.715100
Cobertura neta de educación (basica primaria),15500,Oicatá,2014,0.555900
Cobertura neta de educación (basica primaria),15507,Otanche,2014,0.577400
Cobertura neta de educación (basica primaria),15511,Pachavita,2014,0.831000
Cobertura neta de educación (basica primaria),15514,Páez,2014,0.729000
Cobertura neta de educación (basica primaria),15516,Paipa,2014,0.980900
Cobertura neta de educación (basica primaria),15518,Pajarito,2014,1.159300
Cobertura neta de educación (basica primaria),15522,Panqueba,2014,1.222100
Cobertura neta de educación (basica primaria),15531,Pauna,2014,0.589600
Cobertura neta de educación (basica primaria),15533,Paya,2014,1.019800
Cobertura neta de educación (basica primaria),15537,Paz De Río,2014,0.688200
Cobertura neta de educación (basica primaria),15542,Pesca,2014,0.754800
Cobertura neta de educación (basica primaria),15550,Pisba,2014,1.195300
Cobertura neta de educación (basica primaria),15572,Puerto Boyacá,2014,0.891700
Cobertura neta de educación (basica primaria),15580,Quípama,2014,0.609200
Cobertura neta de educación (basica primaria),15599,Ramiriquí,2014,0.829500
Cobertura neta de educación (basica primaria),15600,Ráquira,2014,0.341700
Cobertura neta de educación (basica primaria),15621,Rondón,2014,0.814000
Cobertura neta de educación (basica primaria),15632,Saboyá,2014,0.861500
Cobertura neta de educación (basica primaria),15638,Sáchica,2014,0.850000
Cobertura neta de educación (basica primaria),15646,Samacá,2014,0.862000
Cobertura neta de educación (basica primaria),15660,San Eduardo,2014,0.596800
Cobertura neta de educación (basica primaria),15664,San José De Pare,2014,0.626400
Cobertura neta de educación (basica primaria),15667,San Luis De Gaceno,2014,0.963500
Cobertura neta de educación (basica primaria),15673,San Mateo,2014,0.712600
Cobertura neta de educación (basica primaria),15676,San Miguel De Sema,2014,0.644300
Cobertura neta de educación (basica primaria),15681,San Pablo De Borbur,2014,0.587900
Cobertura neta de educación (basica primaria),15693,Santa Rosa De Viterbo,2014,0.712000
Cobertura neta de educación (basica primaria),15696,Santa Sofía,2014,0.937600
Cobertura neta de educación (basica primaria),15681,Santa María,2014,0.798400
Cobertura neta de educación (basica primaria),15686,Santana,2014,0.865400
Cobertura neta de educación (basica primaria),15720,Sativanorte,2014,0.689600
Cobertura neta de educación (basica primaria),15723,Sativasur,2014,0.736800
Cobertura neta de educación (basica primaria),15740,Siachoque,2014,0.761200
Cobertura neta de educación (basica primaria),15753,Soatá,2014,1.000000
Cobertura neta de educación (basica primaria),15757,Socha,2014,0.976200
Cobertura neta de educación (basica primaria),15755,Socotá,2014,0.995600
Cobertura neta de educación (basica primaria),15755,Sogamoso,2014,1.009000
Cobertura neta de educación (basica primaria),15761,Somondoco,2014,0.602800
Cobertura neta de educación (basica primaria),15762,Sora,2014,0.865900
Cobertura neta de educación (basica primaria),15764,Soracá,2014,1.088500
Cobertura neta de educación (basica primaria),15763,Sotaquirá,2014,0.694800
Cobertura neta de educación (basica primaria),15774,Susacón,2014,0.561000
Cobertura neta de educación (basica primaria),15776,Sutamarchán,2014,0.767600
Cobertura neta de educación (basica primaria),15778,Sutatenza,2014,0.722600
Cobertura neta de educación (basica primaria),15790,Tasco,2014,0.739300
Cobertura neta de educación (basica primaria),15798,Tenza,2014,0.851200
Cobertura neta de educación (basica primaria),15804,Tibasosa,2014,0.788400
Cobertura neta de educación (basica primaria),15804,Tibaná,2014,0.586100
Cobertura neta de educación (basica primaria),15808,Tinjacá,2014,0.694300
Cobertura neta de educación (basica primaria),15810,Tipacoque,2014,0.854000
Cobertura neta de educación (basica primaria),15814,Toca,2014,0.728700
Cobertura neta de educación (basica primaria),15816,Togüí,2014,0.798400
Cobertura neta de educación (basica primaria),15820,Tópaga,2014,0.853900
Cobertura neta de educación (basica primaria),15822,Tota,2014,1.000000
Cobertura neta de educación (basica primaria),15822,Tunja,2014,0.840100
Cobertura neta de educación (basica primaria),15832,Tununguá,2014,0.680000
Cobertura neta de educación (basica primaria),15835,Turmequé,2014,0.955000
Cobertura neta de educación (basica primaria),15837,Tuta,2014,0.889000
Cobertura neta de educación (basica primaria),15837,Tutaza,2014,0.972000
Cobertura neta de educación (basica primaria),15842,Úmbita,2014,0.466500
Cobertura neta de educación (basica primaria),15861,Ventaquemada,2014,0.800600
Cobertura neta de educación (basica primaria),15407,Villa De Leyva,2014,0.839000
Cobertura neta de educación (basica primaria),15879,Viracachá,2014,0.717500
Cobertura neta de educación (basica primaria),15897,Zetaquira,2014,0.873500
Cobertura escolar neta en transición,15022,Almeida,2014,0.633300
Cobertura escolar neta en transición,15047,Aquitania,2014,0.747000
Cobertura escolar neta en transición,15051,Arcabuco,2014,0.644200
Cobertura escolar neta en transición,15087,Belén,2014,0.984300
Cobertura escolar neta en transición,15090,Berbeo,2014,0.444400
Cobertura escolar neta en transición,15092,Betéitiva,2014,0.581400
Cobertura escolar neta en transición,15097,Boavita,2014,0.289500
Cobertura escolar neta en transición,15104,Boyacá,2014,0.626400
Cobertura escolar neta en transición,15106,Briceño,2014,0.700000
Cobertura escolar neta en transición,15109,Buenavista,2014,0.522100
Cobertura escolar neta en transición,15114,Busbanzá,2014,0.277800
Cobertura escolar neta en transición,15131,Caldas,2014,0.728800
Cobertura escolar neta en transición,15135,Campohermoso,2014,0.455700
Cobertura escolar neta en transición,15162,Cerinza,2014,0.587300
Cobertura escolar neta en transición,15172,Chinavita,2014,0.600000
Cobertura escolar neta en transición,15232,Chíquiza,2014,0.453700
Cobertura escolar neta en transición,15176,Chiquinquirá,2014,0.592500
Cobertura escolar neta en transición,15180,Chiscas,2014,0.451200
Cobertura escolar neta en transición,15183,Chita,2014,0.643500
Cobertura escolar neta en transición,15185,Chitaraque,2014,0.876200
Cobertura escolar neta en transición,15187,Chivatá,2014,0.245900
Cobertura escolar neta en transición,15236,Chivor,2014,0.526300
Cobertura escolar neta en transición,15189,Ciénega,2014,0.176500
Cobertura escolar neta en transición,15204,Cómbita,2014,0.634400
Cobertura escolar neta en transición,15212,Coper,2014,0.400000
Cobertura escolar neta en transición,15215,Corrales,2014,0.837800
Cobertura escolar neta en transición,15218,Covarachía,2014,0.500000
Cobertura escolar neta en transición,15223,Cubará,2014,0.413300
Cobertura escolar neta en transición,15224,Cucaita,2014,0.526300
Cobertura escolar neta en transición,15226,Cuítiva,2014,0.666700
Cobertura escolar neta en transición,15244,El Cocuy,2014,0.471700
Cobertura escolar neta en transición,15248,El Espino,2014,0.627900
Cobertura escolar neta en transición,15272,Firavitoba,2014,0.500000
Cobertura escolar neta en transición,15276,Floresta,2014,0.533300
Cobertura escolar neta en transición,15293,Gachantivá,2014,0.777800
Cobertura escolar neta en transición,15296,Gámeza,2014,0.826500
Cobertura escolar neta en transición,15299,Garagoa,2014,0.672100
Cobertura escolar neta en transición,15317,Guacamayas,2014,0.444400
Cobertura escolar neta en transición,15322,Guateque,2014,0.768200
Cobertura escolar neta en transición,15325,Guayatá,2014,0.633300
Cobertura escolar neta en transición,15325,Guicán,2014,0.312800
Cobertura escolar neta en transición,15362,Iza,2014,0.542900
Cobertura escolar neta en transición,15367,Jenesano,2014,0.584500
Cobertura escolar neta en transición,15368,Jericó,2014,0.731300
Cobertura escolar neta en transición,15380,La Capilla,2014,0.552600
Cobertura escolar neta en transición,15403,La Uvita,2014,0.814000
Cobertura escolar neta en transición,15401,La Victoria,2014,0.625000
Cobertura escolar neta en transición,15377,Labranzagrande,2014,0.440000
Cobertura escolar neta en transición,15425,Macanal,2014,0.580200
Cobertura escolar neta en transición,15442,Maripí,2014,0.431100
Cobertura escolar neta en transición,15455,Miraflores,2014,0.594800
Cobertura escolar neta en transición,15464,Mongua,2014,0.736300
Cobertura escolar neta en transición,15466,Monguí,2014,0.604400
Cobertura escolar neta en transición,15469,Moniquirá,2014,0.632700
Cobertura escolar neta en transición,15476,Motavita,2014,0.389900
Cobertura escolar neta en transición,15480,Muzo,2014,0.794300
Cobertura escolar neta en transición,15491,Nobsa,2014,0.451800
Cobertura escolar neta en transición,15494,Nuevo Colón,2014,0.572600
Cobertura escolar neta en transición,15500,Oicatá,2014,0.362100
Cobertura escolar neta en transición,15507,Otanche,2014,0.338900
Cobertura escolar neta en transición,15511,Pachavita,2014,0.860500
Cobertura escolar neta en transición,15514,Páez,2014,0.557400
Cobertura escolar neta en transición,15516,Paipa,2014,0.680500
Cobertura escolar neta en transición,15518,Pajarito,2014,0.851900
Cobertura escolar neta en transición,15522,Panqueba,2014,0.869600
Cobertura escolar neta en transición,15531,Pauna,2014,0.390900
Cobertura escolar neta en transición,15533,Paya,2014,0.577800
Cobertura escolar neta en transición,15537,Paz De Río,2014,0.535700
Cobertura escolar neta en transición,15542,Pesca,2014,0.666700
Cobertura escolar neta en transición,15550,Pisba,2014,0.689700
Cobertura escolar neta en transición,15572,Puerto Boyacá,2014,0.753700
Cobertura escolar neta en transición,15580,Quípama,2014,0.310600
Cobertura escolar neta en transición,15599,Ramiriquí,2014,0.581600
Cobertura escolar neta en transición,15600,Ráquira,2014,0.304100
Cobertura escolar neta en transición,15621,Rondón,2014,0.468100
Cobertura escolar neta en transición,15632,Saboyá,2014,0.566700
Cobertura escolar neta en transición,15638,Sáchica,2014,0.743900
Cobertura escolar neta en transición,15646,Samacá,2014,0.683500
Cobertura escolar neta en transición,15660,San Eduardo,2014,0.315800
Cobertura escolar neta en transición,15664,San José De Pare,2014,0.505100
Cobertura escolar neta en transición,15667,San Luis De Gaceno,2014,0.694700
Cobertura escolar neta en transición,15673,San Mateo,2014,0.615400
Cobertura escolar neta en transición,15676,San Miguel De Sema,2014,0.488600
Cobertura escolar neta en transición,15681,San Pablo De Borbur,2014,0.417500
Cobertura escolar neta en transición,15681,Santa María,2014,0.039500
Cobertura escolar neta en transición,15693,Santa Rosa De Viterbo,2014,0.625700
Cobertura escolar neta en transición,15696,Santa Sofía,2014,0.600000
Cobertura escolar neta en transición,15686,Santana,2014,0.651600
Cobertura escolar neta en transición,15720,Sativanorte,2014,0.461500
Cobertura escolar neta en transición,15723,Sativasur,2014,0.842100
Cobertura escolar neta en transición,15740,Siachoque,2014,0.585500
Cobertura escolar neta en transición,15753,Soatá,2014,0.888900
Cobertura escolar neta en transición,15757,Socha,2014,0.730500
Cobertura escolar neta en transición,15755,Socotá,2014,0.787900
Cobertura escolar neta en transición,15761,Somondoco,2014,0.396200
Cobertura escolar neta en transición,15762,Sora,2014,0.515200
Cobertura escolar neta en transición,15764,Soracá,2014,0.736400
Cobertura escolar neta en transición,15763,Sotaquirá,2014,0.409100
Cobertura escolar neta en transición,15774,Susacón,2014,0.555600
Cobertura escolar neta en transición,15776,Sutamarchán,2014,0.767000
Cobertura escolar neta en transición,15778,Sutatenza,2014,0.694900
Cobertura escolar neta en transición,15790,Tasco,2014,0.607700
Cobertura escolar neta en transición,15798,Tenza,2014,0.603400
Cobertura escolar neta en transición,15804,Tibaná,2014,0.654300
Cobertura escolar neta en transición,15804,Tibasosa,2014,0.399200
Cobertura escolar neta en transición,15808,Tinjacá,2014,0.509100
Cobertura escolar neta en transición,15810,Tipacoque,2014,0.490900
Cobertura escolar neta en transición,15814,Toca,2014,0.590200
Cobertura escolar neta en transición,15816,Togüí,2014,0.740400
Cobertura escolar neta en transición,15820,Tópaga,2014,0.757600
Cobertura escolar neta en transición,15822,Tota,2014,1.034100
Cobertura escolar neta en transición,15832,Tununguá,2014,0.588200
Cobertura escolar neta en transición,15835,Turmequé,2014,0.761100
Cobertura escolar neta en transición,15837,Tuta,2014,0.621600
Cobertura escolar neta en transición,15837,Tutaza,2014,0.928600
Cobertura escolar neta en transición,15842,Úmbita,2014,0.393300
Cobertura escolar neta en transición,15861,Ventaquemada,2014,0.614900
Cobertura escolar neta en transición,15407,Villa De Leyva,2014,0.691400
Cobertura escolar neta en transición,15879,Viracachá,2014,0.333300
Cobertura escolar neta en transición,15897,Zetaquira,2014,0.674200
Cobertura escolar neta en transición,15022,Almeida,2015,0.500000
Cobertura escolar neta en transición,15047,Aquitania,2015,0.757800
Cobertura escolar neta en transición,15051,Arcabuco,2015,0.783500
Cobertura escolar neta en transición,15087,Belén,2015,0.869900
Cobertura escolar neta en transición,15090,Berbeo,2015,0.288900
Cobertura escolar neta en transición,15092,Betéitiva,2015,0.487200
Cobertura escolar neta en transición,15097,Boavita,2015,0.445500
Cobertura escolar neta en transición,15104,Boyacá,2015,0.622200
Cobertura escolar neta en transición,15106,Briceño,2015,0.791700
Cobertura escolar neta en transición,15109,Buenavista,2015,0.495300
Cobertura escolar neta en transición,15114,Busbanzá,2015,0.166700
Cobertura escolar neta en transición,15131,Caldas,2015,0.421100
Cobertura escolar neta en transición,15135,Campohermoso,2015,0.389600
