Municipio,geo,Atributo,Valor
Paya,15533,Cluster,0.000000
Paz De Río,15537,Analfabetismo,11.200000
Paz De Río,15537,Bajo logro educativo,58.000000
Paz De Río,15537,Inasistencia escolar,1.000000
Paz De Río,15537,Rezago escolar,13.000000
Paz De Río,15537,Barreras a servicios para cuidado de la primera infancia,1.000000
Paz De Río,15537,Trabajo infantil,0.300000
Paz De Río,15537,Tasa de dependencia,35.200000
Paz De Río,15537,Trabajo informal,73.100000
Paz De Río,15537,Sin aseguramiento en salud,12.800000
Paz De Río,15537,Barreras de acceso a servicios de salud,1.300000
Paz De Río,15537,Sin acceso a fuente de agua mejorada,8.700000
Paz De Río,15537,Inadecuada eliminación de excretas,10.700000
Paz De Río,15537,Material inadecuado de pisos,7.900000
Paz De Río,15537,Material inadecuado de paredes exteriores,0.100000
Paz De Río,15537,Hacinamiento crítico,6.900000
Paz De Río,15537,Cluster,5.000000
Pesca,15542,Analfabetismo,16.000000
Pesca,15542,Bajo logro educativo,75.800000
Pesca,15542,Inasistencia escolar,3.400000
Pesca,15542,Rezago escolar,12.200000
Pesca,15542,Barreras a servicios para cuidado de la primera infancia,0.800000
Pesca,15542,Trabajo infantil,2.200000
Pesca,15542,Tasa de dependencia,43.900000
Pesca,15542,Trabajo informal,90.600000
Pesca,15542,Sin aseguramiento en salud,10.200000
Pesca,15542,Barreras de acceso a servicios de salud,4.800000
Pesca,15542,Sin acceso a fuente de agua mejorada,13.300000
Pesca,15542,Inadecuada eliminación de excretas,24.200000
Pesca,15542,Material inadecuado de pisos,18.600000
Pesca,15542,Material inadecuado de paredes exteriores,0.300000
Pesca,15542,Hacinamiento crítico,8.700000
Pesca,15542,Cluster,2.000000
Pisba,15550,Analfabetismo,18.600000
Pisba,15550,Bajo logro educativo,73.700000
Pisba,15550,Inasistencia escolar,5.500000
Pisba,15550,Rezago escolar,18.200000
Pisba,15550,Barreras a servicios para cuidado de la primera infancia,2.000000
Pisba,15550,Trabajo infantil,3.100000
Pisba,15550,Tasa de dependencia,52.800000
Pisba,15550,Trabajo informal,88.400000
Pisba,15550,Sin aseguramiento en salud,10.300000
Pisba,15550,Barreras de acceso a servicios de salud,4.400000
Pisba,15550,Sin acceso a fuente de agua mejorada,50.200000
Pisba,15550,Inadecuada eliminación de excretas,24.100000
Pisba,15550,Material inadecuado de pisos,38.200000
Pisba,15550,Material inadecuado de paredes exteriores,2.200000
Pisba,15550,Hacinamiento crítico,14.000000
Pisba,15550,Cluster,0.000000
Puerto Boyaca,15572,Analfabetismo,15.400000
Puerto Boyaca,15572,Bajo logro educativo,62.100000
Puerto Boyaca,15572,Inasistencia escolar,3.200000
Puerto Boyaca,15572,Rezago escolar,20.100000
Puerto Boyaca,15572,Barreras a servicios para cuidado de la primera infancia,2.000000
Puerto Boyaca,15572,Trabajo infantil,0.900000
Puerto Boyaca,15572,Tasa de dependencia,37.800000
Puerto Boyaca,15572,Trabajo informal,80.700000
Puerto Boyaca,15572,Sin aseguramiento en salud,16.700000
Puerto Boyaca,15572,Barreras de acceso a servicios de salud,5.500000
Puerto Boyaca,15572,Sin acceso a fuente de agua mejorada,5.800000
Puerto Boyaca,15572,Inadecuada eliminación de excretas,8.900000
Puerto Boyaca,15572,Material inadecuado de pisos,4.900000
Puerto Boyaca,15572,Material inadecuado de paredes exteriores,7.000000
Puerto Boyaca,15572,Hacinamiento crítico,11.400000
Puerto Boyaca,15572,Cluster,5.000000
Quípama,15580,Analfabetismo,23.300000
Quípama,15580,Bajo logro educativo,79.100000
Quípama,15580,Inasistencia escolar,5.200000
Quípama,15580,Rezago escolar,11.700000
Quípama,15580,Barreras a servicios para cuidado de la primera infancia,1.200000
Quípama,15580,Trabajo infantil,0.400000
Quípama,15580,Tasa de dependencia,72.900000
Quípama,15580,Trabajo informal,92.800000
Quípama,15580,Sin aseguramiento en salud,13.300000
Quípama,15580,Barreras de acceso a servicios de salud,0.300000
Quípama,15580,Sin acceso a fuente de agua mejorada,63.600000
Quípama,15580,Inadecuada eliminación de excretas,37.800000
Quípama,15580,Material inadecuado de pisos,32.200000
Quípama,15580,Material inadecuado de paredes exteriores,13.100000
Quípama,15580,Hacinamiento crítico,4.900000
Quípama,15580,Cluster,0.000000
Ramiriquí,15599,Analfabetismo,15.700000
Ramiriquí,15599,Bajo logro educativo,66.300000
Ramiriquí,15599,Inasistencia escolar,3.800000
Ramiriquí,15599,Rezago escolar,13.500000
Ramiriquí,15599,Barreras a servicios para cuidado de la primera infancia,1.200000
Ramiriquí,15599,Trabajo infantil,2.300000
Ramiriquí,15599,Tasa de dependencia,35.600000
Ramiriquí,15599,Trabajo informal,90.200000
Ramiriquí,15599,Sin aseguramiento en salud,10.700000
Ramiriquí,15599,Barreras de acceso a servicios de salud,5.700000
Ramiriquí,15599,Sin acceso a fuente de agua mejorada,16.000000
Ramiriquí,15599,Inadecuada eliminación de excretas,19.700000
Ramiriquí,15599,Material inadecuado de pisos,5.300000
Ramiriquí,15599,Material inadecuado de paredes exteriores,0.400000
Ramiriquí,15599,Hacinamiento crítico,5.500000
Ramiriquí,15599,Cluster,5.000000
Ráquira,15600,Analfabetismo,18.600000
Ráquira,15600,Bajo logro educativo,74.200000
Ráquira,15600,Inasistencia escolar,5.400000
Ráquira,15600,Rezago escolar,13.100000
Ráquira,15600,Barreras a servicios para cuidado de la primera infancia,2.200000
Ráquira,15600,Trabajo infantil,3.200000
Ráquira,15600,Tasa de dependencia,25.800000
Ráquira,15600,Trabajo informal,87.100000
Ráquira,15600,Sin aseguramiento en salud,9.300000
Ráquira,15600,Barreras de acceso a servicios de salud,1.100000
Ráquira,15600,Sin acceso a fuente de agua mejorada,30.300000
Ráquira,15600,Inadecuada eliminación de excretas,12.600000
Ráquira,15600,Material inadecuado de pisos,10.200000
Ráquira,15600,Material inadecuado de paredes exteriores,0.400000
Ráquira,15600,Hacinamiento crítico,10.100000
Ráquira,15600,Cluster,4.000000
Rondón,15621,Analfabetismo,15.600000
Rondón,15621,Bajo logro educativo,73.900000
Rondón,15621,Inasistencia escolar,2.700000
Rondón,15621,Rezago escolar,12.000000
Rondón,15621,Barreras a servicios para cuidado de la primera infancia,1.000000
Rondón,15621,Trabajo infantil,0.900000
Rondón,15621,Tasa de dependencia,61.000000
Rondón,15621,Trabajo informal,91.100000
Rondón,15621,Sin aseguramiento en salud,9.600000
Rondón,15621,Barreras de acceso a servicios de salud,5.600000
Rondón,15621,Sin acceso a fuente de agua mejorada,50.300000
Rondón,15621,Inadecuada eliminación de excretas,10.300000
Rondón,15621,Material inadecuado de pisos,7.000000
Rondón,15621,Material inadecuado de paredes exteriores,0.100000
Rondón,15621,Hacinamiento crítico,2.400000
Rondón,15621,Cluster,4.000000
Saboyá,15632,Analfabetismo,17.900000
Saboyá,15632,Bajo logro educativo,75.700000
Saboyá,15632,Inasistencia escolar,2.800000
Saboyá,15632,Rezago escolar,15.400000
Saboyá,15632,Barreras a servicios para cuidado de la primera infancia,1.600000
Saboyá,15632,Trabajo infantil,2.100000
Saboyá,15632,Tasa de dependencia,43.300000
Saboyá,15632,Trabajo informal,92.000000
Saboyá,15632,Sin aseguramiento en salud,11.000000
Saboyá,15632,Barreras de acceso a servicios de salud,4.000000
Saboyá,15632,Sin acceso a fuente de agua mejorada,34.400000
Saboyá,15632,Inadecuada eliminación de excretas,20.500000
Saboyá,15632,Material inadecuado de pisos,10.800000
Saboyá,15632,Material inadecuado de paredes exteriores,0.100000
Saboyá,15632,Hacinamiento crítico,5.000000
Saboyá,15632,Cluster,4.000000
Sáchica,15638,Analfabetismo,11.100000
Sáchica,15638,Bajo logro educativo,63.900000
Sáchica,15638,Inasistencia escolar,5.100000
Sáchica,15638,Rezago escolar,13.500000
Sáchica,15638,Barreras a servicios para cuidado de la primera infancia,2.500000
Sáchica,15638,Trabajo infantil,6.100000
Sáchica,15638,Tasa de dependencia,20.900000
Sáchica,15638,Trabajo informal,88.900000
Sáchica,15638,Sin aseguramiento en salud,11.400000
Sáchica,15638,Barreras de acceso a servicios de salud,0.500000
Sáchica,15638,Sin acceso a fuente de agua mejorada,5.300000
Sáchica,15638,Inadecuada eliminación de excretas,11.800000
Sáchica,15638,Material inadecuado de pisos,9.900000
Sáchica,15638,Material inadecuado de paredes exteriores,0.800000
Sáchica,15638,Hacinamiento crítico,10.000000
Sáchica,15638,Cluster,5.000000
Samacá,15646,Analfabetismo,11.900000
Samacá,15646,Bajo logro educativo,67.100000
Samacá,15646,Inasistencia escolar,4.900000
Samacá,15646,Rezago escolar,15.500000
Samacá,15646,Barreras a servicios para cuidado de la primera infancia,1.700000
Samacá,15646,Trabajo infantil,3.000000
Samacá,15646,Tasa de dependencia,29.600000
Samacá,15646,Trabajo informal,78.300000
Samacá,15646,Sin aseguramiento en salud,10.000000
Samacá,15646,Barreras de acceso a servicios de salud,4.700000
Samacá,15646,Sin acceso a fuente de agua mejorada,4.000000
Samacá,15646,Inadecuada eliminación de excretas,13.300000
Samacá,15646,Material inadecuado de pisos,1.400000
Samacá,15646,Material inadecuado de paredes exteriores,0.200000
Samacá,15646,Hacinamiento crítico,6.800000
Samacá,15646,Cluster,5.000000
San Eduardo,15660,Analfabetismo,14.100000
San Eduardo,15660,Bajo logro educativo,69.900000
San Eduardo,15660,Inasistencia escolar,0.900000
San Eduardo,15660,Rezago escolar,12.100000
San Eduardo,15660,Barreras a servicios para cuidado de la primera infancia,0.800000
San Eduardo,15660,Trabajo infantil,1.100000
San Eduardo,15660,Tasa de dependencia,52.100000
San Eduardo,15660,Trabajo informal,89.600000
San Eduardo,15660,Sin aseguramiento en salud,6.100000
San Eduardo,15660,Barreras de acceso a servicios de salud,5.400000
San Eduardo,15660,Sin acceso a fuente de agua mejorada,25.200000
San Eduardo,15660,Inadecuada eliminación de excretas,10.700000
San Eduardo,15660,Material inadecuado de pisos,6.000000
San Eduardo,15660,Material inadecuado de paredes exteriores,0.900000
San Eduardo,15660,Hacinamiento crítico,4.700000
San Eduardo,15660,Cluster,1.000000
San José De Pare,15664,Analfabetismo,24.300000
San José De Pare,15664,Bajo logro educativo,82.500000
San José De Pare,15664,Inasistencia escolar,4.400000
San José De Pare,15664,Rezago escolar,15.700000
San José De Pare,15664,Barreras a servicios para cuidado de la primera infancia,1.300000
San José De Pare,15664,Trabajo infantil,1.800000
San José De Pare,15664,Tasa de dependencia,39.800000
San José De Pare,15664,Trabajo informal,93.200000
San José De Pare,15664,Sin aseguramiento en salud,10.600000
San José De Pare,15664,Barreras de acceso a servicios de salud,2.600000
San José De Pare,15664,Sin acceso a fuente de agua mejorada,53.200000
San José De Pare,15664,Inadecuada eliminación de excretas,20.400000
San José De Pare,15664,Material inadecuado de pisos,10.100000
San José De Pare,15664,Material inadecuado de paredes exteriores,2.300000
San José De Pare,15664,Hacinamiento crítico,2.900000
San José De Pare,15664,Cluster,4.000000
San Luis De Gaceno,15667,Analfabetismo,15.600000
San Luis De Gaceno,15667,Bajo logro educativo,72.000000
San Luis De Gaceno,15667,Inasistencia escolar,3.500000
San Luis De Gaceno,15667,Rezago escolar,10.000000
San Luis De Gaceno,15667,Barreras a servicios para cuidado de la primera infancia,1.500000
San Luis De Gaceno,15667,Trabajo infantil,1.800000
San Luis De Gaceno,15667,Tasa de dependencia,29.600000
San Luis De Gaceno,15667,Trabajo informal,86.900000
San Luis De Gaceno,15667,Sin aseguramiento en salud,10.500000
San Luis De Gaceno,15667,Barreras de acceso a servicios de salud,0.900000
San Luis De Gaceno,15667,Sin acceso a fuente de agua mejorada,39.600000
San Luis De Gaceno,15667,Inadecuada eliminación de excretas,24.000000
San Luis De Gaceno,15667,Material inadecuado de pisos,15.000000
San Luis De Gaceno,15667,Material inadecuado de paredes exteriores,1.000000
San Luis De Gaceno,15667,Hacinamiento crítico,5.400000
San Luis De Gaceno,15667,Cluster,4.000000
San Mateo,15673,Analfabetismo,17.600000
San Mateo,15673,Bajo logro educativo,75.500000
San Mateo,15673,Inasistencia escolar,1.300000
San Mateo,15673,Rezago escolar,14.500000
San Mateo,15673,Barreras a servicios para cuidado de la primera infancia,0.400000
San Mateo,15673,Trabajo infantil,0.300000
San Mateo,15673,Tasa de dependencia,61.100000
San Mateo,15673,Trabajo informal,89.500000
San Mateo,15673,Sin aseguramiento en salud,12.400000
San Mateo,15673,Barreras de acceso a servicios de salud,1.400000
San Mateo,15673,Sin acceso a fuente de agua mejorada,25.500000
San Mateo,15673,Inadecuada eliminación de excretas,15.000000
San Mateo,15673,Material inadecuado de pisos,33.100000
San Mateo,15673,Material inadecuado de paredes exteriores,0.200000
San Mateo,15673,Hacinamiento crítico,10.600000
San Mateo,15673,Cluster,1.000000
San Miguel De Sema,15676,Analfabetismo,10.000000
San Miguel De Sema,15676,Bajo logro educativo,73.000000
San Miguel De Sema,15676,Inasistencia escolar,1.500000
San Miguel De Sema,15676,Rezago escolar,15.500000
San Miguel De Sema,15676,Barreras a servicios para cuidado de la primera infancia,1.800000
San Miguel De Sema,15676,Trabajo infantil,1.200000
San Miguel De Sema,15676,Tasa de dependencia,38.400000
San Miguel De Sema,15676,Trabajo informal,83.100000
San Miguel De Sema,15676,Sin aseguramiento en salud,10.500000
San Miguel De Sema,15676,Barreras de acceso a servicios de salud,3.000000
San Miguel De Sema,15676,Sin acceso a fuente de agua mejorada,56.200000
San Miguel De Sema,15676,Inadecuada eliminación de excretas,8.500000
San Miguel De Sema,15676,Material inadecuado de pisos,8.100000
San Miguel De Sema,15676,Material inadecuado de paredes exteriores,0.500000
San Miguel De Sema,15676,Hacinamiento crítico,4.100000
San Miguel De Sema,15676,Cluster,4.000000
San Pablo Borbur,15681,Analfabetismo,20.000000
San Pablo Borbur,15681,Bajo logro educativo,78.800000
San Pablo Borbur,15681,Inasistencia escolar,4.300000
San Pablo Borbur,15681,Rezago escolar,16.200000
San Pablo Borbur,15681,Barreras a servicios para cuidado de la primera infancia,1.700000
San Pablo Borbur,15681,Trabajo infantil,1.000000
San Pablo Borbur,15681,Tasa de dependencia,48.000000
San Pablo Borbur,15681,Trabajo informal,89.000000
San Pablo Borbur,15681,Sin aseguramiento en salud,13.000000
San Pablo Borbur,15681,Barreras de acceso a servicios de salud,1.600000
San Pablo Borbur,15681,Sin acceso a fuente de agua mejorada,66.000000
San Pablo Borbur,15681,Inadecuada eliminación de excretas,53.900000
San Pablo Borbur,15681,Material inadecuado de pisos,6.200000
San Pablo Borbur,15681,Material inadecuado de paredes exteriores,2.500000
San Pablo Borbur,15681,Hacinamiento crítico,3.400000
San Pablo Borbur,15681,Cluster,4.000000
Santa María,15690,Analfabetismo,15.800000
Santa María,15690,Bajo logro educativo,65.500000
Santa María,15690,Inasistencia escolar,2.100000
Santa María,15690,Rezago escolar,16.000000
Santa María,15690,Barreras a servicios para cuidado de la primera infancia,1.500000
Santa María,15690,Trabajo infantil,1.300000
Santa María,15690,Tasa de dependencia,33.200000
Santa María,15690,Trabajo informal,79.800000
Santa María,15690,Sin aseguramiento en salud,11.200000
Santa María,15690,Barreras de acceso a servicios de salud,2.700000
Santa María,15690,Sin acceso a fuente de agua mejorada,31.400000
Santa María,15690,Inadecuada eliminación de excretas,25.700000
Santa María,15690,Material inadecuado de pisos,9.600000
Santa María,15690,Material inadecuado de paredes exteriores,2.200000
Santa María,15690,Hacinamiento crítico,7.200000
Santa María,15690,Cluster,4.000000
Santa Rosa De Viterbo,15693,Analfabetismo,7.700000
Santa Rosa De Viterbo,15693,Bajo logro educativo,50.100000
Santa Rosa De Viterbo,15693,Inasistencia escolar,2.600000
Santa Rosa De Viterbo,15693,Rezago escolar,8.200000
Santa Rosa De Viterbo,15693,Barreras a servicios para cuidado de la primera infancia,1.100000
Santa Rosa De Viterbo,15693,Trabajo infantil,0.400000
Santa Rosa De Viterbo,15693,Tasa de dependencia,45.500000
Santa Rosa De Viterbo,15693,Trabajo informal,87.600000
Santa Rosa De Viterbo,15693,Sin aseguramiento en salud,12.700000
Santa Rosa De Viterbo,15693,Barreras de acceso a servicios de salud,2.700000
Santa Rosa De Viterbo,15693,Sin acceso a fuente de agua mejorada,5.000000
Santa Rosa De Viterbo,15693,Inadecuada eliminación de excretas,3.800000
Santa Rosa De Viterbo,15693,Material inadecuado de pisos,2.600000
Santa Rosa De Viterbo,15693,Material inadecuado de paredes exteriores,0.200000
Santa Rosa De Viterbo,15693,Hacinamiento crítico,3.600000
Santa Rosa De Viterbo,15693,Cluster,3.000000
Santa Sofía,15696,Analfabetismo,16.300000
Santa Sofía,15696,Bajo logro educativo,71.000000
Santa Sofía,15696,Inasistencia escolar,3.100000
Santa Sofía,15696,Rezago escolar,11.100000
Santa Sofía,15696,Barreras a servicios para cuidado de la primera infancia,1.600000
Santa Sofía,15696,Trabajo infantil,3.500000
Santa Sofía,15696,Tasa de dependencia,33.600000
Santa Sofía,15696,Trabajo informal,89.500000
Santa Sofía,15696,Sin aseguramiento en salud,15.300000
Santa Sofía,15696,Barreras de acceso a servicios de salud,3.200000
Santa Sofía,15696,Sin acceso a fuente de agua mejorada,16.300000
Santa Sofía,15696,Inadecuada eliminación de excretas,22.800000
Santa Sofía,15696,Material inadecuado de pisos,8.400000
Santa Sofía,15696,Material inadecuado de paredes exteriores,0.400000
Santa Sofía,15696,Hacinamiento crítico,7.100000
Santa Sofía,15696,Cluster,5.000000
Santana,15686,Analfabetismo,20.500000
Santana,15686,Bajo logro educativo,72.900000
Santana,15686,Inasistencia escolar,4.500000
Santana,15686,Rezago escolar,16.600000
Santana,15686,Barreras a servicios para cuidado de la primera infancia,0.900000
Santana,15686,Trabajo infantil,2.300000
Santana,15686,Tasa de dependencia,39.400000
Santana,15686,Trabajo informal,93.500000
Santana,15686,Sin aseguramiento en salud,10.400000
Santana,15686,Barreras de acceso a servicios de salud,4.500000
Santana,15686,Sin acceso a fuente de agua mejorada,28.200000
Santana,15686,Inadecuada eliminación de excretas,24.600000
Santana,15686,Material inadecuado de pisos,9.200000
Santana,15686,Material inadecuado de paredes exteriores,3.000000
Santana,15686,Hacinamiento crítico,6.300000
Santana,15686,Cluster,4.000000
Sativanorte,15720,Analfabetismo,13.500000
Sativanorte,15720,Bajo logro educativo,78.700000
Sativanorte,15720,Inasistencia escolar,1.600000
Sativanorte,15720,Rezago escolar,10.000000
Sativanorte,15720,Barreras a servicios para cuidado de la primera infancia,1.300000
Sativanorte,15720,Trabajo infantil,0.300000
Sativanorte,15720,Tasa de dependencia,73.700000
Sativanorte,15720,Trabajo informal,89.000000
Sativanorte,15720,Sin aseguramiento en salud,6.500000
Sativanorte,15720,Barreras de acceso a servicios de salud,5.800000
Sativanorte,15720,Sin acceso a fuente de agua mejorada,23.800000
Sativanorte,15720,Inadecuada eliminación de excretas,13.000000
Sativanorte,15720,Material inadecuado de pisos,18.900000
Sativanorte,15720,Material inadecuado de paredes exteriores,0.400000
Sativanorte,15720,Hacinamiento crítico,9.800000
Sativanorte,15720,Cluster,1.000000
Sativasur,15723,Analfabetismo,8.100000
Sativasur,15723,Bajo logro educativo,63.100000
Sativasur,15723,Inasistencia escolar,1.000000
Sativasur,15723,Rezago escolar,14.300000
Sativasur,15723,Barreras a servicios para cuidado de la primera infancia,1.300000
Sativasur,15723,Trabajo infantil,0.000000
Sativasur,15723,Tasa de dependencia,60.800000
Sativasur,15723,Trabajo informal,81.300000
Sativasur,15723,Sin aseguramiento en salud,6.800000
Sativasur,15723,Barreras de acceso a servicios de salud,2.600000
Sativasur,15723,Sin acceso a fuente de agua mejorada,10.400000
Sativasur,15723,Inadecuada eliminación de excretas,23.600000
Sativasur,15723,Material inadecuado de pisos,15.800000
Sativasur,15723,Material inadecuado de paredes exteriores,0.000000
Sativasur,15723,Hacinamiento crítico,8.300000
Sativasur,15723,Cluster,1.000000
Siachoque,15740,Analfabetismo,17.800000
Siachoque,15740,Bajo logro educativo,83.800000
Siachoque,15740,Inasistencia escolar,4.200000
Siachoque,15740,Rezago escolar,14.900000
Siachoque,15740,Barreras a servicios para cuidado de la primera infancia,2.700000
Siachoque,15740,Trabajo infantil,2.400000
Siachoque,15740,Tasa de dependencia,53.100000
Siachoque,15740,Trabajo informal,93.200000
Siachoque,15740,Sin aseguramiento en salud,10.200000
Siachoque,15740,Barreras de acceso a servicios de salud,4.300000
Siachoque,15740,Sin acceso a fuente de agua mejorada,17.500000
Siachoque,15740,Inadecuada eliminación de excretas,15.900000
Siachoque,15740,Material inadecuado de pisos,10.200000
Siachoque,15740,Material inadecuado de paredes exteriores,0.100000
Siachoque,15740,Hacinamiento crítico,9.900000
Siachoque,15740,Cluster,1.000000
Soatá,15753,Analfabetismo,9.700000
Soatá,15753,Bajo logro educativo,48.400000
Soatá,15753,Inasistencia escolar,1.200000
Soatá,15753,Rezago escolar,7.800000
Soatá,15753,Barreras a servicios para cuidado de la primera infancia,0.800000
Soatá,15753,Trabajo infantil,0.400000
Soatá,15753,Tasa de dependencia,38.400000
Soatá,15753,Trabajo informal,85.400000
Soatá,15753,Sin aseguramiento en salud,9.800000
Soatá,15753,Barreras de acceso a servicios de salud,1.000000
Soatá,15753,Sin acceso a fuente de agua mejorada,6.900000
Soatá,15753,Inadecuada eliminación de excretas,3.900000
Soatá,15753,Material inadecuado de pisos,9.500000
Soatá,15753,Material inadecuado de paredes exteriores,0.100000
Soatá,15753,Hacinamiento crítico,6.900000
Soatá,15753,Cluster,3.000000
Socha,15757,Analfabetismo,10.100000
Socha,15757,Bajo logro educativo,59.300000
Socha,15757,Inasistencia escolar,3.300000
Socha,15757,Rezago escolar,12.600000
Socha,15757,Barreras a servicios para cuidado de la primera infancia,2.400000
Socha,15757,Trabajo infantil,0.700000
Socha,15757,Tasa de dependencia,38.800000
Socha,15757,Trabajo informal,72.700000
Socha,15757,Sin aseguramiento en salud,13.900000
Socha,15757,Barreras de acceso a servicios de salud,0.900000
Socha,15757,Sin acceso a fuente de agua mejorada,6.100000
Socha,15757,Inadecuada eliminación de excretas,3.600000
Socha,15757,Material inadecuado de pisos,8.800000
Socha,15757,Material inadecuado de paredes exteriores,0.300000
Socha,15757,Hacinamiento crítico,9.800000
Socha,15757,Cluster,5.000000
Socotá,15755,Analfabetismo,20.200000
Socotá,15755,Bajo logro educativo,80.300000
Socotá,15755,Inasistencia escolar,5.500000
Socotá,15755,Rezago escolar,19.300000
Socotá,15755,Barreras a servicios para cuidado de la primera infancia,2.200000
Socotá,15755,Trabajo infantil,0.800000
Socotá,15755,Tasa de dependencia,57.700000
Socotá,15755,Trabajo informal,79.400000
Socotá,15755,Sin aseguramiento en salud,11.900000
Socotá,15755,Barreras de acceso a servicios de salud,5.300000
Socotá,15755,Sin acceso a fuente de agua mejorada,42.000000
Socotá,15755,Inadecuada eliminación de excretas,17.300000
Socotá,15755,Material inadecuado de pisos,38.000000
Socotá,15755,Material inadecuado de paredes exteriores,0.400000
Socotá,15755,Hacinamiento crítico,14.300000
Socotá,15755,Cluster,0.000000
Sogamoso,15759,Analfabetismo,5.200000
Sogamoso,15759,Bajo logro educativo,36.700000
Sogamoso,15759,Inasistencia escolar,2.000000
Sogamoso,15759,Rezago escolar,10.300000
Sogamoso,15759,Barreras a servicios para cuidado de la primera infancia,1.500000
Sogamoso,15759,Trabajo infantil,0.500000
Sogamoso,15759,Tasa de dependencia,29.200000
Sogamoso,15759,Trabajo informal,79.300000
Sogamoso,15759,Sin aseguramiento en salud,13.300000
Sogamoso,15759,Barreras de acceso a servicios de salud,3.000000
Sogamoso,15759,Sin acceso a fuente de agua mejorada,1.900000
Sogamoso,15759,Inadecuada eliminación de excretas,1.900000
Sogamoso,15759,Material inadecuado de pisos,0.800000
Sogamoso,15759,Material inadecuado de paredes exteriores,0.100000
Sogamoso,15759,Hacinamiento crítico,4.000000
Sogamoso,15759,Cluster,3.000000
Somondoco,15761,Analfabetismo,15.300000
Somondoco,15761,Bajo logro educativo,79.600000
Somondoco,15761,Inasistencia escolar,2.100000
Somondoco,15761,Rezago escolar,5.500000
Somondoco,15761,Barreras a servicios para cuidado de la primera infancia,0.900000
Somondoco,15761,Trabajo infantil,0.600000
Somondoco,15761,Tasa de dependencia,51.500000
Somondoco,15761,Trabajo informal,87.800000
Somondoco,15761,Sin aseguramiento en salud,6.700000
Somondoco,15761,Barreras de acceso a servicios de salud,7.400000
Somondoco,15761,Sin acceso a fuente de agua mejorada,37.500000
Somondoco,15761,Inadecuada eliminación de excretas,18.800000
Somondoco,15761,Material inadecuado de pisos,13.200000
Somondoco,15761,Material inadecuado de paredes exteriores,0.200000
Somondoco,15761,Hacinamiento crítico,2.200000
Somondoco,15761,Cluster,4.000000
Sora,15762,Analfabetismo,13.600000
Sora,15762,Bajo logro educativo,77.500000
Sora,15762,Inasistencia escolar,4.600000
Sora,15762,Rezago escolar,9.200000
Sora,15762,Barreras a servicios para cuidado de la primera infancia,0.600000
Sora,15762,Trabajo infantil,0.600000
Sora,15762,Tasa de dependencia,63.500000
Sora,15762,Trabajo informal,93.000000
Sora,15762,Sin aseguramiento en salud,9.000000
Sora,15762,Barreras de acceso a servicios de salud,2.600000
Sora,15762,Sin acceso a fuente de agua mejorada,27.900000
Sora,15762,Inadecuada eliminación de excretas,55.100000
Sora,15762,Material inadecuado de pisos,43.900000
Sora,15762,Material inadecuado de paredes exteriores,0.100000
Sora,15762,Hacinamiento crítico,5.300000
Sora,15762,Cluster,0.000000
Soracá,15764,Analfabetismo,18.200000
Soracá,15764,Bajo logro educativo,77.200000
Soracá,15764,Inasistencia escolar,3.400000
Soracá,15764,Rezago escolar,21.600000
Soracá,15764,Barreras a servicios para cuidado de la primera infancia,1.200000
Soracá,15764,Trabajo infantil,2.300000
Soracá,15764,Tasa de dependencia,41.900000
Soracá,15764,Trabajo informal,88.300000
Soracá,15764,Sin aseguramiento en salud,9.900000
Soracá,15764,Barreras de acceso a servicios de salud,4.300000
Soracá,15764,Sin acceso a fuente de agua mejorada,16.500000
Soracá,15764,Inadecuada eliminación de excretas,17.000000
Soracá,15764,Material inadecuado de pisos,4.800000
Soracá,15764,Material inadecuado de paredes exteriores,0.300000
Soracá,15764,Hacinamiento crítico,9.300000
Soracá,15764,Cluster,2.000000
Sotaquirá,15763,Analfabetismo,10.200000
Sotaquirá,15763,Bajo logro educativo,74.300000
Sotaquirá,15763,Inasistencia escolar,10.000000
Sotaquirá,15763,Rezago escolar,18.300000
Sotaquirá,15763,Barreras a servicios para cuidado de la primera infancia,2.800000
Sotaquirá,15763,Trabajo infantil,1.900000
Sotaquirá,15763,Tasa de dependencia,38.300000
Sotaquirá,15763,Trabajo informal,82.300000
Sotaquirá,15763,Sin aseguramiento en salud,13.000000
Sotaquirá,15763,Barreras de acceso a servicios de salud,2.700000
Sotaquirá,15763,Sin acceso a fuente de agua mejorada,8.300000
Sotaquirá,15763,Inadecuada eliminación de excretas,27.100000
Sotaquirá,15763,Material inadecuado de pisos,12.500000
Sotaquirá,15763,Material inadecuado de paredes exteriores,0.200000
Sotaquirá,15763,Hacinamiento crítico,7.000000
Sotaquirá,15763,Cluster,2.000000
Susacón,15774,Analfabetismo,15.900000
Susacón,15774,Bajo logro educativo,75.100000
Susacón,15774,Inasistencia escolar,1.600000
Susacón,15774,Rezago escolar,6.200000
Susacón,15774,Barreras a servicios para cuidado de la primera infancia,0.600000
Susacón,15774,Trabajo infantil,0.600000
Susacón,15774,Tasa de dependencia,56.500000
Susacón,15774,Trabajo informal,91.000000
Susacón,15774,Sin aseguramiento en salud,10.500000
Susacón,15774,Barreras de acceso a servicios de salud,0.900000
Susacón,15774,Sin acceso a fuente de agua mejorada,27.100000
Susacón,15774,Inadecuada eliminación de excretas,8.700000
Susacón,15774,Material inadecuado de pisos,16.700000
Susacón,15774,Material inadecuado de paredes exteriores,0.000000
Susacón,15774,Hacinamiento crítico,7.700000
