geo,Municipio,Año,Rango edad,Cantidad
15759,Sogamoso,2021,Entre 2 y 3 años,1272
15761,Somondoco,2021,Entre 2 y 3 años,663
15762,Sora,2021,Entre 2 y 3 años,223
15763,Sotaquirá,2021,Entre 2 y 3 años,3148
15764,Soracá,2021,Entre 2 y 3 años,551
15774,Susacón,2021,Entre 2 y 3 años,1244
15776,Sutamarchán,2021,Entre 2 y 3 años,644
15778,Sutatenza,2021,Entre 2 y 3 años,636
15790,Tasco,2021,Entre 2 y 3 años,913
15798,Tenza,2021,Entre 2 y 3 años,1089
15804,Tibaná,2021,Entre 2 y 3 años,1906
15806,Tibasosa,2021,Entre 2 y 3 años,1057
15808,Tinjacá,2021,Entre 2 y 3 años,325
15810,Tipacoque,2021,Entre 2 y 3 años,633
15814,Toca,2021,Entre 2 y 3 años,2601
15816,Togüí,2021,Entre 2 y 3 años,323
15820,Tópaga,2021,Entre 2 y 3 años,78
15822,Tota,2021,Entre 2 y 3 años,1985
15832,Tununguá,2021,Entre 2 y 3 años,294
15835,Turmequé,2021,Entre 2 y 3 años,1106
15837,Tuta,2021,Entre 2 y 3 años,3792
15839,Tutazá,2021,Entre 2 y 3 años,1377
15842,Úmbita,2021,Entre 2 y 3 años,1248
15861,Ventaquemada,2021,Entre 2 y 3 años,2186
15879,Viracachá,2021,Entre 2 y 3 años,610
15897,Zetaquirá,2021,Entre 2 y 3 años,2186
15001,Tunja,2019,Mas de 3 años,3445
15022,Almeida,2019,Mas de 3 años,913
15047,Aquitania,2019,Mas de 3 años,5083
15051,Arcabuco,2019,Mas de 3 años,4393
15087,Belén,2019,Mas de 3 años,6441
15090,Berbeo,2019,Mas de 3 años,1397
15092,Betéitiva,2019,Mas de 3 años,1131
15097,Boavita,2019,Mas de 3 años,2654
15104,Boyacá,2019,Mas de 3 años,2067
15106,Briceño,2019,Mas de 3 años,860
15109,Buenavista,2019,Mas de 3 años,2761
15114,Busbanzá,2019,Mas de 3 años,233
15131,Caldas,2019,Mas de 3 años,5752
15135,Campohermoso,2019,Mas de 3 años,6670
15162,Cerinza,2019,Mas de 3 años,2941
15172,Chinavita,2019,Mas de 3 años,2376
15176,Chiquinquirá,2019,Mas de 3 años,15827
15180,Chiscas,2019,Mas de 3 años,5001
15183,Chita,2019,Mas de 3 años,2666
15185,Chitaraque,2019,Mas de 3 años,1108
15187,Chivatá,2019,Mas de 3 años,1341
15189,Ciénega,2019,Mas de 3 años,2930
15204,Cómbita,2019,Mas de 3 años,4869
15212,Coper,2019,Mas de 3 años,2063
15215,Corrales,2019,Mas de 3 años,495
15218,Covarachía,2019,Mas de 3 años,955
15223,Cubará,2019,Mas de 3 años,3695
15224,Cucaita,2019,Mas de 3 años,446
15226,Cuítiva,2019,Mas de 3 años,1283
15232,Chíquiza,2019,Mas de 3 años,2805
15236,Chivor,2019,Mas de 3 años,897
15238,Duitama,2019,Mas de 3 años,5780
15244,El Cocuy,2019,Mas de 3 años,3445
15248,El Espino,2019,Mas de 3 años,1865
15272,Firavitoba,2019,Mas de 3 años,5701
15276,Floresta,2019,Mas de 3 años,2420
15293,Gachantivá,2019,Mas de 3 años,1694
15296,Gámeza,2019,Mas de 3 años,3187
15299,Garagoa,2019,Mas de 3 años,5242
15317,Guacamayas,2019,Mas de 3 años,1599
15322,Guateque,2019,Mas de 3 años,1208
15325,Guayatá,2019,Mas de 3 años,1968
15332,Güicán,2019,Mas de 3 años,2516
15362,Iza,2019,Mas de 3 años,1809
15367,Jenesano,2019,Mas de 3 años,2583
15368,Jericó,2019,Mas de 3 años,1120
15377,Labranzagrande,2019,Mas de 3 años,5432
15380,La Capilla,2019,Mas de 3 años,1286
15401,La Victoria,2019,Mas de 3 años,522
15403,La Uvita,2019,Mas de 3 años,2761
15407,Villa de Leiva,2019,Mas de 3 años,874
15425,Macanal,2019,Mas de 3 años,3016
15442,Maripí,2019,Mas de 3 años,2039
15455,Miraflores,2019,Mas de 3 años,5987
15464,Mongua,2019,Mas de 3 años,2925
15466,Monguí,2019,Mas de 3 años,763
15469,Moniquirá,2019,Mas de 3 años,4295
15476,Motavita,2019,Mas de 3 años,3032
15480,Muzo,2019,Mas de 3 años,1828
15491,Nobsa,2019,Mas de 3 años,887
15494,Nuevo Colón,2019,Mas de 3 años,1309
15500,Oicatá,2019,Mas de 3 años,2963
15507,Otanche,2019,Mas de 3 años,5675
15511,Pachavita,2019,Mas de 3 años,1574
15514,Páez,2019,Mas de 3 años,7406
15516,Paipa,2019,Mas de 3 años,8780
15518,Pajarito,2019,Mas de 3 años,2996
15522,Panqueba,2019,Mas de 3 años,1144
15531,Pauna,2019,Mas de 3 años,2962
15533,Paya,2019,Mas de 3 años,3165
15537,Paz de Río,2019,Mas de 3 años,921
15542,Pesca,2019,Mas de 3 años,5483
15550,Pisba,2019,Mas de 3 años,1316
15572,Puerto Boyacá,2019,Mas de 3 años,39374
15580,Quípama,2019,Mas de 3 años,1618
15599,Ramiriquí,2019,Mas de 3 años,3912
15600,Ráquira,2019,Mas de 3 años,2016
15621,Rondón,2019,Mas de 3 años,1770
15632,Saboyá,2019,Mas de 3 años,11222
15638,Sáchica,2019,Mas de 3 años,43
15646,Samacá,2019,Mas de 3 años,4962
15660,San Eduardo,2019,Mas de 3 años,2215
15664,San José de Pare,2019,Mas de 3 años,637
15667,San Luis de Gaceno,2019,Mas de 3 años,13492
15673,San Mateo,2019,Mas de 3 años,1450
15676,San Miguel de Sema,2019,Mas de 3 años,11434
15681,San Pablo de Borbur,2019,Mas de 3 años,2814
15686,Santana,2019,Mas de 3 años,690
15690,Santa María,2019,Mas de 3 años,4864
15693,Santa Rosa de Viterbo,2019,Mas de 3 años,5036
15696,Santa Sofía,2019,Mas de 3 años,1300
15720,Sativanorte,2019,Mas de 3 años,1394
15723,Sativasur,2019,Mas de 3 años,545
15740,Siachoque,2019,Mas de 3 años,4573
15753,Soatá,2019,Mas de 3 años,1233
15755,Socotá,2019,Mas de 3 años,2781
15757,Socha,2019,Mas de 3 años,1773
15759,Sogamoso,2019,Mas de 3 años,4988
15761,Somondoco,2019,Mas de 3 años,1602
15762,Sora,2019,Mas de 3 años,1058
15763,Sotaquirá,2019,Mas de 3 años,8140
15764,Soracá,2019,Mas de 3 años,3296
15774,Susacón,2019,Mas de 3 años,2376
15776,Sutamarchán,2019,Mas de 3 años,1070
15778,Sutatenza,2019,Mas de 3 años,1215
15790,Tasco,2019,Mas de 3 años,3847
15798,Tenza,2019,Mas de 3 años,1867
15804,Tibaná,2019,Mas de 3 años,3010
15806,Tibasosa,2019,Mas de 3 años,3616
15808,Tinjacá,2019,Mas de 3 años,1364
15810,Tipacoque,2019,Mas de 3 años,1574
15814,Toca,2019,Mas de 3 años,6848
15816,Togüí,2019,Mas de 3 años,985
15820,Tópaga,2019,Mas de 3 años,772
15822,Tota,2019,Mas de 3 años,4262
15832,Tununguá,2019,Mas de 3 años,239
15835,Turmequé,2019,Mas de 3 años,3221
15837,Tuta,2019,Mas de 3 años,11372
15839,Tutazá,2019,Mas de 3 años,1984
15842,Úmbita,2019,Mas de 3 años,4191
15861,Ventaquemada,2019,Mas de 3 años,9729
15879,Viracachá,2019,Mas de 3 años,2777
15897,Zetaquirá,2019,Mas de 3 años,2964
15001,Tunja,2020,Mas de 3 años,3462
15022,Almeida,2020,Mas de 3 años,908
15047,Aquitania,2020,Mas de 3 años,5305
15051,Arcabuco,2020,Mas de 3 años,4591
15087,Belén,2020,Mas de 3 años,7042
15090,Berbeo,2020,Mas de 3 años,1302
15092,Betéitiva,2020,Mas de 3 años,1260
15097,Boavita,2020,Mas de 3 años,2800
15104,Boyacá,2020,Mas de 3 años,2003
15106,Briceño,2020,Mas de 3 años,1012
15109,Buenavista,2020,Mas de 3 años,2278
15114,Busbanzá,2020,Mas de 3 años,281
15131,Caldas,2020,Mas de 3 años,4883
15135,Campohermoso,2020,Mas de 3 años,5868
15162,Cerinza,2020,Mas de 3 años,3043
15172,Chinavita,2020,Mas de 3 años,2502
15176,Chiquinquirá,2020,Mas de 3 años,14832
15180,Chiscas,2020,Mas de 3 años,4528
15183,Chita,2020,Mas de 3 años,3458
15185,Chitaraque,2020,Mas de 3 años,1638
15187,Chivatá,2020,Mas de 3 años,1385
15189,Ciénega,2020,Mas de 3 años,3569
15204,Cómbita,2020,Mas de 3 años,5920
15212,Coper,2020,Mas de 3 años,2212
15215,Corrales,2020,Mas de 3 años,445
15218,Covarachía,2020,Mas de 3 años,1126
15223,Cubará,2020,Mas de 3 años,3604
15224,Cucaita,2020,Mas de 3 años,794
15226,Cuítiva,2020,Mas de 3 años,1415
15232,Chíquiza,2020,Mas de 3 años,3641
15236,Chivor,2020,Mas de 3 años,1144
15238,Duitama,2020,Mas de 3 años,6125
15244,El Cocuy,2020,Mas de 3 años,3392
15248,El Espino,2020,Mas de 3 años,2010
15272,Firavitoba,2020,Mas de 3 años,5874
15276,Floresta,2020,Mas de 3 años,2510
15293,Gachantivá,2020,Mas de 3 años,1753
15296,Gámeza,2020,Mas de 3 años,3390
15299,Garagoa,2020,Mas de 3 años,4648
15317,Guacamayas,2020,Mas de 3 años,1538
15322,Guateque,2020,Mas de 3 años,1020
15325,Guayatá,2020,Mas de 3 años,1816
15332,Güicán,2020,Mas de 3 años,2752
15362,Iza,2020,Mas de 3 años,1489
15367,Jenesano,2020,Mas de 3 años,3216
15368,Jericó,2020,Mas de 3 años,1314
15377,Labranzagrande,2020,Mas de 3 años,5782
15380,La Capilla,2020,Mas de 3 años,1130
15401,La Victoria,2020,Mas de 3 años,653
15403,La Uvita,2020,Mas de 3 años,2689
15407,Villa de Leiva,2020,Mas de 3 años,1093
15425,Macanal,2020,Mas de 3 años,3394
15442,Maripí,2020,Mas de 3 años,1619
15455,Miraflores,2020,Mas de 3 años,5558
15464,Mongua,2020,Mas de 3 años,3384
15466,Monguí,2020,Mas de 3 años,1294
15469,Moniquirá,2020,Mas de 3 años,4420
15476,Motavita,2020,Mas de 3 años,3399
15480,Muzo,2020,Mas de 3 años,2241
15491,Nobsa,2020,Mas de 3 años,768
15494,Nuevo Colón,2020,Mas de 3 años,1398
15500,Oicatá,2020,Mas de 3 años,3101
15507,Otanche,2020,Mas de 3 años,5285
15511,Pachavita,2020,Mas de 3 años,1808
15514,Páez,2020,Mas de 3 años,6795
15516,Paipa,2020,Mas de 3 años,9584
15518,Pajarito,2020,Mas de 3 años,2841
15522,Panqueba,2020,Mas de 3 años,1159
15531,Pauna,2020,Mas de 3 años,3207
15533,Paya,2020,Mas de 3 años,2846
15537,Paz de Río,2020,Mas de 3 años,620
15542,Pesca,2020,Mas de 3 años,6574
15550,Pisba,2020,Mas de 3 años,1607
15572,Puerto Boyacá,2020,Mas de 3 años,39812
15580,Quípama,2020,Mas de 3 años,2156
15599,Ramiriquí,2020,Mas de 3 años,3851
15600,Ráquira,2020,Mas de 3 años,2147
15621,Rondón,2020,Mas de 3 años,2240
15632,Saboyá,2020,Mas de 3 años,13847
15638,Sáchica,2020,Mas de 3 años,40
15646,Samacá,2020,Mas de 3 años,3601
15660,San Eduardo,2020,Mas de 3 años,1934
15664,San José de Pare,2020,Mas de 3 años,737
15667,San Luis de Gaceno,2020,Mas de 3 años,11775
15673,San Mateo,2020,Mas de 3 años,1837
15676,San Miguel de Sema,2020,Mas de 3 años,11403
15681,San Pablo de Borbur,2020,Mas de 3 años,2753
15686,Santana,2020,Mas de 3 años,467
15690,Santa María,2020,Mas de 3 años,4603
15693,Santa Rosa de Viterbo,2020,Mas de 3 años,4868
15696,Santa Sofía,2020,Mas de 3 años,1093
15720,Sativanorte,2020,Mas de 3 años,1099
15723,Sativasur,2020,Mas de 3 años,522
15740,Siachoque,2020,Mas de 3 años,5433
15753,Soatá,2020,Mas de 3 años,1227
15755,Socotá,2020,Mas de 3 años,2881
15757,Socha,2020,Mas de 3 años,1907
15759,Sogamoso,2020,Mas de 3 años,5135
15761,Somondoco,2020,Mas de 3 años,1542
15762,Sora,2020,Mas de 3 años,1452
15763,Sotaquirá,2020,Mas de 3 años,9936
15764,Soracá,2020,Mas de 3 años,3778
15774,Susacón,2020,Mas de 3 años,2320
15776,Sutamarchán,2020,Mas de 3 años,1567
15778,Sutatenza,2020,Mas de 3 años,1172
15790,Tasco,2020,Mas de 3 años,3839
15798,Tenza,2020,Mas de 3 años,1970
15804,Tibaná,2020,Mas de 3 años,3733
15806,Tibasosa,2020,Mas de 3 años,3693
15808,Tinjacá,2020,Mas de 3 años,1325
15810,Tipacoque,2020,Mas de 3 años,1532
15814,Toca,2020,Mas de 3 años,6685
15816,Togüí,2020,Mas de 3 años,935
15820,Tópaga,2020,Mas de 3 años,763
15822,Tota,2020,Mas de 3 años,4065
15832,Tununguá,2020,Mas de 3 años,286
15835,Turmequé,2020,Mas de 3 años,3875
15837,Tuta,2020,Mas de 3 años,11429
15839,Tutazá,2020,Mas de 3 años,1677
15842,Úmbita,2020,Mas de 3 años,5460
15861,Ventaquemada,2020,Mas de 3 años,11544
15879,Viracachá,2020,Mas de 3 años,3224
15897,Zetaquirá,2020,Mas de 3 años,2881
15001,Tunja,2021,Mas de 3 años,2725
15022,Almeida,2021,Mas de 3 años,942
15047,Aquitania,2021,Mas de 3 años,5274
15051,Arcabuco,2021,Mas de 3 años,4527
15087,Belén,2021,Mas de 3 años,6604
15090,Berbeo,2021,Mas de 3 años,1293
15092,Betéitiva,2021,Mas de 3 años,1296
15097,Boavita,2021,Mas de 3 años,2528
15104,Boyacá,2021,Mas de 3 años,1868
15106,Briceño,2021,Mas de 3 años,970
15109,Buenavista,2021,Mas de 3 años,2259
15114,Busbanzá,2021,Mas de 3 años,194
15131,Caldas,2021,Mas de 3 años,5418
15135,Campohermoso,2021,Mas de 3 años,5852
15162,Cerinza,2021,Mas de 3 años,2782
15172,Chinavita,2021,Mas de 3 años,2223
15176,Chiquinquirá,2021,Mas de 3 años,15634
15180,Chiscas,2021,Mas de 3 años,5264
15183,Chita,2021,Mas de 3 años,3334
15185,Chitaraque,2021,Mas de 3 años,1218
15187,Chivatá,2021,Mas de 3 años,1451
15189,Ciénega,2021,Mas de 3 años,2955
15204,Cómbita,2021,Mas de 3 años,5764
15212,Coper,2021,Mas de 3 años,1862
15215,Corrales,2021,Mas de 3 años,553
15218,Covarachía,2021,Mas de 3 años,1130
15223,Cubará,2021,Mas de 3 años,3518
15224,Cucaita,2021,Mas de 3 años,649
15226,Cuítiva,2021,Mas de 3 años,1220
15232,Chíquiza,2021,Mas de 3 años,3657
15236,Chivor,2021,Mas de 3 años,812
15238,Duitama,2021,Mas de 3 años,5172
15244,El Cocuy,2021,Mas de 3 años,3232
15248,El Espino,2021,Mas de 3 años,2098
15272,Firavitoba,2021,Mas de 3 años,5314
15276,Floresta,2021,Mas de 3 años,2512
15293,Gachantivá,2021,Mas de 3 años,1832
15296,Gámeza,2021,Mas de 3 años,3621
15299,Garagoa,2021,Mas de 3 años,4504
15317,Guacamayas,2021,Mas de 3 años,1121
15322,Guateque,2021,Mas de 3 años,1113
15325,Guayatá,2021,Mas de 3 años,1758
15332,Güicán,2021,Mas de 3 años,2638
15362,Iza,2021,Mas de 3 años,1596
15367,Jenesano,2021,Mas de 3 años,2148
15368,Jericó,2021,Mas de 3 años,1346
15377,Labranzagrande,2021,Mas de 3 años,5433
15380,La Capilla,2021,Mas de 3 años,1195
15401,La Victoria,2021,Mas de 3 años,601
15403,La Uvita,2021,Mas de 3 años,2498
15407,Villa de Leiva,2021,Mas de 3 años,972
15425,Macanal,2021,Mas de 3 años,3265
15442,Maripí,2021,Mas de 3 años,1844
15455,Miraflores,2021,Mas de 3 años,5491
15464,Mongua,2021,Mas de 3 años,3252
15466,Monguí,2021,Mas de 3 años,1058
15469,Moniquirá,2021,Mas de 3 años,4570
15476,Motavita,2021,Mas de 3 años,3496
15480,Muzo,2021,Mas de 3 años,2539
15491,Nobsa,2021,Mas de 3 años,938
15494,Nuevo Colón,2021,Mas de 3 años,1570
15500,Oicatá,2021,Mas de 3 años,2918
15507,Otanche,2021,Mas de 3 años,5173
15511,Pachavita,2021,Mas de 3 años,1592
15514,Páez,2021,Mas de 3 años,6731
15516,Paipa,2021,Mas de 3 años,9115
15518,Pajarito,2021,Mas de 3 años,2809
15522,Panqueba,2021,Mas de 3 años,1125
15531,Pauna,2021,Mas de 3 años,3211
15533,Paya,2021,Mas de 3 años,2968
15537,Paz de Río,2021,Mas de 3 años,816
15542,Pesca,2021,Mas de 3 años,6722
15550,Pisba,2021,Mas de 3 años,1643
15572,Puerto Boyacá,2021,Mas de 3 años,39027
15580,Quípama,2021,Mas de 3 años,1586
15599,Ramiriquí,2021,Mas de 3 años,3742
15600,Ráquira,2021,Mas de 3 años,1791
15621,Rondón,2021,Mas de 3 años,1977
15632,Saboyá,2021,Mas de 3 años,12697
15638,Sáchica,2021,Mas de 3 años,37
15646,Samacá,2021,Mas de 3 años,2116
15660,San Eduardo,2021,Mas de 3 años,1996
15664,San José de Pare,2021,Mas de 3 años,400
15667,San Luis de Gaceno,2021,Mas de 3 años,11059
15673,San Mateo,2021,Mas de 3 años,1936
15676,San Miguel de Sema,2021,Mas de 3 años,11572
15681,San Pablo de Borbur,2021,Mas de 3 años,2866
15686,Santana,2021,Mas de 3 años,537
15690,Santa María,2021,Mas de 3 años,4386
15693,Santa Rosa de Viterbo,2021,Mas de 3 años,5438
15696,Santa Sofía,2021,Mas de 3 años,1801
15720,Sativanorte,2021,Mas de 3 años,906
15723,Sativasur,2021,Mas de 3 años,376
15740,Siachoque,2021,Mas de 3 años,4953
15753,Soatá,2021,Mas de 3 años,1144
15755,Socotá,2021,Mas de 3 años,2783
15757,Socha,2021,Mas de 3 años,2143
15759,Sogamoso,2021,Mas de 3 años,4567
15761,Somondoco,2021,Mas de 3 años,1347
15762,Sora,2021,Mas de 3 años,1220
15763,Sotaquirá,2021,Mas de 3 años,8863
15764,Soracá,2021,Mas de 3 años,3649
15774,Susacón,2021,Mas de 3 años,2064
15776,Sutamarchán,2021,Mas de 3 años,1587
15778,Sutatenza,2021,Mas de 3 años,1001
15790,Tasco,2021,Mas de 3 años,3709
15798,Tenza,2021,Mas de 3 años,1781
15804,Tibaná,2021,Mas de 3 años,3783
15806,Tibasosa,2021,Mas de 3 años,3812
15808,Tinjacá,2021,Mas de 3 años,1134
15810,Tipacoque,2021,Mas de 3 años,1504
15814,Toca,2021,Mas de 3 años,5812
15816,Togüí,2021,Mas de 3 años,877
15820,Tópaga,2021,Mas de 3 años,842
15822,Tota,2021,Mas de 3 años,2244
15832,Tununguá,2021,Mas de 3 años,218
15835,Turmequé,2021,Mas de 3 años,3433
15837,Tuta,2021,Mas de 3 años,12062
15839,Tutazá,2021,Mas de 3 años,2130
15842,Úmbita,2021,Mas de 3 años,4976
15861,Ventaquemada,2021,Mas de 3 años,11135
15879,Viracachá,2021,Mas de 3 años,3047
15897,Zetaquirá,2021,Mas de 3 años,2891
