geo,Area,Periodo,Valor
15580,Quípama,2015,1.784000
15599,Ramiriquí,2015,0.939000
15600,Ráquira,2015,0.840000
15621,Rondón,2015,0.667000
15632,Saboyá,2015,1.000000
15638,Sáchica,2015,0.959000
15646,Samacá,2015,0.978000
15660,San Eduardo,2015,1.467000
15664,San José De Pare,2015,0.667000
15667,San Luis De Gaceno,2015,1.013000
15673,San Mateo,2015,1.095000
15676,San Miguel De Sema,2015,0.780000
15681,San Pablo De Borbur,2015,0.925000
15686,Santana,2015,0.902000
15690,Santa María,2015,0.837000
15693,Santa Rosa De Viterbo,2015,0.951000
15696,Santa Sofía,2015,1.053000
15720,Sativanorte,2015,0.500000
15723,Sativasur,2015,0.933000
15740,Siachoque,2015,0.752000
15753,Soatá,2015,1.257000
15755,Socotá,2015,1.111000
15757,Socha,2015,0.848000
15759,Sogamoso,2015,1.223000
15761,Somondoco,2015,1.000000
15762,Sora,2015,1.081000
15763,Sotaquirá,2015,1.082000
15764,Soracá,2015,0.935000
15774,Susacón,2015,0.667000
15776,Sutamarchán,2015,0.861000
15778,Sutatenza,2015,1.304000
15790,Tasco,2015,1.000000
15798,Tenza,2015,0.909000
15804,Tibaná,2015,0.833000
15806,Tibasosa,2015,1.041000
15808,Tinjacá,2015,1.128000
15810,Tipacoque,2015,0.917000
15814,Toca,2015,1.038000
15816,Togüí,2015,1.207000
15820,Tópaga,2015,0.640000
15822,Tota,2015,0.919000
15832,Tununguá,2015,1.733000
15835,Turmequé,2015,0.653000
15837,Tuta,2015,0.922000
15839,TUTAZÁ,2015,1.250000
15842,Úmbita,2015,1.161000
15861,Ventaquemada,2015,0.922000
15879,Viracachá,2015,0.611000
15897,Zetaquira,2015,0.714000
15001,Tunja,2016,0.817000
15022,Almeida,2016,0.900000
15047,Aquitania,2016,0.791000
15051,Arcabuco,2016,0.845000
15087,Belén,2016,0.990000
15090,Berbeo,2016,1.133000
15092,Betéitiva,2016,0.588000
15097,Boavita,2016,0.891000
15104,Boyacá,2016,0.849000
15106,Briceño,2016,0.870000
15109,Buenavista,2016,0.759000
15114,Busbanzá,2016,1.000000
15131,Caldas,2016,0.906000
15135,Campohermoso,2016,0.703000
15162,Cerinza,2016,0.889000
15172,Chinavita,2016,0.828000
15176,Chiquinquirá,2016,0.740000
15180,Chiscas,2016,1.075000
15183,Chita,2016,0.732000
15185,Chitaraque,2016,0.872000
15187,Chivatá,2016,1.025000
15189,Ciénega,2016,1.000000
15204,Cómbita,2016,1.245000
15212,Coper,2016,0.938000
15215,Corrales,2016,0.938000
15218,Covarachía,2016,0.733000
15223,Cubará,2016,0.523000
15224,Cucaita,2016,0.842000
15226,Cuítiva,2016,1.111000
15232,Chíquiza,2016,0.918000
15236,Chivor,2016,1.000000
15238,Duitama,2016,0.858000
15244,El Cocuy,2016,0.824000
15248,El Espino,2016,0.829000
15272,Firavitoba,2016,1.058000
15276,Floresta,2016,0.676000
15293,Gachantivá,2016,0.912000
15296,Gámeza,2016,0.875000
15299,Garagoa,2016,0.797000
15317,Guacamayas,2016,0.667000
15322,Guateque,2016,0.825000
15325,Guayatá,2016,1.087000
15332,GÜICÁN DE LA SIERRA,2016,1.000000
15362,Iza,2016,0.931000
15367,Jenesano,2016,0.867000
15368,Jericó,2016,0.750000
15377,Labranzagrande,2016,0.528000
15380,La Capilla,2016,0.905000
15401,La Victoria,2016,0.882000
15403,La Uvita,2016,1.172000
15407,Villa De Leyva,2016,0.843000
15425,Macanal,2016,1.024000
15442,Maripí,2016,0.662000
15455,Miraflores,2016,0.860000
15464,Mongua,2016,1.067000
15466,Monguí,2016,0.734000
15469,Moniquirá,2016,0.895000
15476,Motavita,2016,0.850000
15480,Muzo,2016,0.738000
15491,Nobsa,2016,1.008000
15494,Nuevo Colón,2016,1.078000
15500,Oicatá,2016,1.200000
15507,Otanche,2016,0.735000
15511,Pachavita,2016,1.200000
15514,Páez,2016,1.029000
15516,Paipa,2016,0.885000
15518,Pajarito,2016,0.815000
15522,Panqueba,2016,0.750000
15531,Pauna,2016,0.988000
15533,Paya,2016,0.946000
15537,Paz De Río,2016,1.051000
15542,Pesca,2016,0.788000
15550,Pisba,2016,0.696000
15572,Puerto Boyacá,2016,0.793000
15580,Quípama,2016,0.759000
15599,Ramiriquí,2016,0.918000
15600,Ráquira,2016,1.000000
15621,Rondón,2016,1.071000
15632,Saboyá,2016,0.923000
15638,Sáchica,2016,0.942000
15646,Samacá,2016,0.730000
15660,San Eduardo,2016,0.632000
15664,San José De Pare,2016,0.759000
15667,San Luis De Gaceno,2016,0.875000
15673,San Mateo,2016,0.800000
15676,San Miguel De Sema,2016,0.800000
15681,San Pablo De Borbur,2016,1.060000
15686,Santana,2016,1.029000
15690,Santa María,2016,1.029000
15693,Santa Rosa De Viterbo,2016,0.966000
15696,Santa Sofía,2016,0.947000
15720,Sativanorte,2016,0.938000
15723,Sativasur,2016,0.643000
15740,Siachoque,2016,0.738000
15753,Soatá,2016,0.921000
15755,Socotá,2016,0.548000
15757,Socha,2016,0.853000
15759,Sogamoso,2016,0.853000
15761,Somondoco,2016,0.833000
15762,Sora,2016,0.774000
15763,Sotaquirá,2016,0.698000
15764,Soracá,2016,0.817000
15774,Susacón,2016,0.542000
15776,Sutamarchán,2016,0.714000
15778,Sutatenza,2016,1.000000
15790,Tasco,2016,0.753000
15798,Tenza,2016,0.909000
15804,Tibaná,2016,0.931000
15806,Tibasosa,2016,1.034000
15808,Tinjacá,2016,0.839000
15810,Tipacoque,2016,0.822000
15814,Toca,2016,0.880000
15816,Togüí,2016,1.045000
15820,Tópaga,2016,0.750000
15822,Tota,2016,0.868000
15832,Tununguá,2016,1.045000
15835,Turmequé,2016,0.851000
15837,Tuta,2016,0.963000
15839,TUTAZÁ,2016,0.895000
15842,Úmbita,2016,0.847000
15861,Ventaquemada,2016,0.879000
15879,Viracachá,2016,0.774000
15897,Zetaquira,2016,0.667000
15001,Tunja,2017,0.854000
15022,Almeida,2017,1.250000
15047,Aquitania,2017,0.915000
15051,Arcabuco,2017,0.951000
15087,Belén,2017,0.982000
15090,Berbeo,2017,1.000000
15092,Betéitiva,2017,1.176000
15097,Boavita,2017,1.034000
15104,Boyacá,2017,1.020000
15106,Briceño,2017,1.611000
15109,Buenavista,2017,1.038000
15114,Busbanzá,2017,1.125000
15131,Caldas,2017,1.138000
15135,Campohermoso,2017,1.194000
15162,Cerinza,2017,1.063000
15172,Chinavita,2017,1.182000
15176,Chiquinquirá,2017,0.877000
15180,Chiscas,2017,1.000000
15183,Chita,2017,0.818000
15185,Chitaraque,2017,0.837000
15187,Chivatá,2017,0.900000
15189,Ciénega,2017,1.109000
15204,Cómbita,2017,0.984000
15212,Coper,2017,1.138000
15215,Corrales,2017,0.679000
15218,Covarachía,2017,0.880000
15223,Cubará,2017,0.702000
15224,Cucaita,2017,0.727000
15226,Cuítiva,2017,0.909000
15232,Chíquiza,2017,0.917000
15236,Chivor,2017,0.895000
15238,Duitama,2017,0.898000
15244,El Cocuy,2017,0.946000
15248,El Espino,2017,0.657000
15272,Firavitoba,2017,1.123000
15276,Floresta,2017,0.842000
15293,Gachantivá,2017,0.618000
15296,Gámeza,2017,0.701000
15299,Garagoa,2017,0.883000
15317,Guacamayas,2017,0.700000
15322,Guateque,2017,0.901000
15325,Guayatá,2017,0.875000
15332,GÜICÁN DE LA SIERRA,2017,0.822000
15362,Iza,2017,0.769000
15367,Jenesano,2017,0.838000
15368,Jericó,2017,1.071000
15377,Labranzagrande,2017,0.875000
15380,La Capilla,2017,1.500000
15401,La Victoria,2017,0.667000
15403,La Uvita,2017,0.750000
15407,Villa De Leyva,2017,0.958000
15425,Macanal,2017,1.158000
15442,Maripí,2017,1.158000
15455,Miraflores,2017,0.910000
15464,Mongua,2017,0.800000
15466,Monguí,2017,0.871000
15469,Moniquirá,2017,1.003000
15476,Motavita,2017,1.037000
15480,Muzo,2017,0.664000
15491,Nobsa,2017,1.089000
15494,Nuevo Colón,2017,1.000000
15500,Oicatá,2017,1.125000
15507,Otanche,2017,0.911000
15511,Pachavita,2017,0.611000
15514,Páez,2017,1.176000
15516,Paipa,2017,0.998000
15518,Pajarito,2017,0.815000
15522,Panqueba,2017,1.000000
15531,Pauna,2017,0.936000
15533,Paya,2017,1.250000
15537,Paz De Río,2017,1.027000
15542,Pesca,2017,1.074000
15550,Pisba,2017,0.737000
15572,Puerto Boyacá,2017,0.872000
15580,Quípama,2017,0.881000
15599,Ramiriquí,2017,0.839000
15600,Ráquira,2017,0.962000
15621,Rondón,2017,0.577000
15632,Saboyá,2017,0.976000
15638,Sáchica,2017,0.987000
15646,Samacá,2017,0.967000
15660,San Eduardo,2017,1.000000
15664,San José De Pare,2017,0.854000
15667,San Luis De Gaceno,2017,0.746000
15673,San Mateo,2017,1.000000
15676,San Miguel De Sema,2017,0.865000
15681,San Pablo De Borbur,2017,1.155000
15686,Santana,2017,1.061000
15690,Santa María,2017,1.075000
15693,Santa Rosa De Viterbo,2017,1.043000
15696,Santa Sofía,2017,1.022000
15720,Sativanorte,2017,0.692000
15723,Sativasur,2017,0.667000
15740,Siachoque,2017,0.894000
15753,Soatá,2017,1.009000
15755,Socotá,2017,0.969000
15757,Socha,2017,0.990000
15759,Sogamoso,2017,0.940000
15761,Somondoco,2017,0.824000
15762,Sora,2017,1.030000
15763,Sotaquirá,2017,0.726000
15764,Soracá,2017,0.913000
15774,Susacón,2017,0.895000
15776,Sutamarchán,2017,1.015000
15778,Sutatenza,2017,0.885000
15790,Tasco,2017,0.961000
15798,Tenza,2017,1.000000
15804,Tibaná,2017,1.041000
15806,Tibasosa,2017,1.152000
15808,Tinjacá,2017,1.032000
15810,Tipacoque,2017,0.829000
15814,Toca,2017,1.032000
15816,Togüí,2017,0.898000
15820,Tópaga,2017,1.000000
15822,Tota,2017,0.750000
15832,Tununguá,2017,0.957000
15835,Turmequé,2017,0.897000
15837,Tuta,2017,1.144000
15839,TUTAZÁ,2017,0.964000
15842,Úmbita,2017,0.902000
15861,Ventaquemada,2017,0.888000
15879,Viracachá,2017,0.840000
15897,Zetaquira,2017,0.962000
