geo,Municipio,Año,Nivel,Tasa
15272,Firavitoba,2017,Total,0.001200
15276,Floresta,2017,Total,0.000000
15293,Gachantivá,2017,Total,0.000000
15296,Gameza,2017,Total,0.015800
15299,Garagoa,2017,Total,0.009000
15317,Guacamayas,2017,Total,0.000000
15322,Guateque,2017,Total,0.008300
15325,Guayatá,2017,Total,0.000000
15332,Güicán,2017,Total,0.000000
15362,Iza,2017,Total,0.018700
15367,Jenesano,2017,Total,0.003200
15368,Jericó,2017,Total,0.000000
15377,Labranzagrande,2017,Total,0.037000
15380,La Capilla,2017,Total,0.021500
15401,La Victoria,2017,Total,0.037200
15403,La Uvita,2017,Total,0.000000
15407,Villa de Leyva,2017,Total,0.009000
15425,Macanal,2017,Total,0.000000
15442,Maripí,2017,Total,0.012300
15455,Miraflores,2017,Total,0.003600
15464,Mongua,2017,Total,0.006800
15466,Monguí,2017,Total,0.000000
15469,Moniquirá,2017,Total,0.008200
15476,Motavita,2017,Total,0.000000
15480,Muzo,2017,Total,0.007900
15491,Nobsa,2017,Total,0.008500
15494,Nuevo Colón,2017,Total,0.008400
15500,Oicatá,2017,Total,0.002400
15507,Otanche,2017,Total,0.010000
15511,Pachavita,2017,Total,0.045200
15514,Páez,2017,Total,0.009200
15516,Paipa,2017,Total,0.010300
15518,Pajarito,2017,Total,0.022200
15522,Panqueba,2017,Total,0.005700
15531,Pauna,2017,Total,0.000000
15533,Paya,2017,Total,0.036100
15537,Paz de Río,2017,Total,0.000000
15542,Pesca,2017,Total,0.003200
15550,Pisba,2017,Total,0.019400
15572,Puerto Boyacá,2017,Total,0.009100
15580,Quípama,2017,Total,0.067500
15599,Ramiriquí,2017,Total,0.001000
15600,Ráquira,2017,Total,0.018900
15621,Rondón,2017,Total,0.020000
15632,Saboyá,2017,Total,0.026300
15638,Sáchica,2017,Total,0.005700
15646,Samacá,2017,Total,0.009800
15660,San Eduardo,2017,Total,0.020100
15664,San José de Pare,2017,Total,0.000000
15667,San Luis de Gaceno,2017,Total,0.030300
15673,San Mateo,2017,Total,0.012600
15676,San Miguel de Sema,2017,Total,0.005700
15681,San Pablo de Borbur,2017,Total,0.001400
15686,Santana,2017,Total,0.056400
15690,Santa María,2017,Total,0.009600
15693,Santa Rosa de Viterbo,2017,Total,0.014700
15696,Santa Sofía,2017,Total,0.011400
15720,Sativanorte,2017,Total,0.022500
15723,Sativasur,2017,Total,0.004700
15740,Siachoque,2017,Total,0.016300
15753,Soatá,2017,Total,0.000600
15755,Socotá,2017,Total,0.007900
15757,Socha,2017,Total,0.000000
15759,Sogamoso,2017,Total,0.026300
15761,Somondoco,2017,Total,0.000000
15762,Sora,2017,Total,0.000000
15763,Sotaquirá,2017,Total,0.002000
15764,Soracá,2017,Total,0.000600
15774,Susacón,2017,Total,0.000000
15776,Sutamarchán,2017,Total,0.010900
15778,Sutatenza,2017,Total,0.000000
15790,Tasco,2017,Total,0.001700
15798,Tenza,2017,Total,0.000000
15804,Tibaná,2017,Total,0.006300
15806,Tibasosa,2017,Total,0.021400
15808,Tinjacá,2017,Total,0.000000
15810,Tipacoque,2017,Total,0.007800
15814,Toca,2017,Total,0.016000
15816,Togüí,2017,Total,0.016200
15820,Tópaga,2017,Total,0.004200
15822,Tota,2017,Total,0.000900
15832,Tununguá,2017,Total,0.000000
15835,Turmequé,2017,Total,0.000000
15837,Tuta,2017,Total,0.024800
15839,Tutazá,2017,Total,0.027900
15842,Umbita,2017,Total,0.001500
15861,Ventaquemada,2017,Total,0.014800
15879,Viracachá,2017,Total,0.081000
15897,Zetaquira,2017,Total,0.003100
15001,Tunja,2017,Transición,0.011800
15022,Almeida,2017,Transición,0.000000
15047,Aquitania,2017,Transición,0.000000
15051,Arcabuco,2017,Transición,0.000000
15087,Belén,2017,Transición,0.000000
15090,Berbeo,2017,Transición,0.000000
15092,Betéitiva,2017,Transición,0.000000
15097,Boavita,2017,Transición,0.000000
15104,Boyacá,2017,Transición,0.000000
15106,Briceño,2017,Transición,0.000000
15109,Buenavista,2017,Transición,0.020000
15114,Busbanzá,2017,Transición,0.000000
15131,Caldas,2017,Transición,0.000000
15135,Campohermoso,2017,Transición,0.000000
15162,Cerinza,2017,Transición,0.000000
15172,Chinavita,2017,Transición,0.000000
15176,Chiquinquirá,2017,Transición,0.003000
15180,Chiscas,2017,Transición,0.000000
15183,Chita,2017,Transición,0.000000
15185,Chitaraque,2017,Transición,0.000000
15187,Chivatá,2017,Transición,0.000000
15189,Ciénega,2017,Transición,0.000000
15204,Cómbita,2017,Transición,0.000000
15212,Coper,2017,Transición,0.000000
15215,Corrales,2017,Transición,0.000000
15218,Covarachía,2017,Transición,0.000000
15223,Cubará,2017,Transición,0.008000
15224,Cucaita,2017,Transición,0.000000
15226,Cuítiva,2017,Transición,0.000000
15232,Chíquiza,2017,Transición,0.000000
15236,Chivor,2017,Transición,0.000000
15238,Duitama,2017,Transición,0.022300
15244,El Cocuy,2017,Transición,0.000000
15248,El Espino,2017,Transición,0.000000
15272,Firavitoba,2017,Transición,0.000000
15276,Floresta,2017,Transición,0.000000
15293,Gachantivá,2017,Transición,0.000000
15296,Gameza,2017,Transición,0.000000
15299,Garagoa,2017,Transición,0.000000
15317,Guacamayas,2017,Transición,0.000000
15322,Guateque,2017,Transición,0.000000
15325,Guayatá,2017,Transición,0.000000
15332,Güicán,2017,Transición,0.000000
15362,Iza,2017,Transición,0.000000
15367,Jenesano,2017,Transición,0.000000
15368,Jericó,2017,Transición,0.000000
15377,Labranzagrande,2017,Transición,0.000000
15380,La Capilla,2017,Transición,0.000000
15401,La Victoria,2017,Transición,0.000000
15403,La Uvita,2017,Transición,0.000000
15407,Villa de Leyva,2017,Transición,0.000000
15425,Macanal,2017,Transición,0.000000
15442,Maripí,2017,Transición,0.013300
15455,Miraflores,2017,Transición,0.000000
15464,Mongua,2017,Transición,0.000000
15466,Monguí,2017,Transición,0.000000
15469,Moniquirá,2017,Transición,0.000000
15476,Motavita,2017,Transición,0.000000
15480,Muzo,2017,Transición,0.009200
15491,Nobsa,2017,Transición,0.000000
15494,Nuevo Colón,2017,Transición,0.000000
15500,Oicatá,2017,Transición,0.000000
15507,Otanche,2017,Transición,0.000000
15511,Pachavita,2017,Transición,0.000000
15514,Páez,2017,Transición,0.000000
15516,Paipa,2017,Transición,0.000000
15518,Pajarito,2017,Transición,0.000000
15522,Panqueba,2017,Transición,0.000000
15531,Pauna,2017,Transición,0.000000
15533,Paya,2017,Transición,0.000000
15537,Paz de Río,2017,Transición,0.000000
15542,Pesca,2017,Transición,0.000000
15550,Pisba,2017,Transición,0.000000
15572,Puerto Boyacá,2017,Transición,0.002700
15580,Quípama,2017,Transición,0.000000
15599,Ramiriquí,2017,Transición,0.008500
15600,Ráquira,2017,Transición,0.000000
15621,Rondón,2017,Transición,0.000000
15632,Saboyá,2017,Transición,0.000000
15638,Sáchica,2017,Transición,0.000000
15646,Samacá,2017,Transición,0.000000
15660,San Eduardo,2017,Transición,0.000000
15664,San José de Pare,2017,Transición,0.000000
15667,San Luis de Gaceno,2017,Transición,0.014900
15673,San Mateo,2017,Transición,0.000000
15676,San Miguel de Sema,2017,Transición,0.000000
15681,San Pablo de Borbur,2017,Transición,0.000000
15686,Santana,2017,Transición,0.000000
15690,Santa María,2017,Transición,0.030300
15693,Santa Rosa de Viterbo,2017,Transición,0.016100
15696,Santa Sofía,2017,Transición,0.025000
15720,Sativanorte,2017,Transición,0.000000
15723,Sativasur,2017,Transición,0.000000
15740,Siachoque,2017,Transición,0.013200
15753,Soatá,2017,Transición,0.000000
15755,Socotá,2017,Transición,0.009100
15757,Socha,2017,Transición,0.000000
15759,Sogamoso,2017,Transición,0.006600
15761,Somondoco,2017,Transición,0.000000
15762,Sora,2017,Transición,0.000000
15763,Sotaquirá,2017,Transición,0.000000
15764,Soracá,2017,Transición,0.000000
15774,Susacón,2017,Transición,0.000000
15776,Sutamarchán,2017,Transición,0.000000
15778,Sutatenza,2017,Transición,0.000000
15790,Tasco,2017,Transición,0.000000
15798,Tenza,2017,Transición,0.000000
15804,Tibaná,2017,Transición,0.000000
15806,Tibasosa,2017,Transición,0.000000
15808,Tinjacá,2017,Transición,0.000000
15810,Tipacoque,2017,Transición,0.000000
15814,Toca,2017,Transición,0.000000
15816,Togüí,2017,Transición,0.000000
15820,Tópaga,2017,Transición,0.000000
15822,Tota,2017,Transición,0.000000
15832,Tununguá,2017,Transición,0.000000
15835,Turmequé,2017,Transición,0.000000
15837,Tuta,2017,Transición,0.008500
15839,Tutazá,2017,Transición,0.000000
15842,Umbita,2017,Transición,0.000000
15861,Ventaquemada,2017,Transición,0.000000
15879,Viracachá,2017,Transición,0.000000
15897,Zetaquira,2017,Transición,0.000000
15001,Tunja,2017,Primaria,0.035600
15022,Almeida,2017,Primaria,0.000000
15047,Aquitania,2017,Primaria,0.005900
15051,Arcabuco,2017,Primaria,0.000000
15087,Belén,2017,Primaria,0.001500
15090,Berbeo,2017,Primaria,0.016800
15092,Betéitiva,2017,Primaria,0.009300
15097,Boavita,2017,Primaria,0.002500
15104,Boyacá,2017,Primaria,0.002600
15106,Briceño,2017,Primaria,0.000000
15109,Buenavista,2017,Primaria,0.020300
15114,Busbanzá,2017,Primaria,0.000000
15131,Caldas,2017,Primaria,0.004500
15135,Campohermoso,2017,Primaria,0.000000
15162,Cerinza,2017,Primaria,0.000000
15172,Chinavita,2017,Primaria,0.018300
15176,Chiquinquirá,2017,Primaria,0.006700
15180,Chiscas,2017,Primaria,0.003700
15183,Chita,2017,Primaria,0.015100
15185,Chitaraque,2017,Primaria,0.000000
15187,Chivatá,2017,Primaria,0.018000
15189,Ciénega,2017,Primaria,0.013100
15204,Cómbita,2017,Primaria,0.023100
15212,Coper,2017,Primaria,0.000000
15215,Corrales,2017,Primaria,0.000000
15218,Covarachía,2017,Primaria,0.049800
15223,Cubará,2017,Primaria,0.069900
15224,Cucaita,2017,Primaria,0.014700
15226,Cuítiva,2017,Primaria,0.000000
15232,Chíquiza,2017,Primaria,0.000000
15236,Chivor,2017,Primaria,0.006800
15238,Duitama,2017,Primaria,0.059200
15244,El Cocuy,2017,Primaria,0.012600
15248,El Espino,2017,Primaria,0.019200
15272,Firavitoba,2017,Primaria,0.000000
15276,Floresta,2017,Primaria,0.000000
15293,Gachantivá,2017,Primaria,0.000000
15296,Gameza,2017,Primaria,0.012900
15299,Garagoa,2017,Primaria,0.009000
15317,Guacamayas,2017,Primaria,0.000000
15322,Guateque,2017,Primaria,0.004300
15325,Guayatá,2017,Primaria,0.000000
15332,Güicán,2017,Primaria,0.000000
15362,Iza,2017,Primaria,0.019400
15367,Jenesano,2017,Primaria,0.001900
15368,Jericó,2017,Primaria,0.000000
15377,Labranzagrande,2017,Primaria,0.043500
15380,La Capilla,2017,Primaria,0.018000
15401,La Victoria,2017,Primaria,0.000000
15403,La Uvita,2017,Primaria,0.000000
15407,Villa de Leyva,2017,Primaria,0.004600
15425,Macanal,2017,Primaria,0.000000
15442,Maripí,2017,Primaria,0.006900
15455,Miraflores,2017,Primaria,0.001700
15464,Mongua,2017,Primaria,0.004600
15466,Monguí,2017,Primaria,0.000000
15469,Moniquirá,2017,Primaria,0.007300
15476,Motavita,2017,Primaria,0.000000
15480,Muzo,2017,Primaria,0.002500
15491,Nobsa,2017,Primaria,0.004800
15494,Nuevo Colón,2017,Primaria,0.014600
15500,Oicatá,2017,Primaria,0.005900
15507,Otanche,2017,Primaria,0.006200
15511,Pachavita,2017,Primaria,0.022900
15514,Páez,2017,Primaria,0.012100
15516,Paipa,2017,Primaria,0.006300
15518,Pajarito,2017,Primaria,0.047900
15522,Panqueba,2017,Primaria,0.000000
15531,Pauna,2017,Primaria,0.000000
15533,Paya,2017,Primaria,0.026700
15537,Paz de Río,2017,Primaria,0.000000
15542,Pesca,2017,Primaria,0.001700
15550,Pisba,2017,Primaria,0.036400
15572,Puerto Boyacá,2017,Primaria,0.006400
15580,Quípama,2017,Primaria,0.047600
15599,Ramiriquí,2017,Primaria,0.001300
15600,Ráquira,2017,Primaria,0.032400
15621,Rondón,2017,Primaria,0.014700
15632,Saboyá,2017,Primaria,0.005200
15638,Sáchica,2017,Primaria,0.006600
15646,Samacá,2017,Primaria,0.005400
15660,San Eduardo,2017,Primaria,0.015700
15664,San José de Pare,2017,Primaria,0.000000
15667,San Luis de Gaceno,2017,Primaria,0.014900
15673,San Mateo,2017,Primaria,0.023400
15676,San Miguel de Sema,2017,Primaria,0.006800
15681,San Pablo de Borbur,2017,Primaria,0.000000
15686,Santana,2017,Primaria,0.030200
15690,Santa María,2017,Primaria,0.000000
15693,Santa Rosa de Viterbo,2017,Primaria,0.026400
15696,Santa Sofía,2017,Primaria,0.013700
15720,Sativanorte,2017,Primaria,0.019700
15723,Sativasur,2017,Primaria,0.000000
15740,Siachoque,2017,Primaria,0.003000
15753,Soatá,2017,Primaria,0.001600
15755,Socotá,2017,Primaria,0.008500
15757,Socha,2017,Primaria,0.000000
15759,Sogamoso,2017,Primaria,0.020200
15761,Somondoco,2017,Primaria,0.000000
15762,Sora,2017,Primaria,0.000000
15763,Sotaquirá,2017,Primaria,0.000000
15764,Soracá,2017,Primaria,0.000000
15774,Susacón,2017,Primaria,0.000000
15776,Sutamarchán,2017,Primaria,0.004900
15778,Sutatenza,2017,Primaria,0.000000
15790,Tasco,2017,Primaria,0.000000
15798,Tenza,2017,Primaria,0.000000
15804,Tibaná,2017,Primaria,0.007500
15806,Tibasosa,2017,Primaria,0.011200
15808,Tinjacá,2017,Primaria,0.000000
15810,Tipacoque,2017,Primaria,0.010900
15814,Toca,2017,Primaria,0.024600
15816,Togüí,2017,Primaria,0.011000
15820,Tópaga,2017,Primaria,0.003100
15822,Tota,2017,Primaria,0.000000
15832,Tununguá,2017,Primaria,0.000000
15835,Turmequé,2017,Primaria,0.000000
15837,Tuta,2017,Primaria,0.004000
15839,Tutazá,2017,Primaria,0.042900
15842,Umbita,2017,Primaria,0.001700
15861,Ventaquemada,2017,Primaria,0.003300
15879,Viracachá,2017,Primaria,0.010400
15897,Zetaquira,2017,Primaria,0.002700
15001,Tunja,2017,Secundaria,0.086700
15022,Almeida,2017,Secundaria,0.000000
15047,Aquitania,2017,Secundaria,0.093100
15051,Arcabuco,2017,Secundaria,0.000000
15087,Belén,2017,Secundaria,0.011000
15090,Berbeo,2017,Secundaria,0.009200
15092,Betéitiva,2017,Secundaria,0.011100
15097,Boavita,2017,Secundaria,0.007100
15104,Boyacá,2017,Secundaria,0.000000
15106,Briceño,2017,Secundaria,0.000000
15109,Buenavista,2017,Secundaria,0.025200
15114,Busbanzá,2017,Secundaria,0.075000
15131,Caldas,2017,Secundaria,0.026900
15135,Campohermoso,2017,Secundaria,0.016600
15162,Cerinza,2017,Secundaria,0.000000
15172,Chinavita,2017,Secundaria,0.058500
15176,Chiquinquirá,2017,Secundaria,0.029600
15180,Chiscas,2017,Secundaria,0.000000
15183,Chita,2017,Secundaria,0.019100
15185,Chitaraque,2017,Secundaria,0.014500
15187,Chivatá,2017,Secundaria,0.098300
15189,Ciénega,2017,Secundaria,0.018800
15204,Cómbita,2017,Secundaria,0.117200
15212,Coper,2017,Secundaria,0.004400
15215,Corrales,2017,Secundaria,0.000000
15218,Covarachía,2017,Secundaria,0.023300
15223,Cubará,2017,Secundaria,0.026100
15224,Cucaita,2017,Secundaria,0.003500
15226,Cuítiva,2017,Secundaria,0.000000
15232,Chíquiza,2017,Secundaria,0.000000
15236,Chivor,2017,Secundaria,0.064500
15238,Duitama,2017,Secundaria,0.086800
15244,El Cocuy,2017,Secundaria,0.010200
15248,El Espino,2017,Secundaria,0.048600
15272,Firavitoba,2017,Secundaria,0.003300
15276,Floresta,2017,Secundaria,0.000000
15293,Gachantivá,2017,Secundaria,0.000000
15296,Gameza,2017,Secundaria,0.027600
15299,Garagoa,2017,Secundaria,0.010200
15317,Guacamayas,2017,Secundaria,0.000000
15322,Guateque,2017,Secundaria,0.014900
15325,Guayatá,2017,Secundaria,0.000000
15332,Güicán,2017,Secundaria,0.000000
15362,Iza,2017,Secundaria,0.027000
15367,Jenesano,2017,Secundaria,0.002100
15368,Jericó,2017,Secundaria,0.000000
15377,Labranzagrande,2017,Secundaria,0.049300
15380,La Capilla,2017,Secundaria,0.038200
15401,La Victoria,2017,Secundaria,0.100000
15403,La Uvita,2017,Secundaria,0.000000
15407,Villa de Leyva,2017,Secundaria,0.015000
15425,Macanal,2017,Secundaria,0.000000
15442,Maripí,2017,Secundaria,0.018300
15455,Miraflores,2017,Secundaria,0.008400
15464,Mongua,2017,Secundaria,0.014600
15466,Monguí,2017,Secundaria,0.000000
15469,Moniquirá,2017,Secundaria,0.012900
15476,Motavita,2017,Secundaria,0.000000
15480,Muzo,2017,Secundaria,0.014100
15491,Nobsa,2017,Secundaria,0.013500
15494,Nuevo Colón,2017,Secundaria,0.006300
15500,Oicatá,2017,Secundaria,0.000000
15507,Otanche,2017,Secundaria,0.020100
15511,Pachavita,2017,Secundaria,0.087600
15514,Páez,2017,Secundaria,0.011700
15516,Paipa,2017,Secundaria,0.016400
15518,Pajarito,2017,Secundaria,0.006800
15522,Panqueba,2017,Secundaria,0.015000
15531,Pauna,2017,Secundaria,0.000000
15533,Paya,2017,Secundaria,0.055900
15537,Paz de Río,2017,Secundaria,0.000000
15542,Pesca,2017,Secundaria,0.007000
15550,Pisba,2017,Secundaria,0.000000
15572,Puerto Boyacá,2017,Secundaria,0.013500
15580,Quípama,2017,Secundaria,0.116200
15599,Ramiriquí,2017,Secundaria,0.000000
15600,Ráquira,2017,Secundaria,0.005100
15621,Rondón,2017,Secundaria,0.033800
15632,Saboyá,2017,Secundaria,0.044900
15638,Sáchica,2017,Secundaria,0.007900
15646,Samacá,2017,Secundaria,0.020500
15660,San Eduardo,2017,Secundaria,0.010300
15664,San José de Pare,2017,Secundaria,0.000000
15667,San Luis de Gaceno,2017,Secundaria,0.060800
15673,San Mateo,2017,Secundaria,0.008500
15676,San Miguel de Sema,2017,Secundaria,0.007400
15681,San Pablo de Borbur,2017,Secundaria,0.001900
15686,Santana,2017,Secundaria,0.123300
15690,Santa María,2017,Secundaria,0.024400
15693,Santa Rosa de Viterbo,2017,Secundaria,0.005000
15696,Santa Sofía,2017,Secundaria,0.010800
15720,Sativanorte,2017,Secundaria,0.039400
15723,Sativasur,2017,Secundaria,0.010900
15740,Siachoque,2017,Secundaria,0.027700
15753,Soatá,2017,Secundaria,0.000000
15755,Socotá,2017,Secundaria,0.006500
15757,Socha,2017,Secundaria,0.000000
15759,Sogamoso,2017,Secundaria,0.043000
15761,Somondoco,2017,Secundaria,0.000000
15762,Sora,2017,Secundaria,0.000000
15763,Sotaquirá,2017,Secundaria,0.005800
15764,Soracá,2017,Secundaria,0.000000
15774,Susacón,2017,Secundaria,0.000000
15776,Sutamarchán,2017,Secundaria,0.003000
15778,Sutatenza,2017,Secundaria,0.000000
15790,Tasco,2017,Secundaria,0.004800
15798,Tenza,2017,Secundaria,0.000000
15804,Tibaná,2017,Secundaria,0.009200
15806,Tibasosa,2017,Secundaria,0.029200
15808,Tinjacá,2017,Secundaria,0.000000
15810,Tipacoque,2017,Secundaria,0.009500
15814,Toca,2017,Secundaria,0.011000
15816,Togüí,2017,Secundaria,0.029800
15820,Tópaga,2017,Secundaria,0.008200
15822,Tota,2017,Secundaria,0.002800
15832,Tununguá,2017,Secundaria,0.000000
15835,Turmequé,2017,Secundaria,0.000000
15837,Tuta,2017,Secundaria,0.049500
15839,Tutazá,2017,Secundaria,0.026000
15842,Umbita,2017,Secundaria,0.002200
15861,Ventaquemada,2017,Secundaria,0.028000
15879,Viracachá,2017,Secundaria,0.154800
15897,Zetaquira,2017,Secundaria,0.000000
15001,Tunja,2017,Edu_Media,0.035100
15022,Almeida,2017,Edu_Media,0.000000
15047,Aquitania,2017,Edu_Media,0.024000
15051,Arcabuco,2017,Edu_Media,0.000000
15087,Belén,2017,Edu_Media,0.000000
15090,Berbeo,2017,Edu_Media,0.000000
15092,Betéitiva,2017,Edu_Media,0.000000
15097,Boavita,2017,Edu_Media,0.005300
15104,Boyacá,2017,Edu_Media,0.000000
15106,Briceño,2017,Edu_Media,0.000000
15109,Buenavista,2017,Edu_Media,0.007100
15114,Busbanzá,2017,Edu_Media,0.000000
15131,Caldas,2017,Edu_Media,0.021100
15135,Campohermoso,2017,Edu_Media,0.000000
15162,Cerinza,2017,Edu_Media,0.000000
15172,Chinavita,2017,Edu_Media,0.023000
15176,Chiquinquirá,2017,Edu_Media,0.006000
15180,Chiscas,2017,Edu_Media,0.000000
15183,Chita,2017,Edu_Media,0.000000
15185,Chitaraque,2017,Edu_Media,0.010200
15187,Chivatá,2017,Edu_Media,0.159400
15189,Ciénega,2017,Edu_Media,0.000000
15204,Cómbita,2017,Edu_Media,0.004900
15212,Coper,2017,Edu_Media,0.000000
15215,Corrales,2017,Edu_Media,0.015600
15218,Covarachía,2017,Edu_Media,0.000000
15223,Cubará,2017,Edu_Media,0.029100
15224,Cucaita,2017,Edu_Media,0.015200
15226,Cuítiva,2017,Edu_Media,0.000000
15232,Chíquiza,2017,Edu_Media,0.000000
15236,Chivor,2017,Edu_Media,0.000000
15238,Duitama,2017,Edu_Media,0.047800
15244,El Cocuy,2017,Edu_Media,0.000000
15248,El Espino,2017,Edu_Media,0.032300
15272,Firavitoba,2017,Edu_Media,0.000000
15276,Floresta,2017,Edu_Media,0.000000
15293,Gachantivá,2017,Edu_Media,0.000000
15296,Gameza,2017,Edu_Media,0.008100
15299,Garagoa,2017,Edu_Media,0.009000
15317,Guacamayas,2017,Edu_Media,0.000000
15322,Guateque,2017,Edu_Media,0.006100
15325,Guayatá,2017,Edu_Media,0.000000
15332,Güicán,2017,Edu_Media,0.000000
15362,Iza,2017,Edu_Media,0.000000
15367,Jenesano,2017,Edu_Media,0.011200
15368,Jericó,2017,Edu_Media,0.000000
15377,Labranzagrande,2017,Edu_Media,0.014300
15380,La Capilla,2017,Edu_Media,0.000000
15401,La Victoria,2017,Edu_Media,0.000000
15403,La Uvita,2017,Edu_Media,0.000000
15407,Villa de Leyva,2017,Edu_Media,0.010100
15425,Macanal,2017,Edu_Media,0.000000
15442,Maripí,2017,Edu_Media,0.010500
15455,Miraflores,2017,Edu_Media,0.000000
15464,Mongua,2017,Edu_Media,0.000000
15466,Monguí,2017,Edu_Media,0.000000
15469,Moniquirá,2017,Edu_Media,0.003400
15476,Motavita,2017,Edu_Media,0.000000
15480,Muzo,2017,Edu_Media,0.008300
15491,Nobsa,2017,Edu_Media,0.009800
15494,Nuevo Colón,2017,Edu_Media,0.000000
15500,Oicatá,2017,Edu_Media,0.000000
15507,Otanche,2017,Edu_Media,0.000000
15511,Pachavita,2017,Edu_Media,0.027800
15514,Páez,2017,Edu_Media,0.000000
15516,Paipa,2017,Edu_Media,0.010600
15518,Pajarito,2017,Edu_Media,0.000000
15522,Panqueba,2017,Edu_Media,0.000000
15531,Pauna,2017,Edu_Media,0.000000
15533,Paya,2017,Edu_Media,0.036400
15537,Paz de Río,2017,Edu_Media,0.000000
15542,Pesca,2017,Edu_Media,0.000000
15550,Pisba,2017,Edu_Media,0.000000
15572,Puerto Boyacá,2017,Edu_Media,0.010400
15580,Quípama,2017,Edu_Media,0.014400
15599,Ramiriquí,2017,Edu_Media,0.000000
15600,Ráquira,2017,Edu_Media,0.016100
15621,Rondón,2017,Edu_Media,0.013900
15632,Saboyá,2017,Edu_Media,0.050400
15638,Sáchica,2017,Edu_Media,0.000000
15646,Samacá,2017,Edu_Media,0.004300
15660,San Eduardo,2017,Edu_Media,0.054500
15664,San José de Pare,2017,Edu_Media,0.000000
15667,San Luis de Gaceno,2017,Edu_Media,0.000000
15673,San Mateo,2017,Edu_Media,0.000000
15676,San Miguel de Sema,2017,Edu_Media,0.000000
15681,San Pablo de Borbur,2017,Edu_Media,0.005000
15686,Santana,2017,Edu_Media,0.004800
15690,Santa María,2017,Edu_Media,0.000000
15693,Santa Rosa de Viterbo,2017,Edu_Media,0.004400
15696,Santa Sofía,2017,Edu_Media,0.000000
15720,Sativanorte,2017,Edu_Media,0.000000
15723,Sativasur,2017,Edu_Media,0.000000
15740,Siachoque,2017,Edu_Media,0.025300
15753,Soatá,2017,Edu_Media,0.000000
15755,Socotá,2017,Edu_Media,0.008300
15757,Socha,2017,Edu_Media,0.000000
15759,Sogamoso,2017,Edu_Media,0.008800
15761,Somondoco,2017,Edu_Media,0.000000
15762,Sora,2017,Edu_Media,0.000000
15763,Sotaquirá,2017,Edu_Media,0.000000
15764,Soracá,2017,Edu_Media,0.005000
15774,Susacón,2017,Edu_Media,0.000000
15776,Sutamarchán,2017,Edu_Media,0.045200
15778,Sutatenza,2017,Edu_Media,0.000000
15790,Tasco,2017,Edu_Media,0.000000
15798,Tenza,2017,Edu_Media,0.000000
15804,Tibaná,2017,Edu_Media,0.000000
15806,Tibasosa,2017,Edu_Media,0.036800
15808,Tinjacá,2017,Edu_Media,0.000000
15810,Tipacoque,2017,Edu_Media,0.000000
15814,Toca,2017,Edu_Media,0.010000
15816,Togüí,2017,Edu_Media,0.000000
15820,Tópaga,2017,Edu_Media,0.000000
15822,Tota,2017,Edu_Media,0.000000
15832,Tununguá,2017,Edu_Media,0.000000
15835,Turmequé,2017,Edu_Media,0.000000
15837,Tuta,2017,Edu_Media,0.020100
15839,Tutazá,2017,Edu_Media,0.014100
15842,Umbita,2017,Edu_Media,0.000000
15861,Ventaquemada,2017,Edu_Media,0.019700
15879,Viracachá,2017,Edu_Media,0.147100
15897,Zetaquira,2017,Edu_Media,0.013100
15001,Tunja,2018,Total,0.036300
15022,Almeida,2018,Total,0.000000
15047,Aquitania,2018,Total,0.021600
15051,Arcabuco,2018,Total,0.000000
15087,Belén,2018,Total,0.013800
15090,Berbeo,2018,Total,0.026900
15092,Betéitiva,2018,Total,0.019000
15097,Boavita,2018,Total,0.017500
15104,Boyacá,2018,Total,0.007200
15106,Briceño,2018,Total,0.019600
15109,Buenavista,2018,Total,0.012100
15114,Busbanzá,2018,Total,0.000000
15131,Caldas,2018,Total,0.034500
15135,Campohermoso,2018,Total,0.004100
15162,Cerinza,2018,Total,0.000000
15172,Chinavita,2018,Total,0.033500
15176,Chiquinquirá,2018,Total,0.009600
15180,Chiscas,2018,Total,0.003000
15183,Chita,2018,Total,0.011100
15185,Chitaraque,2018,Total,0.000000
15187,Chivatá,2018,Total,0.027700
15189,Ciénega,2018,Total,0.014100
15204,Cómbita,2018,Total,0.057900
15212,Coper,2018,Total,0.000000
15215,Corrales,2018,Total,0.024900
15218,Covarachía,2018,Total,0.032200
15223,Cubará,2018,Total,0.025300
15224,Cucaita,2018,Total,0.008800
15226,Cuítiva,2018,Total,0.000000
15232,Chíquiza,2018,Total,0.000000
15236,Chivor,2018,Total,0.031300
15238,Duitama,2018,Total,0.031200
15244,El Cocuy,2018,Total,0.015200
15248,El Espino,2018,Total,0.004000
15272,Firavitoba,2018,Total,0.009600
15276,Floresta,2018,Total,0.000000
15293,Gachantivá,2018,Total,0.000000
15296,Gameza,2018,Total,0.013700
15299,Garagoa,2018,Total,0.010900
15317,Guacamayas,2018,Total,0.000000
15322,Guateque,2018,Total,0.007000
15325,Guayatá,2018,Total,0.005900
15332,Güicán,2018,Total,0.000000
15362,Iza,2018,Total,0.049000
15367,Jenesano,2018,Total,0.004800
15368,Jericó,2018,Total,0.000000
15377,Labranzagrande,2018,Total,0.040100
15380,La Capilla,2018,Total,0.005000
15401,La Victoria,2018,Total,0.000000
15403,La Uvita,2018,Total,0.000000
15407,Villa de Leyva,2018,Total,0.013400
15425,Macanal,2018,Total,0.000000
15442,Maripí,2018,Total,0.002800
15455,Miraflores,2018,Total,0.010500
