geo,Area,Periodo,Valor
15804,Tibaná,2016,0.072000
15135,Campohermoso,2014,0.073000
15638,Sáchica,2013,0.074000
15542,Pesca,2012,0.076000
15092,Betéitiva,2012,0.077000
15248,El Espino,2012,0.077000
15317,Guacamayas,2013,0.077000
15842,Úmbita,2015,0.077000
15690,Santa María,2012,0.078000
15516,Paipa,2012,0.082000
15646,Samacá,2016,0.082000
15180,Chiscas,2013,0.083000
15646,Samacá,2015,0.083000
15808,Tinjacá,2012,0.088000
15377,Labranzagrande,2015,0.089000
15842,Úmbita,2016,0.089000
15816,Togüí,2017,0.091000
15248,El Espino,2017,0.094000
15368,Jericó,2012,0.097000
15377,Labranzagrande,2013,0.097000
15804,Tibaná,2012,0.098000
15681,San Pablo De Borbur,2012,0.102000
15180,Chiscas,2014,0.104000
15185,Chitaraque,2012,0.105000
15377,Labranzagrande,2014,0.105000
15442,Maripí,2015,0.110000
15380,La Capilla,2017,0.111000
15212,Coper,2013,0.113000
15466,Monguí,2016,0.113000
15090,Berbeo,2014,0.125000
15842,Úmbita,2014,0.128000
15550,Pisba,2015,0.130000
15580,Quípama,2015,0.132000
15442,Maripí,2014,0.133000
15480,Muzo,2013,0.134000
15403,La Uvita,2012,0.135000
15325,Guayatá,2017,0.136000
15401,La Victoria,2012,0.138000
15531,Pauna,2016,0.139000
15842,Úmbita,2012,0.140000
15842,Úmbita,2013,0.140000
15047,Aquitania,2015,0.141000
15522,Panqueba,2014,0.143000
15533,Paya,2013,0.146000
15466,Monguí,2015,0.147000
15897,Zetaquira,2017,0.149000
15135,Campohermoso,2012,0.152000
15681,San Pablo De Borbur,2014,0.152000
15109,Buenavista,2012,0.154000
15317,Guacamayas,2012,0.154000
15466,Monguí,2012,0.154000
15667,San Luis De Gaceno,2016,0.155000
15804,Tibaná,2013,0.162000
15480,Muzo,2015,0.167000
15550,Pisba,2016,0.167000
15047,Aquitania,2014,0.168000
15531,Pauna,2014,0.168000
15814,Toca,2014,0.168000
15212,Coper,2012,0.171000
15442,Maripí,2013,0.172000
15531,Pauna,2015,0.175000
15533,Paya,2016,0.176000
15480,Muzo,2014,0.177000
15755,Socotá,2015,0.179000
15180,Chiscas,2012,0.180000
15814,Toca,2016,0.182000
15401,La Victoria,2017,0.182000
15646,Samacá,2014,0.183000
15667,San Luis De Gaceno,2013,0.186000
15686,Santana,2017,0.186000
15667,San Luis De Gaceno,2015,0.188000
15814,Toca,2015,0.188000
15047,Aquitania,2013,0.193000
15425,Macanal,2012,0.196000
15480,Muzo,2012,0.196000
15047,Aquitania,2012,0.197000
15183,Chita,2015,0.201000
15407,Villa De Leyva,2015,0.206000
15531,Pauna,2013,0.208000
15835,Turmequé,2015,0.209000
15047,Aquitania,2016,0.212000
15757,Socha,2016,0.214000
15442,Maripí,2012,0.218000
15814,Toca,2013,0.219000
15755,Socotá,2014,0.224000
15377,Labranzagrande,2012,0.226000
15480,Muzo,2016,0.226000
15667,San Luis De Gaceno,2017,0.227000
15507,Otanche,2016,0.232000
15135,Campohermoso,2017,0.233000
15664,San José De Pare,2017,0.234000
15183,Chita,2014,0.245000
15550,Pisba,2012,0.250000
15580,Quípama,2013,0.250000
15755,Socotá,2013,0.251000
15183,Chita,2017,0.252000
15667,San Luis De Gaceno,2012,0.257000
15814,Toca,2012,0.258000
15757,Socha,2015,0.261000
15580,Quípama,2014,0.262000
15646,Samacá,2013,0.263000
15407,Villa De Leyva,2016,0.267000
15507,Otanche,2014,0.268000
15757,Socha,2014,0.268000
15466,Monguí,2013,0.269000
15362,Iza,2017,0.269000
15377,Labranzagrande,2016,0.275000
15183,Chita,2016,0.277000
15646,Samacá,2012,0.283000
15507,Otanche,2013,0.285000
15507,Otanche,2012,0.287000
15218,Covarachía,2017,0.292000
15507,Otanche,2015,0.293000
15533,Paya,2015,0.294000
15092,Betéitiva,2017,0.294000
15466,Monguí,2017,0.305000
15621,Rondón,2017,0.320000
15835,Turmequé,2016,0.321000
15533,Paya,2014,0.323000
15183,Chita,2013,0.326000
15542,Pesca,2017,0.330000
15757,Socha,2012,0.333000
15580,Quípama,2016,0.333000
15755,Socotá,2016,0.333000
15407,Villa De Leyva,2013,0.337000
15272,Firavitoba,2017,0.338000
15757,Socha,2013,0.340000
15835,Turmequé,2014,0.340000
15332,Guicán,2014,0.357000
15244,El Cocuy,2015,0.357000
15531,Pauna,2012,0.366000
15580,Quípama,2012,0.367000
15790,Tasco,2017,0.375000
15599,Ramiriquí,2015,0.382000
15550,Pisba,2013,0.385000
15518,Pajarito,2017,0.385000
15533,Paya,2017,0.406000
15667,San Luis De Gaceno,2014,0.407000
15599,Ramiriquí,2014,0.413000
15822,Tota,2017,0.415000
15755,Socotá,2012,0.421000
15533,Paya,2012,0.425000
15842,Úmbita,2017,0.426000
15114,Busbanzá,2017,0.429000
15407,Villa De Leyva,2014,0.433000
15550,Pisba,2014,0.435000
15820,Tópaga,2017,0.436000
15244,El Cocuy,2016,0.450000
15332,Guicán,2013,0.469000
15464,Mongua,2017,0.472000
15296,Gámeza,2017,0.478000
15212,Coper,2017,0.481000
15183,Chita,2012,0.485000
15681,San Pablo De Borbur,2017,0.493000
15835,Turmequé,2012,0.494000
15599,Ramiriquí,2013,0.517000
15226,Cuítiva,2017,0.524000
15377,Labranzagrande,2017,0.526000
15047,Aquitania,2017,0.528000
15244,El Cocuy,2014,0.539000
15808,Tinjacá,2017,0.548000
15723,Sativasur,2017,0.556000
15507,Otanche,2017,0.564000
15232,Chíquiza,2017,0.576000
15676,San Miguel De Sema,2017,0.583000
15638,Sáchica,2017,0.592000
15835,Turmequé,2013,0.600000
15215,Corrales,2017,0.600000
15696,Santa Sofía,2017,0.614000
15599,Ramiriquí,2016,0.618000
15480,Muzo,2017,0.618000
15109,Buenavista,2017,0.620000
15599,Ramiriquí,2012,0.636000
15832,Tununguá,2017,0.636000
15491,Nobsa,2017,0.638000
15087,Belén,2017,0.643000
15244,El Cocuy,2017,0.643000
15407,Villa De Leyva,2012,0.663000
15244,El Cocuy,2013,0.667000
15162,Cerinza,2017,0.667000
15332,Guicán,2017,0.671000
15276,Floresta,2017,0.684000
15537,Paz De Río,2017,0.686000
15131,Caldas,2017,0.690000
15839,Tutaza,2017,0.692000
15476,Motavita,2017,0.693000
15494,Nuevo Colón,2017,0.714000
15755,Socotá,2017,0.717000
15600,Ráquira,2017,0.720000
15776,Sutamarchán,2017,0.721000
15051,Arcabuco,2017,0.723000
15204,Cómbita,2017,0.746000
15368,Jericó,2017,0.756000
15804,Tibaná,2017,0.758000
15740,Siachoque,2017,0.789000
15244,El Cocuy,2012,0.797000
15223,Cubará,2016,0.800000
15223,Cubará,2013,0.814000
15646,Samacá,2017,0.857000
15223,Cubará,2017,0.874000
15572,Puerto Boyacá,2016,0.876000
15531,Pauna,2017,0.878000
15572,Puerto Boyacá,2017,0.886000
15550,Pisba,2017,0.889000
15632,Saboyá,2017,0.890000
15442,Maripí,2017,0.891000
15861,Ventaquemada,2017,0.894000
15693,Santa Rosa De Viterbo,2017,0.895000
15572,Puerto Boyacá,2014,0.896000
15332,Guicán,2016,0.898000
15223,Cubará,2012,0.899000
15572,Puerto Boyacá,2015,0.905000
15764,Soracá,2017,0.910000
15814,Toca,2017,0.910000
15757,Socha,2017,0.913000
15238,Duitama,2017,0.917000
15879,Viracachá,2017,0.917000
15572,Puerto Boyacá,2013,0.918000
15293,Gachantivá,2017,0.929000
15837,Tuta,2017,0.939000
15189,Ciénega,2017,0.945000
15806,Tibasosa,2017,0.960000
15835,Turmequé,2017,0.969000
15367,Jenesano,2017,0.985000
15001,Tunja,2017,1.015000
15516,Paipa,2017,1.032000
15572,Puerto Boyacá,2012,1.034000
15224,Cucaita,2017,1.041000
15580,Quípama,2017,1.049000
15407,Villa De Leyva,2017,1.055000
15599,Ramiriquí,2017,1.060000
15223,Cubará,2015,1.072000
15500,Oicatá,2017,1.083000
15223,Cubará,2014,1.100000
15332,Guicán,2012,1.107000
15106,Briceño,2017,1.118000
15762,Sora,2017,1.129000
15104,Boyacá,2017,1.163000
15187,Chivatá,2017,1.194000
15763,Sotaquirá,2017,1.200000
15332,Guicán,2015,1.207000
15176,Chiquinquirá,2017,1.253000
15759,Sogamoso,2017,1.276000
15238,Duitama,2016,1.280000
15299,Garagoa,2015,1.327000
15299,Garagoa,2017,1.332000
15238,Duitama,2014,1.362000
15299,Garagoa,2014,1.399000
15238,Duitama,2012,1.460000
15238,Duitama,2015,1.467000
15299,Garagoa,2016,1.471000
15759,Sogamoso,2016,1.478000
15759,Sogamoso,2015,1.486000
15238,Duitama,2013,1.506000
15455,Miraflores,2015,1.528000
15759,Sogamoso,2014,1.538000
15176,Chiquinquirá,2015,1.560000
15176,Chiquinquirá,2013,1.581000
15455,Miraflores,2013,1.585000
15176,Chiquinquirá,2014,1.586000
15455,Miraflores,2016,1.602000
15759,Sogamoso,2012,1.613000
15176,Chiquinquirá,2012,1.621000
15759,Sogamoso,2013,1.621000
15322,Guateque,2014,1.627000
15455,Miraflores,2014,1.658000
15299,Garagoa,2013,1.730000
15299,Garagoa,2012,1.753000
15176,Chiquinquirá,2016,1.764000
15322,Guateque,2013,1.784000
15455,Miraflores,2017,1.789000
15322,Guateque,2012,1.796000
15322,Guateque,2016,1.941000
15322,Guateque,2015,1.949000
15469,Moniquirá,2013,2.072000
15001,Tunja,2016,2.089000
15001,Tunja,2013,2.123000
15001,Tunja,2014,2.132000
15469,Moniquirá,2015,2.173000
15001,Tunja,2015,2.188000
15001,Tunja,2012,2.191000
15469,Moniquirá,2014,2.196000
15469,Moniquirá,2012,2.255000
15322,Guateque,2017,2.320000
15469,Moniquirá,2017,2.358000
15455,Miraflores,2012,2.409000
15469,Moniquirá,2016,2.588000
15753,Soatá,2016,3.559000
15753,Soatá,2014,4.375000
15753,Soatá,2017,4.440000
15753,Soatá,2012,4.670000
15753,Soatá,2013,4.757000
15753,Soatá,2015,4.760000
