Año,geo,Rango de edad,Sexo,Casos
2018,15599,(12 a 17),Mujer,2
2018,15600,(06 a 11),Mujer,1
2018,15600,(12 a 17),Mujer,1
2018,15621,(06 a 11),Mujer,1
2018,15632,(12 a 17),Mujer,2
2018,15638,(12 a 17),Mujer,1
2018,15646,(01 a 05),Mujer,1
2018,15646,(06 a 11),Mujer,4
2018,15646,(12 a 17),Mujer,4
2018,15664,(12 a 17),Mujer,1
2018,15667,(12 a 17),Mujer,1
2018,15673,(06 a 11),Mujer,0
2018,15681,(06 a 11),Mujer,0
2018,15686,(06 a 11),Mujer,0
2018,15690,(12 a 17),Mujer,1
2018,15693,(06 a 11),Mujer,3
2018,15693,(12 a 17),Mujer,3
2018,15696,(06 a 11),Mujer,1
2018,15740,(06 a 11),Mujer,1
2018,15740,(12 a 17),Mujer,2
2018,15757,(06 a 11),Mujer,1
2018,15757,(12 a 17),Mujer,1
2018,15759,(01 a 05),Mujer,5
2018,15759,(06 a 11),Mujer,7
2018,15759,(12 a 17),Mujer,13
2018,15763,(06 a 11),Mujer,2
2018,15763,(12 a 17),Mujer,2
2018,15764,(12 a 17),Mujer,1
2018,15776,(06 a 11),Mujer,7
2018,15778,(06 a 11),Mujer,1
2018,15790,(06 a 11),Mujer,2
2018,15790,(12 a 17),Mujer,1
2018,15804,(12 a 17),Mujer,3
2018,15806,(01 a 05),Mujer,1
2018,15806,(06 a 11),Mujer,4
2018,15806,(12 a 17),Mujer,2
2018,15814,(06 a 11),Mujer,1
2018,15814,(12 a 17),Mujer,2
2018,15816,(06 a 11),Mujer,1
2018,15820,(06 a 11),Mujer,2
2018,15820,(12 a 17),Mujer,1
2018,15832,(06 a 11),Mujer,1
2018,15835,(06 a 11),Mujer,1
2018,15837,(01 a 05),Mujer,1
2018,15837,(12 a 17),Mujer,2
2018,15839,(12 a 17),Mujer,1
2018,15861,(01 a 05),Mujer,1
2018,15861,(06 a 11),Mujer,3
2018,15861,(12 a 17),Mujer,3
2018,15879,(12 a 17),Mujer,1
2019,15047,(06 a 11),Mujer,1
2019,15051,(01 a 05),Mujer,1
2019,15051,(12 a 17),Mujer,6
2019,15087,(06 a 11),Mujer,1
2019,15087,(12 a 17),Mujer,3
2019,15092,(06 a 11),Mujer,1
2019,15092,(12 a 17),Mujer,1
2019,15104,(06 a 11),Mujer,1
2019,15104,(12 a 17),Mujer,1
2019,15131,(06 a 11),Mujer,1
2019,15162,(06 a 11),Mujer,1
2019,15172,(06 a 11),Mujer,1
2019,15176,(01 a 05),Mujer,1
2019,15176,(06 a 11),Mujer,8
2019,15176,(12 a 17),Mujer,8
2019,15232,(01 a 05),Mujer,1
2019,15232,(12 a 17),Mujer,2
2019,15185,(06 a 11),Mujer,1
2019,15187,(06 a 11),Mujer,1
2019,15187,(12 a 17),Mujer,2
2019,15236,(06 a 11),Mujer,1
2019,15236,(12 a 17),Mujer,1
2019,15189,(06 a 11),Mujer,2
2019,15189,(12 a 17),Mujer,4
2019,15204,(06 a 11),Mujer,0
2019,15204,(12 a 17),Mujer,0
2019,15218,(12 a 17),Mujer,1
2019,15223,(01 a 05),Mujer,2
2019,15224,(06 a 11),Mujer,1
2019,15224,(12 a 17),Mujer,1
2019,15238,(01 a 05),Mujer,8
2019,15238,(06 a 11),Mujer,20
2019,15238,(12 a 17),Mujer,41
2019,15244,(06 a 11),Mujer,1
2019,15272,(01 a 05),Mujer,0
2019,15272,(06 a 11),Mujer,1
2019,15272,(12 a 17),Mujer,1
2019,15276,(12 a 17),Mujer,1
2019,15293,(01 a 05),Mujer,1
2019,15293,(06 a 11),Mujer,2
2019,15293,(12 a 17),Mujer,0
2019,15299,(01 a 05),Mujer,3
2019,15299,(06 a 11),Mujer,5
2019,15299,(12 a 17),Mujer,9
2019,15322,(12 a 17),Mujer,0
2019,15325,(12 a 17),Mujer,3
2019,15367,(06 a 11),Mujer,3
2019,15367,(12 a 17),Mujer,3
2019,15368,(12 a 17),Mujer,1
2019,15425,(01 a 05),Mujer,1
2019,15425,(06 a 11),Mujer,2
2019,15425,(12 a 17),Mujer,1
2019,15442,(06 a 11),Mujer,0
2019,15442,(12 a 17),Mujer,1
2019,15455,(01 a 05),Mujer,1
2019,15464,(06 a 11),Mujer,1
2019,15466,(12 a 17),Mujer,2
2019,15469,(06 a 11),Mujer,5
2019,15469,(12 a 17),Mujer,7
2019,15476,(06 a 11),Mujer,2
2019,15476,(12 a 17),Mujer,2
2019,15480,(12 a 17),Mujer,2
2019,15491,(06 a 11),Mujer,1
2019,15491,(12 a 17),Mujer,6
2019,15500,(06 a 11),Mujer,1
2019,15500,(12 a 17),Mujer,1
2019,15511,(06 a 11),Mujer,1
2019,15511,(12 a 17),Mujer,0
2019,15514,(06 a 11),Mujer,2
2019,15514,(12 a 17),Mujer,1
2019,15516,(01 a 05),Mujer,2
2019,15516,(06 a 11),Mujer,6
2019,15516,(12 a 17),Mujer,6
2019,15531,(06 a 11),Mujer,1
2019,15531,(12 a 17),Mujer,3
2019,15537,(12 a 17),Mujer,2
2019,15542,(12 a 17),Mujer,1
2019,15572,(01 a 05),Mujer,4
2019,15572,(06 a 11),Mujer,8
2019,15572,(12 a 17),Mujer,12
2019,15572,Menores de un año,Mujer,1
2019,15599,(06 a 11),Mujer,1
2019,15599,(12 a 17),Mujer,3
2019,15600,(12 a 17),Mujer,4
2019,15621,(06 a 11),Mujer,3
2019,15621,(12 a 17),Mujer,2
2019,15632,(06 a 11),Mujer,1
2019,15632,(12 a 17),Mujer,2
2019,15638,(06 a 11),Mujer,1
2019,15646,(01 a 05),Mujer,1
2019,15646,(06 a 11),Mujer,8
2019,15646,(12 a 17),Mujer,9
2019,15664,(06 a 11),Mujer,1
2019,15667,(01 a 05),Mujer,1
2019,15667,(12 a 17),Mujer,2
2019,15681,(06 a 11),Mujer,2
2019,15681,(12 a 17),Mujer,2
2019,15690,(06 a 11),Mujer,1
2019,15690,(12 a 17),Mujer,1
2019,15693,(06 a 11),Mujer,1
2019,15693,Menores de un año,Mujer,1
2019,15686,(12 a 17),Mujer,1
2019,15723,(12 a 17),Mujer,1
2019,15740,(06 a 11),Mujer,1
2019,15740,(12 a 17),Mujer,3
2019,15753,(12 a 17),Mujer,1
2019,15757,(12 a 17),Mujer,1
2019,15755,(01 a 05),Mujer,1
2019,15755,(06 a 11),Mujer,0
2019,15759,(01 a 05),Mujer,0
2019,15759,(06 a 11),Mujer,10
2019,15759,(12 a 17),Mujer,13
2019,15762,(06 a 11),Mujer,3
2019,15762,(12 a 17),Mujer,2
2019,15764,(06 a 11),Mujer,3
2019,15764,(12 a 17),Mujer,3
2019,15763,(06 a 11),Mujer,2
2019,15763,(12 a 17),Mujer,1
2019,15776,(06 a 11),Mujer,2
2019,15778,(01 a 05),Mujer,1
2019,15790,(06 a 11),Mujer,1
2019,15790,(12 a 17),Mujer,1
2019,15798,(06 a 11),Mujer,1
2019,15798,(12 a 17),Mujer,1
2019,15804,(06 a 11),Mujer,2
2019,15806,(01 a 05),Mujer,1
2019,15806,(06 a 11),Mujer,2
2019,15806,(12 a 17),Mujer,3
2019,15808,(12 a 17),Mujer,3
2019,15810,(12 a 17),Mujer,1
2019,15816,(06 a 11),Mujer,2
2019,15816,(12 a 17),Mujer,1
2019,15820,(12 a 17),Mujer,1
2019,15822,(06 a 11),Mujer,1
2019,15001,(01 a 05),Mujer,9
2019,15001,(06 a 11),Mujer,38
2019,15001,(12 a 17),Mujer,49
2019,15835,(01 a 05),Mujer,1
2019,15835,(12 a 17),Mujer,3
2019,15837,(01 a 05),Mujer,1
2019,15837,(06 a 11),Mujer,2
2019,15837,(12 a 17),Mujer,1
2019,15839,(01 a 05),Mujer,0
2019,15839,(06 a 11),Mujer,1
2019,15839,(12 a 17),Mujer,1
2019,15861,(01 a 05),Mujer,2
2019,15861,(06 a 11),Mujer,2
2019,15861,(12 a 17),Mujer,2
2019,15407,(01 a 05),Mujer,1
2019,15407,(06 a 11),Mujer,2
2019,15407,(12 a 17),Mujer,3
2019,15879,(01 a 05),Mujer,1
2019,15879,(12 a 17),Mujer,3
2020,15022,(12 a 17),Mujer,1
2020,15047,(12 a 17),Mujer,1
2020,15051,(12 a 17),Mujer,1
2020,15087,(06 a 11),Mujer,3
2020,15104,(12 a 17),Mujer,1
2020,15162,(12 a 17),Mujer,0
2020,15172,(12 a 17),Mujer,2
2020,15176,(01 a 05),Mujer,2
2020,15176,(06 a 11),Mujer,5
2020,15176,(12 a 17),Mujer,9
2020,15232,(06 a 11),Mujer,1
2020,15185,(06 a 11),Mujer,0
2020,15185,(12 a 17),Mujer,1
2020,15187,(01 a 05),Mujer,1
2020,15187,(06 a 11),Mujer,1
2020,15204,(01 a 05),Mujer,1
2020,15204,(06 a 11),Mujer,0
2020,15215,(12 a 17),Mujer,1
2020,15223,(06 a 11),Mujer,1
2020,15238,(01 a 05),Mujer,3
2020,15238,(06 a 11),Mujer,13
2020,15238,(12 a 17),Mujer,22
2020,15272,(06 a 11),Mujer,1
2020,15272,(12 a 17),Mujer,1
2020,15276,(12 a 17),Mujer,1
2020,15293,(12 a 17),Mujer,1
2020,15299,(01 a 05),Mujer,1
2020,15299,(06 a 11),Mujer,6
2020,15299,(12 a 17),Mujer,9
2020,15332,(12 a 17),Mujer,1
2020,15362,(06 a 11),Mujer,1
2020,15367,(01 a 05),Mujer,0
2020,15367,(06 a 11),Mujer,2
2020,15367,(12 a 17),Mujer,5
2020,15367,Menores de un año,Mujer,0
2020,15368,(12 a 17),Mujer,1
2020,15377,(06 a 11),Mujer,1
2020,15377,(12 a 17),Mujer,0
2020,15425,(12 a 17),Mujer,1
2020,15442,(12 a 17),Mujer,1
2020,15455,(12 a 17),Mujer,3
2020,15466,(06 a 11),Mujer,1
2020,15469,(06 a 11),Mujer,1
2020,15469,(12 a 17),Mujer,3
2020,15476,(12 a 17),Mujer,3
2020,15480,(12 a 17),Mujer,1
2020,15491,(12 a 17),Mujer,3
2020,15494,(12 a 17),Mujer,4
2020,15500,(06 a 11),Mujer,1
2020,15507,(12 a 17),Mujer,1
2020,15511,(12 a 17),Mujer,1
2020,15516,(06 a 11),Mujer,1
2020,15516,(12 a 17),Mujer,3
2020,15518,(06 a 11),Mujer,1
2020,15531,(12 a 17),Mujer,4
2020,15533,(06 a 11),Mujer,1
2020,15537,(06 a 11),Mujer,1
2020,15572,(01 a 05),Mujer,1
2020,15572,(06 a 11),Mujer,4
2020,15572,(12 a 17),Mujer,11
2020,15580,(01 a 05),Mujer,0
2020,15580,Menores de un año,Mujer,0
2020,15599,(12 a 17),Mujer,2
2020,15632,(06 a 11),Mujer,1
2020,15632,(12 a 17),Mujer,1
2020,15646,(01 a 05),Mujer,1
2020,15646,(06 a 11),Mujer,1
2020,15646,(12 a 17),Mujer,3
2020,15664,(06 a 11),Mujer,1
2020,15667,(06 a 11),Mujer,1
2020,15667,(12 a 17),Mujer,1
2020,15681,(06 a 11),Mujer,1
2020,15690,(01 a 05),Mujer,2
2020,15686,(12 a 17),Mujer,2
2020,15723,(06 a 11),Mujer,0
2020,15723,(12 a 17),Mujer,1
2020,15740,(06 a 11),Mujer,1
2020,15740,(12 a 17),Mujer,1
2020,15757,(06 a 11),Mujer,1
2020,15755,(01 a 05),Mujer,1
2020,15755,(06 a 11),Mujer,1
2020,15755,(12 a 17),Mujer,1
2020,15759,(01 a 05),Mujer,2
2020,15759,(06 a 11),Mujer,6
2020,15759,(12 a 17),Mujer,14
2020,15762,(12 a 17),Mujer,1
2020,15764,(12 a 17),Mujer,2
2020,15763,(06 a 11),Mujer,1
2020,15763,(12 a 17),Mujer,1
2020,15776,(12 a 17),Mujer,1
2020,15778,(12 a 17),Mujer,1
2020,15790,(06 a 11),Mujer,1
2020,15790,(12 a 17),Mujer,2
2020,15804,(01 a 05),Mujer,1
2020,15804,(06 a 11),Mujer,1
2020,15804,(12 a 17),Mujer,1
2020,15806,(12 a 17),Mujer,2
2020,15808,(12 a 17),Mujer,1
2020,15814,(12 a 17),Mujer,2
2020,15820,(12 a 17),Mujer,1
2020,15822,(12 a 17),Mujer,1
2020,15001,(01 a 05),Mujer,11
2020,15001,(06 a 11),Mujer,33
2020,15001,(12 a 17),Mujer,39
2020,15835,(06 a 11),Mujer,1
2020,15835,(12 a 17),Mujer,3
2020,15837,(06 a 11),Mujer,0
2020,15837,(12 a 17),Mujer,3
2020,15842,(12 a 17),Mujer,1
2020,15861,(01 a 05),Mujer,1
2020,15861,(12 a 17),Mujer,3
2020,15407,(01 a 05),Mujer,3
2020,15407,(06 a 11),Mujer,3
2020,15407,(12 a 17),Mujer,3
2020,15897,(06 a 11),Mujer,1
2021,15047,(12 a 17),Mujer,3
2021,15051,(12 a 17),Mujer,2
2021,15087,(06 a 11),Mujer,1
2021,15087,(12 a 17),Mujer,2
2021,15092,(06 a 11),Mujer,1
2021,15104,(12 a 17),Mujer,4
2021,15109,(06 a 11),Mujer,1
2021,15131,(12 a 17),Mujer,1
2021,15162,(12 a 17),Mujer,1
2021,15176,(01 a 05),Mujer,3
2021,15176,(06 a 11),Mujer,2
2021,15176,(12 a 17),Mujer,15
2021,15232,(06 a 11),Mujer,1
2021,15185,(06 a 11),Mujer,3
2021,15185,(12 a 17),Mujer,5
2021,15187,(12 a 17),Mujer,1
2021,15236,(12 a 17),Mujer,1
2021,15189,(12 a 17),Mujer,3
2021,15204,(06 a 11),Mujer,2
2021,15204,(12 a 17),Mujer,2
2021,15212,(12 a 17),Mujer,1
2021,15215,(06 a 11),Mujer,0
2021,15224,(01 a 05),Mujer,1
2021,15224,(06 a 11),Mujer,1
2021,15224,(12 a 17),Mujer,0
2021,15226,(06 a 11),Mujer,1
2021,15238,(01 a 05),Mujer,7
2021,15238,(06 a 11),Mujer,11
2021,15238,(12 a 17),Mujer,19
2021,15272,(12 a 17),Mujer,0
2021,15293,(12 a 17),Mujer,2
2021,15296,(01 a 05),Mujer,0
2021,15296,(06 a 11),Mujer,1
2021,15296,(12 a 17),Mujer,1
2021,15299,(01 a 05),Mujer,3
2021,15299,(06 a 11),Mujer,2
2021,15299,(12 a 17),Mujer,6
2021,15322,(12 a 17),Mujer,1
2021,15362,(06 a 11),Mujer,2
2021,15367,(06 a 11),Mujer,2
2021,15367,(12 a 17),Mujer,1
2021,15403,(01 a 05),Mujer,0
2021,15403,(06 a 11),Mujer,0
2021,15403,(12 a 17),Mujer,1
2021,15425,(06 a 11),Mujer,2
2021,15425,(12 a 17),Mujer,1
2021,15442,(01 a 05),Mujer,1
2021,15442,(12 a 17),Mujer,1
2021,15455,(06 a 11),Mujer,2
2021,15455,(12 a 17),Mujer,3
2021,15466,(06 a 11),Mujer,1
2021,15469,(06 a 11),Mujer,0
2021,15469,(12 a 17),Mujer,6
2021,15476,(06 a 11),Mujer,2
2021,15476,(12 a 17),Mujer,5
2021,15480,(06 a 11),Mujer,1
2021,15480,(12 a 17),Mujer,1
2021,15491,(06 a 11),Mujer,4
2021,15491,(12 a 17),Mujer,1
2021,15494,(06 a 11),Mujer,1
2021,15494,(12 a 17),Mujer,2
2021,15500,(06 a 11),Mujer,0
2021,15500,(12 a 17),Mujer,1
2021,15507,(06 a 11),Mujer,0
2021,15507,(12 a 17),Mujer,1
2021,15511,(06 a 11),Mujer,1
2021,15511,(12 a 17),Mujer,1
2021,15516,(01 a 05),Mujer,2
2021,15516,(06 a 11),Mujer,3
2021,15516,(12 a 17),Mujer,10
2021,15518,(12 a 17),Mujer,1
2021,15531,(01 a 05),Mujer,1
2021,15531,(06 a 11),Mujer,1
2021,15531,(12 a 17),Mujer,1
2021,15537,(12 a 17),Mujer,1
2021,15542,(06 a 11),Mujer,1
2021,15572,(01 a 05),Mujer,3
2021,15572,(06 a 11),Mujer,8
2021,15572,(12 a 17),Mujer,14
2021,15599,(01 a 05),Mujer,1
2021,15599,(06 a 11),Mujer,1
2021,15599,(12 a 17),Mujer,2
2021,15600,(12 a 17),Mujer,4
2021,15632,(12 a 17),Mujer,5
2021,15638,(12 a 17),Mujer,1
2021,15646,(06 a 11),Mujer,2
2021,15646,(12 a 17),Mujer,8
2021,15664,(06 a 11),Mujer,2
2021,15664,(12 a 17),Mujer,1
2021,15667,(06 a 11),Mujer,1
2021,15667,(12 a 17),Mujer,1
2021,15693,(06 a 11),Mujer,3
2021,15693,(12 a 17),Mujer,3
2021,15696,(06 a 11),Mujer,1
2021,15696,(12 a 17),Mujer,1
2021,15686,(01 a 05),Mujer,0
2021,15686,(06 a 11),Mujer,3
2021,15686,(12 a 17),Mujer,5
2021,15723,(01 a 05),Mujer,0
2021,15723,(06 a 11),Mujer,1
2021,15740,(06 a 11),Mujer,1
2021,15740,(12 a 17),Mujer,4
2021,15757,(12 a 17),Mujer,2
2021,15759,(01 a 05),Mujer,2
2021,15759,(06 a 11),Mujer,8
2021,15759,(12 a 17),Mujer,22
2021,15761,(06 a 11),Mujer,1
2021,15764,(12 a 17),Mujer,1
2021,15763,(01 a 05),Mujer,2
2021,15763,(06 a 11),Mujer,3
2021,15776,(01 a 05),Mujer,2
2021,15776,(06 a 11),Mujer,2
2021,15776,(12 a 17),Mujer,2
2021,15778,(06 a 11),Mujer,1
2021,15778,(12 a 17),Mujer,1
2021,15790,(06 a 11),Mujer,1
2021,15790,(12 a 17),Mujer,1
2021,15804,(06 a 11),Mujer,2
2021,15804,(12 a 17),Mujer,5
2021,15806,(01 a 05),Mujer,1
2021,15806,(06 a 11),Mujer,2
2021,15806,(12 a 17),Mujer,1
2021,15808,(01 a 05),Mujer,1
2021,15808,(06 a 11),Mujer,1
2021,15808,(12 a 17),Mujer,1
2021,15814,(06 a 11),Mujer,1
2021,15814,(12 a 17),Mujer,1
2021,15816,(06 a 11),Mujer,2
2021,15816,(12 a 17),Mujer,2
2021,15001,(01 a 05),Mujer,9
2021,15001,(06 a 11),Mujer,25
2021,15001,(12 a 17),Mujer,51
2021,15832,(06 a 11),Mujer,1
2021,15832,(12 a 17),Mujer,1
2021,15835,(12 a 17),Mujer,2
2021,15837,(12 a 17),Mujer,1
2021,15842,(06 a 11),Mujer,1
2021,15861,(06 a 11),Mujer,1
2021,15861,(12 a 17),Mujer,4
2021,15407,(01 a 05),Mujer,1
2021,15407,(12 a 17),Mujer,1
2021,15879,(12 a 17),Mujer,1
2021,15897,(12 a 17),Mujer,1
