Indicador,geo,Area,Periodo,Valor
Cobertura bruta de educación (Básica Secundaria),15218,Covarachía,2017,0.911000
Cobertura bruta de educación (Básica Secundaria),15223,Cubará,2017,0.658800
Cobertura bruta de educación (Básica Secundaria),15224,Cucaita,2017,0.785300
Cobertura bruta de educación (Básica Secundaria),15226,Cuítiva,2017,1.090900
Cobertura bruta de educación (Básica Secundaria),15244,El Cocuy,2017,0.760600
Cobertura bruta de educación (Básica Secundaria),15248,El Espino,2017,1.005200
Cobertura bruta de educación (Básica Secundaria),15272,Firavitoba,2017,0.851600
Cobertura bruta de educación (Básica Secundaria),15276,Floresta,2017,0.673400
Cobertura bruta de educación (Básica Secundaria),15293,Gachantivá,2017,1.347800
Cobertura bruta de educación (Básica Secundaria),15296,Gámeza,2017,0.821800
Cobertura bruta de educación (Básica Secundaria),15299,Garagoa,2017,0.867000
Cobertura bruta de educación (Básica Secundaria),15317,Guacamayas,2017,1.193900
Cobertura bruta de educación (Básica Secundaria),15322,Guateque,2017,1.252900
Cobertura bruta de educación (Básica Secundaria),15325,Guayatá,2017,0.727600
Cobertura bruta de educación (Básica Secundaria),15325,Guicán,2017,0.364200
Cobertura bruta de educación (Básica Secundaria),15362,Iza,2017,0.935700
Cobertura bruta de educación (Básica Secundaria),15367,Jenesano,2017,0.857700
Cobertura bruta de educación (Básica Secundaria),15368,Jericó,2017,0.929400
Cobertura bruta de educación (Básica Secundaria),15380,La Capilla,2017,1.123300
Cobertura bruta de educación (Básica Secundaria),15403,La Uvita,2017,1.633500
Cobertura bruta de educación (Básica Secundaria),15401,La Victoria,2017,0.833300
Cobertura bruta de educación (Básica Secundaria),15377,Labranzagrande,2017,0.599300
Cobertura bruta de educación (Básica Secundaria),15425,Macanal,2017,0.859900
Cobertura bruta de educación (Básica Secundaria),15442,Maripí,2017,0.768100
Cobertura bruta de educación (Básica Secundaria),15455,Miraflores,2017,0.934100
Cobertura bruta de educación (Básica Secundaria),15464,Mongua,2017,1.000000
Cobertura bruta de educación (Básica Secundaria),15466,Monguí,2017,0.907000
Cobertura bruta de educación (Básica Secundaria),15469,Moniquirá,2017,1.202700
Cobertura bruta de educación (Básica Secundaria),15476,Motavita,2017,0.525900
Cobertura bruta de educación (Básica Secundaria),15480,Muzo,2017,1.004400
Cobertura bruta de educación (Básica Secundaria),15491,Nobsa,2017,0.844400
Cobertura bruta de educación (Básica Secundaria),15494,Nuevo Colón,2017,0.726000
Cobertura bruta de educación (Básica Secundaria),15500,Oicatá,2017,0.737800
Cobertura bruta de educación (Básica Secundaria),15507,Otanche,2017,0.747600
Cobertura bruta de educación (Básica Secundaria),15511,Pachavita,2017,0.879500
Cobertura bruta de educación (Básica Secundaria),15514,Páez,2017,0.824600
Cobertura bruta de educación (Básica Secundaria),15516,Paipa,2017,1.265800
Cobertura bruta de educación (Básica Secundaria),15518,Pajarito,2017,1.800000
Cobertura bruta de educación (Básica Secundaria),15522,Panqueba,2017,1.611800
Cobertura bruta de educación (Básica Secundaria),15531,Pauna,2017,0.731800
Cobertura bruta de educación (Básica Secundaria),15533,Paya,2017,1.355600
Cobertura bruta de educación (Básica Secundaria),15537,Paz De Río,2017,1.003000
Cobertura bruta de educación (Básica Secundaria),15542,Pesca,2017,0.830700
Cobertura bruta de educación (Básica Secundaria),15550,Pisba,2017,1.571400
Cobertura bruta de educación (Básica Secundaria),15572,Puerto Boyacá,2017,0.994600
Cobertura bruta de educación (Básica Secundaria),15580,Quípama,2017,0.785200
Cobertura bruta de educación (Básica Secundaria),15599,Ramiriquí,2017,1.100700
Cobertura bruta de educación (Básica Secundaria),15600,Ráquira,2017,0.281700
Cobertura bruta de educación (Básica Secundaria),15621,Rondón,2017,0.940500
Cobertura bruta de educación (Básica Secundaria),15632,Saboyá,2017,1.041900
Cobertura bruta de educación (Básica Secundaria),15638,Sáchica,2017,0.867900
Cobertura bruta de educación (Básica Secundaria),15646,Samacá,2017,0.815000
Cobertura bruta de educación (Básica Secundaria),15660,San Eduardo,2017,0.726700
Cobertura bruta de educación (Básica Secundaria),15664,San José De Pare,2017,0.819400
Cobertura bruta de educación (Básica Secundaria),15667,San Luis De Gaceno,2017,1.170500
Cobertura bruta de educación (Básica Secundaria),15673,San Mateo,2017,0.951200
Cobertura bruta de educación (Básica Secundaria),15676,San Miguel De Sema,2017,0.798300
Cobertura bruta de educación (Básica Secundaria),15681,San Pablo De Borbur,2017,0.698000
Cobertura bruta de educación (Básica Secundaria),15690,Santa María,2017,0.814900
Cobertura bruta de educación (Básica Secundaria),15693,Santa Rosa De Viterbo,2017,1.191200
Cobertura bruta de educación (Básica Secundaria),15696,Santa Sofía,2017,1.010600
Cobertura bruta de educación (Básica Secundaria),15686,Santana,2017,0.939400
Cobertura bruta de educación (Básica Secundaria),15720,Sativanorte,2017,0.939200
Cobertura bruta de educación (Básica Secundaria),15723,Sativasur,2017,1.342500
Cobertura bruta de educación (Básica Secundaria),15740,Siachoque,2017,0.888600
Cobertura bruta de educación (Básica Secundaria),15753,Soatá,2017,1.530200
Cobertura bruta de educación (Básica Secundaria),15757,Socha,2017,1.495500
Cobertura bruta de educación (Básica Secundaria),15755,Socotá,2017,1.031200
Cobertura bruta de educación (Básica Secundaria),15761,Somondoco,2017,0.872500
Cobertura bruta de educación (Básica Secundaria),15762,Sora,2017,0.967600
Cobertura bruta de educación (Básica Secundaria),15764,Soracá,2017,1.508900
Cobertura bruta de educación (Básica Secundaria),15763,Sotaquirá,2017,0.857100
Cobertura bruta de educación (Básica Secundaria),15774,Susacón,2017,0.728100
Cobertura bruta de educación (Básica Secundaria),15776,Sutamarchán,2017,0.882100
Cobertura bruta de educación (Básica Secundaria),15778,Sutatenza,2017,0.884100
Cobertura bruta de educación (Básica Secundaria),15790,Tasco,2017,1.033800
Cobertura bruta de educación (Básica Secundaria),15798,Tenza,2017,0.937800
Cobertura bruta de educación (Básica Secundaria),15804,Tibaná,2017,0.936100
Cobertura bruta de educación (Básica Secundaria),15806,Tibasosa,2017,0.747500
Cobertura bruta de educación (Básica Secundaria),15808,Tinjacá,2017,0.777300
Cobertura bruta de educación (Básica Secundaria),15810,Tipacoque,2017,1.254900
Cobertura bruta de educación (Básica Secundaria),15814,Toca,2017,0.826700
Cobertura bruta de educación (Básica Secundaria),15816,Togüí,2017,0.943200
Cobertura bruta de educación (Básica Secundaria),15820,Tópaga,2017,1.271400
Cobertura bruta de educación (Básica Secundaria),15822,Tota,2017,1.118500
Cobertura bruta de educación (Básica Secundaria),15832,Tununguá,2017,0.771400
Cobertura bruta de educación (Básica Secundaria),15835,Turmequé,2017,1.388400
Cobertura bruta de educación (Básica Secundaria),15837,Tuta,2017,1.111300
Cobertura bruta de educación (Básica Secundaria),15837,Tutaza,2017,1.710000
Cobertura bruta de educación (Básica Secundaria),15842,Úmbita,2017,0.527900
Cobertura bruta de educación (Básica Secundaria),15861,Ventaquemada,2017,0.900200
Cobertura bruta de educación (Básica Secundaria),15407,Villa De Leyva,2017,1.031600
Cobertura bruta de educación (Básica Secundaria),15879,Viracachá,2017,0.752200
Cobertura bruta de educación (Básica Secundaria),15897,Zetaquira,2017,1.176300
Cobertura bruta de educación (Básica Primaria),15022,Almeida,2012,0.815000
Cobertura bruta de educación (Básica Primaria),15047,Aquitania,2012,1.011100
Cobertura bruta de educación (Básica Primaria),15051,Arcabuco,2012,0.859000
Cobertura bruta de educación (Básica Primaria),15087,Belén,2012,1.068700
Cobertura bruta de educación (Básica Primaria),15090,Berbeo,2012,0.722200
Cobertura bruta de educación (Básica Primaria),15092,Betéitiva,2012,0.589500
Cobertura bruta de educación (Básica Primaria),15097,Boavita,2012,0.829800
Cobertura bruta de educación (Básica Primaria),15104,Boyacá,2012,0.987600
Cobertura bruta de educación (Básica Primaria),15106,Briceño,2012,0.940500
Cobertura bruta de educación (Básica Primaria),15109,Buenavista,2012,0.820000
Cobertura bruta de educación (Básica Primaria),15114,Busbanzá,2012,0.489100
Cobertura bruta de educación (Básica Primaria),15131,Caldas,2012,1.104600
Cobertura bruta de educación (Básica Primaria),15135,Campohermoso,2012,0.747700
Cobertura bruta de educación (Básica Primaria),15162,Cerinza,2012,0.822500
Cobertura bruta de educación (Básica Primaria),15172,Chinavita,2012,0.896900
Cobertura bruta de educación (Básica Primaria),15176,Chiquinquirá,2012,0.923300
Cobertura bruta de educación (Básica Primaria),15232,Chíquiza,2012,0.852800
Cobertura bruta de educación (Básica Primaria),15180,Chiscas,2012,0.828800
Cobertura bruta de educación (Básica Primaria),15183,Chita,2012,1.088400
Cobertura bruta de educación (Básica Primaria),15185,Chitaraque,2012,1.068300
Cobertura bruta de educación (Básica Primaria),15187,Chivatá,2012,0.423200
Cobertura bruta de educación (Básica Primaria),15236,Chivor,2012,0.995200
Cobertura bruta de educación (Básica Primaria),15189,Ciénega,2012,1.071600
Cobertura bruta de educación (Básica Primaria),15204,Cómbita,2012,0.772500
Cobertura bruta de educación (Básica Primaria),15212,Coper,2012,0.936400
Cobertura bruta de educación (Básica Primaria),15215,Corrales,2012,0.941200
Cobertura bruta de educación (Básica Primaria),15218,Covarachía,2012,1.115200
Cobertura bruta de educación (Básica Primaria),15223,Cubará,2012,0.837500
Cobertura bruta de educación (Básica Primaria),15224,Cucaita,2012,0.721800
Cobertura bruta de educación (Básica Primaria),15226,Cuítiva,2012,0.819400
Cobertura bruta de educación (Básica Primaria),15238,Duitama,2012,1.034500
Cobertura bruta de educación (Básica Primaria),15244,El Cocuy,2012,0.797900
Cobertura bruta de educación (Básica Primaria),15248,El Espino,2012,0.715900
Cobertura bruta de educación (Básica Primaria),15272,Firavitoba,2012,0.748100
Cobertura bruta de educación (Básica Primaria),15276,Floresta,2012,0.682000
Cobertura bruta de educación (Básica Primaria),15293,Gachantivá,2012,1.064100
Cobertura bruta de educación (Básica Primaria),15296,Gámeza,2012,0.830600
Cobertura bruta de educación (Básica Primaria),15299,Garagoa,2012,0.732000
Cobertura bruta de educación (Básica Primaria),15317,Guacamayas,2012,1.176900
Cobertura bruta de educación (Básica Primaria),15322,Guateque,2012,0.986800
Cobertura bruta de educación (Básica Primaria),15325,Guayatá,2012,0.799400
Cobertura bruta de educación (Básica Primaria),15325,Guicán,2012,0.494300
Cobertura bruta de educación (Básica Primaria),15362,Iza,2012,1.020800
Cobertura bruta de educación (Básica Primaria),15367,Jenesano,2012,0.793200
Cobertura bruta de educación (Básica Primaria),15368,Jericó,2012,1.121100
Cobertura bruta de educación (Básica Primaria),15380,La Capilla,2012,1.009100
Cobertura bruta de educación (Básica Primaria),15403,La Uvita,2012,0.916700
Cobertura bruta de educación (Básica Primaria),15401,La Victoria,2012,0.726800
Cobertura bruta de educación (Básica Primaria),15377,Labranzagrande,2012,0.821800
Cobertura bruta de educación (Básica Primaria),15425,Macanal,2012,0.957200
Cobertura bruta de educación (Básica Primaria),15442,Maripí,2012,0.891600
Cobertura bruta de educación (Básica Primaria),15455,Miraflores,2012,0.915000
Cobertura bruta de educación (Básica Primaria),15464,Mongua,2012,0.987600
Cobertura bruta de educación (Básica Primaria),15466,Monguí,2012,0.970500
Cobertura bruta de educación (Básica Primaria),15469,Moniquirá,2012,1.136400
Cobertura bruta de educación (Básica Primaria),15476,Motavita,2012,0.610400
Cobertura bruta de educación (Básica Primaria),15480,Muzo,2012,0.978100
Cobertura bruta de educación (Básica Primaria),15491,Nobsa,2012,0.772800
Cobertura bruta de educación (Básica Primaria),15494,Nuevo Colón,2012,0.868400
Cobertura bruta de educación (Básica Primaria),15500,Oicatá,2012,0.737700
Cobertura bruta de educación (Básica Primaria),15507,Otanche,2012,0.798500
Cobertura bruta de educación (Básica Primaria),15511,Pachavita,2012,0.914200
Cobertura bruta de educación (Básica Primaria),15514,Páez,2012,0.923100
Cobertura bruta de educación (Básica Primaria),15516,Paipa,2012,1.123300
Cobertura bruta de educación (Básica Primaria),15518,Pajarito,2012,1.388500
Cobertura bruta de educación (Básica Primaria),15522,Panqueba,2012,1.289300
Cobertura bruta de educación (Básica Primaria),15531,Pauna,2012,0.832600
Cobertura bruta de educación (Básica Primaria),15533,Paya,2012,2.049200
Cobertura bruta de educación (Básica Primaria),15537,Paz De Río,2012,0.819900
Cobertura bruta de educación (Básica Primaria),15542,Pesca,2012,0.894300
Cobertura bruta de educación (Básica Primaria),15550,Pisba,2012,1.855900
Cobertura bruta de educación (Básica Primaria),15572,Puerto Boyacá,2012,1.147600
Cobertura bruta de educación (Básica Primaria),15580,Quípama,2012,0.861000
Cobertura bruta de educación (Básica Primaria),15599,Ramiriquí,2012,0.974700
Cobertura bruta de educación (Básica Primaria),15600,Ráquira,2012,0.387200
Cobertura bruta de educación (Básica Primaria),15621,Rondón,2012,0.845800
Cobertura bruta de educación (Básica Primaria),15632,Saboyá,2012,1.193900
Cobertura bruta de educación (Básica Primaria),15638,Sáchica,2012,0.895500
Cobertura bruta de educación (Básica Primaria),15646,Samacá,2012,1.003600
Cobertura bruta de educación (Básica Primaria),15660,San Eduardo,2012,0.676300
Cobertura bruta de educación (Básica Primaria),15664,San José De Pare,2012,0.788500
Cobertura bruta de educación (Básica Primaria),15667,San Luis De Gaceno,2012,1.028000
Cobertura bruta de educación (Básica Primaria),15673,San Mateo,2012,1.023300
Cobertura bruta de educación (Básica Primaria),15676,San Miguel De Sema,2012,0.625000
Cobertura bruta de educación (Básica Primaria),15681,San Pablo De Borbur,2012,0.872500
Cobertura bruta de educación (Básica Primaria),15693,Santa Rosa De Viterbo,2012,0.875400
Cobertura bruta de educación (Básica Primaria),15696,Santa Sofía,2012,1.147200
Cobertura bruta de educación (Básica Primaria),15690,Santa María,2012,0.860200
Cobertura bruta de educación (Básica Primaria),15686,Santana,2012,0.997600
Cobertura bruta de educación (Básica Primaria),15720,Sativanorte,2012,1.099500
Cobertura bruta de educación (Básica Primaria),15723,Sativasur,2012,1.070000
Cobertura bruta de educación (Básica Primaria),15740,Siachoque,2012,0.893300
Cobertura bruta de educación (Básica Primaria),15753,Soatá,2012,1.125200
Cobertura bruta de educación (Básica Primaria),15757,Socha,2012,1.071300
Cobertura bruta de educación (Básica Primaria),15755,Socotá,2012,1.284700
Cobertura bruta de educación (Básica Primaria),15759,Sogamoso,2012,1.163400
Cobertura bruta de educación (Básica Primaria),15761,Somondoco,2012,0.762700
Cobertura bruta de educación (Básica Primaria),15762,Sora,2012,1.094800
Cobertura bruta de educación (Básica Primaria),15764,Soracá,2012,1.267600
Cobertura bruta de educación (Básica Primaria),15763,Sotaquirá,2012,0.871400
Cobertura bruta de educación (Básica Primaria),15774,Susacón,2012,0.750000
Cobertura bruta de educación (Básica Primaria),15776,Sutamarchán,2012,0.867600
Cobertura bruta de educación (Básica Primaria),15778,Sutatenza,2012,0.887100
Cobertura bruta de educación (Básica Primaria),15790,Tasco,2012,0.873300
Cobertura bruta de educación (Básica Primaria),15798,Tenza,2012,0.988200
Cobertura bruta de educación (Básica Primaria),15806,Tibasosa,2012,0.642700
Cobertura bruta de educación (Básica Primaria),15804,Tibaná,2012,0.995400
Cobertura bruta de educación (Básica Primaria),15808,Tinjacá,2012,0.754100
Cobertura bruta de educación (Básica Primaria),15810,Tipacoque,2012,1.165000
Cobertura bruta de educación (Básica Primaria),15814,Toca,2012,0.877400
Cobertura bruta de educación (Básica Primaria),15816,Togüí,2012,0.924600
Cobertura bruta de educación (Básica Primaria),15820,Tópaga,2012,0.971600
Cobertura bruta de educación (Básica Primaria),15822,Tota,2012,1.277400
Cobertura bruta de educación (Básica Primaria),15001,Tunja,2012,0.927500
Cobertura bruta de educación (Básica Primaria),15832,Tununguá,2012,0.694000
Cobertura bruta de educación (Básica Primaria),15835,Turmequé,2012,1.021400
Cobertura bruta de educación (Básica Primaria),15837,Tuta,2012,1.008400
Cobertura bruta de educación (Básica Primaria),15837,Tutaza,2012,1.329300
Cobertura bruta de educación (Básica Primaria),15842,Úmbita,2012,0.551900
Cobertura bruta de educación (Básica Primaria),15861,Ventaquemada,2012,0.954700
Cobertura bruta de educación (Básica Primaria),15407,Villa De Leyva,2012,0.955800
Cobertura bruta de educación (Básica Primaria),15879,Viracachá,2012,0.930200
Cobertura bruta de educación (Básica Primaria),15897,Zetaquira,2012,0.993600
Cobertura bruta de educación (Básica Primaria),15022,Almeida,2013,0.831300
Cobertura bruta de educación (Básica Primaria),15047,Aquitania,2013,0.964600
Cobertura bruta de educación (Básica Primaria),15051,Arcabuco,2013,0.940300
Cobertura bruta de educación (Básica Primaria),15087,Belén,2013,1.054700
Cobertura bruta de educación (Básica Primaria),15090,Berbeo,2013,0.686700
Cobertura bruta de educación (Básica Primaria),15092,Betéitiva,2013,0.573300
Cobertura bruta de educación (Básica Primaria),15097,Boavita,2013,0.835500
Cobertura bruta de educación (Básica Primaria),15104,Boyacá,2013,0.913700
Cobertura bruta de educación (Básica Primaria),15106,Briceño,2013,0.910500
Cobertura bruta de educación (Básica Primaria),15109,Buenavista,2013,0.810300
Cobertura bruta de educación (Básica Primaria),15114,Busbanzá,2013,0.340700
Cobertura bruta de educación (Básica Primaria),15131,Caldas,2013,0.984300
Cobertura bruta de educación (Básica Primaria),15135,Campohermoso,2013,0.695400
Cobertura bruta de educación (Básica Primaria),15162,Cerinza,2013,0.849100
Cobertura bruta de educación (Básica Primaria),15172,Chinavita,2013,0.907800
Cobertura bruta de educación (Básica Primaria),15176,Chiquinquirá,2013,0.906200
Cobertura bruta de educación (Básica Primaria),15232,Chíquiza,2013,0.814600
Cobertura bruta de educación (Básica Primaria),15180,Chiscas,2013,0.768700
Cobertura bruta de educación (Básica Primaria),15183,Chita,2013,0.991400
Cobertura bruta de educación (Básica Primaria),15185,Chitaraque,2013,1.112300
Cobertura bruta de educación (Básica Primaria),15187,Chivatá,2013,0.385900
Cobertura bruta de educación (Básica Primaria),15236,Chivor,2013,0.765000
Cobertura bruta de educación (Básica Primaria),15189,Ciénega,2013,1.011200
Cobertura bruta de educación (Básica Primaria),15204,Cómbita,2013,0.772000
Cobertura bruta de educación (Básica Primaria),15212,Coper,2013,0.957000
Cobertura bruta de educación (Básica Primaria),15215,Corrales,2013,1.041200
Cobertura bruta de educación (Básica Primaria),15218,Covarachía,2013,0.944000
Cobertura bruta de educación (Básica Primaria),15223,Cubará,2013,0.849100
Cobertura bruta de educación (Básica Primaria),15224,Cucaita,2013,0.739600
Cobertura bruta de educación (Básica Primaria),15226,Cuítiva,2013,0.832300
Cobertura bruta de educación (Básica Primaria),15238,Duitama,2013,1.029100
Cobertura bruta de educación (Básica Primaria),15244,El Cocuy,2013,0.870600
Cobertura bruta de educación (Básica Primaria),15248,El Espino,2013,1.131200
Cobertura bruta de educación (Básica Primaria),15272,Firavitoba,2013,0.769200
Cobertura bruta de educación (Básica Primaria),15276,Floresta,2013,0.710700
Cobertura bruta de educación (Básica Primaria),15293,Gachantivá,2013,1.029400
Cobertura bruta de educación (Básica Primaria),15296,Gámeza,2013,0.910500
Cobertura bruta de educación (Básica Primaria),15299,Garagoa,2013,0.733300
Cobertura bruta de educación (Básica Primaria),15317,Guacamayas,2013,1.000000
Cobertura bruta de educación (Básica Primaria),15322,Guateque,2013,1.076100
Cobertura bruta de educación (Básica Primaria),15325,Guayatá,2013,0.767000
Cobertura bruta de educación (Básica Primaria),15325,Guicán,2013,0.405600
Cobertura bruta de educación (Básica Primaria),15362,Iza,2013,1.089400
Cobertura bruta de educación (Básica Primaria),15367,Jenesano,2013,0.846600
Cobertura bruta de educación (Básica Primaria),15368,Jericó,2013,1.050700
Cobertura bruta de educación (Básica Primaria),15380,La Capilla,2013,1.058000
Cobertura bruta de educación (Básica Primaria),15403,La Uvita,2013,0.932500
Cobertura bruta de educación (Básica Primaria),15401,La Victoria,2013,0.678600
Cobertura bruta de educación (Básica Primaria),15377,Labranzagrande,2013,0.733900
Cobertura bruta de educación (Básica Primaria),15425,Macanal,2013,0.858900
Cobertura bruta de educación (Básica Primaria),15442,Maripí,2013,0.803700
Cobertura bruta de educación (Básica Primaria),15455,Miraflores,2013,0.900200
Cobertura bruta de educación (Básica Primaria),15464,Mongua,2013,0.954100
Cobertura bruta de educación (Básica Primaria),15466,Monguí,2013,0.899400
Cobertura bruta de educación (Básica Primaria),15469,Moniquirá,2013,1.070800
Cobertura bruta de educación (Básica Primaria),15476,Motavita,2013,0.580800
Cobertura bruta de educación (Básica Primaria),15480,Muzo,2013,0.944100
Cobertura bruta de educación (Básica Primaria),15491,Nobsa,2013,0.730800
Cobertura bruta de educación (Básica Primaria),15494,Nuevo Colón,2013,0.825000
Cobertura bruta de educación (Básica Primaria),15500,Oicatá,2013,0.672300
Cobertura bruta de educación (Básica Primaria),15507,Otanche,2013,0.701400
Cobertura bruta de educación (Básica Primaria),15511,Pachavita,2013,0.925400
Cobertura bruta de educación (Básica Primaria),15514,Páez,2013,0.846400
Cobertura bruta de educación (Básica Primaria),15516,Paipa,2013,1.093600
Cobertura bruta de educación (Básica Primaria),15518,Pajarito,2013,1.277800
Cobertura bruta de educación (Básica Primaria),15522,Panqueba,2013,1.296600
Cobertura bruta de educación (Básica Primaria),15531,Pauna,2013,0.715700
Cobertura bruta de educación (Básica Primaria),15533,Paya,2013,1.610600
Cobertura bruta de educación (Básica Primaria),15537,Paz De Río,2013,0.817600
Cobertura bruta de educación (Básica Primaria),15542,Pesca,2013,0.877900
Cobertura bruta de educación (Básica Primaria),15550,Pisba,2013,1.542000
Cobertura bruta de educación (Básica Primaria),15572,Puerto Boyacá,2013,1.118500
Cobertura bruta de educación (Básica Primaria),15580,Quípama,2013,0.801400
Cobertura bruta de educación (Básica Primaria),15599,Ramiriquí,2013,0.998100
Cobertura bruta de educación (Básica Primaria),15600,Ráquira,2013,0.381600
Cobertura bruta de educación (Básica Primaria),15621,Rondón,2013,0.843400
Cobertura bruta de educación (Básica Primaria),15632,Saboyá,2013,1.002400
Cobertura bruta de educación (Básica Primaria),15638,Sáchica,2013,0.937400
Cobertura bruta de educación (Básica Primaria),15646,Samacá,2013,1.002300
Cobertura bruta de educación (Básica Primaria),15660,San Eduardo,2013,0.671600
Cobertura bruta de educación (Básica Primaria),15664,San José De Pare,2013,0.758800
Cobertura bruta de educación (Básica Primaria),15667,San Luis De Gaceno,2013,1.101400
Cobertura bruta de educación (Básica Primaria),15673,San Mateo,2013,0.824900
Cobertura bruta de educación (Básica Primaria),15676,San Miguel De Sema,2013,0.675400
Cobertura bruta de educación (Básica Primaria),15681,San Pablo De Borbur,2013,0.731000
Cobertura bruta de educación (Básica Primaria),15693,Santa Rosa De Viterbo,2013,1.186100
Cobertura bruta de educación (Básica Primaria),15696,Santa Sofía,2013,1.019200
Cobertura bruta de educación (Básica Primaria),15690,Santa María,2013,0.807400
Cobertura bruta de educación (Básica Primaria),15686,Santana,2013,1.075600
Cobertura bruta de educación (Básica Primaria),15720,Sativanorte,2013,0.952200
Cobertura bruta de educación (Básica Primaria),15723,Sativasur,2013,0.970000
Cobertura bruta de educación (Básica Primaria),15740,Siachoque,2013,0.888200
Cobertura bruta de educación (Básica Primaria),15753,Soatá,2013,1.100900
Cobertura bruta de educación (Básica Primaria),15757,Socha,2013,1.116800
Cobertura bruta de educación (Básica Primaria),15755,Socotá,2013,1.259800
Cobertura bruta de educación (Básica Primaria),15759,Sogamoso,2013,1.181400
Cobertura bruta de educación (Básica Primaria),15761,Somondoco,2013,0.678100
Cobertura bruta de educación (Básica Primaria),15762,Sora,2013,1.091500
Cobertura bruta de educación (Básica Primaria),15764,Soracá,2013,1.260500
Cobertura bruta de educación (Básica Primaria),15763,Sotaquirá,2013,0.799800
Cobertura bruta de educación (Básica Primaria),15774,Susacón,2013,0.689200
Cobertura bruta de educación (Básica Primaria),15776,Sutamarchán,2013,0.810600
Cobertura bruta de educación (Básica Primaria),15778,Sutatenza,2013,0.825000
Cobertura bruta de educación (Básica Primaria),15790,Tasco,2013,0.924400
Cobertura bruta de educación (Básica Primaria),15798,Tenza,2013,0.963400
Cobertura bruta de educación (Básica Primaria),15806,Tibasosa,2013,0.662800
Cobertura bruta de educación (Básica Primaria),15804,Tibaná,2013,0.961200
Cobertura bruta de educación (Básica Primaria),15808,Tinjacá,2013,0.800000
Cobertura bruta de educación (Básica Primaria),15810,Tipacoque,2013,0.996600
Cobertura bruta de educación (Básica Primaria),15814,Toca,2013,0.832300
Cobertura bruta de educación (Básica Primaria),15816,Togüí,2013,0.934700
Cobertura bruta de educación (Básica Primaria),15820,Tópaga,2013,0.946300
Cobertura bruta de educación (Básica Primaria),15822,Tota,2013,1.148400
Cobertura bruta de educación (Básica Primaria),15001,Tunja,2013,0.956600
Cobertura bruta de educación (Básica Primaria),15832,Tununguá,2013,0.779000
Cobertura bruta de educación (Básica Primaria),15835,Turmequé,2013,1.081900
Cobertura bruta de educación (Básica Primaria),15837,Tuta,2013,1.022200
Cobertura bruta de educación (Básica Primaria),15837,Tutaza,2013,1.243200
Cobertura bruta de educación (Básica Primaria),15842,Úmbita,2013,0.533900
Cobertura bruta de educación (Básica Primaria),15861,Ventaquemada,2013,0.990200
Cobertura bruta de educación (Básica Primaria),15407,Villa De Leyva,2013,0.959000
Cobertura bruta de educación (Básica Primaria),15879,Viracachá,2013,0.946000
Cobertura bruta de educación (Básica Primaria),15897,Zetaquira,2013,1.047300
Cobertura bruta de educación (Básica Primaria),15022,Almeida,2014,0.810400
Cobertura bruta de educación (Básica Primaria),15047,Aquitania,2014,0.951000
Cobertura bruta de educación (Básica Primaria),15051,Arcabuco,2014,0.913500
Cobertura bruta de educación (Básica Primaria),15087,Belén,2014,1.089800
Cobertura bruta de educación (Básica Primaria),15090,Berbeo,2014,0.634700
Cobertura bruta de educación (Básica Primaria),15092,Betéitiva,2014,0.511400
Cobertura bruta de educación (Básica Primaria),15097,Boavita,2014,0.782800
Cobertura bruta de educación (Básica Primaria),15104,Boyacá,2014,0.947800
Cobertura bruta de educación (Básica Primaria),15106,Briceño,2014,0.880400
Cobertura bruta de educación (Básica Primaria),15109,Buenavista,2014,0.747800
Cobertura bruta de educación (Básica Primaria),15114,Busbanzá,2014,0.351500
Cobertura bruta de educación (Básica Primaria),15131,Caldas,2014,0.918700
Cobertura bruta de educación (Básica Primaria),15135,Campohermoso,2014,0.616700
Cobertura bruta de educación (Básica Primaria),15162,Cerinza,2014,0.789500
Cobertura bruta de educación (Básica Primaria),15172,Chinavita,2014,0.843700
Cobertura bruta de educación (Básica Primaria),15176,Chiquinquirá,2014,0.884200
Cobertura bruta de educación (Básica Primaria),15232,Chíquiza,2014,0.791200
Cobertura bruta de educación (Básica Primaria),15180,Chiscas,2014,0.789200
Cobertura bruta de educación (Básica Primaria),15183,Chita,2014,0.942000
Cobertura bruta de educación (Básica Primaria),15185,Chitaraque,2014,1.094000
Cobertura bruta de educación (Básica Primaria),15187,Chivatá,2014,0.398400
Cobertura bruta de educación (Básica Primaria),15236,Chivor,2014,0.712800
Cobertura bruta de educación (Básica Primaria),15189,Ciénega,2014,0.945100
Cobertura bruta de educación (Básica Primaria),15204,Cómbita,2014,1.003100
Cobertura bruta de educación (Básica Primaria),15212,Coper,2014,0.938400
Cobertura bruta de educación (Básica Primaria),15215,Corrales,2014,1.068100
Cobertura bruta de educación (Básica Primaria),15218,Covarachía,2014,0.913100
Cobertura bruta de educación (Básica Primaria),15223,Cubará,2014,0.847000
Cobertura bruta de educación (Básica Primaria),15224,Cucaita,2014,0.719500
Cobertura bruta de educación (Básica Primaria),15226,Cuítiva,2014,0.824200
Cobertura bruta de educación (Básica Primaria),15238,Duitama,2014,1.033700
Cobertura bruta de educación (Básica Primaria),15244,El Cocuy,2014,0.879200
Cobertura bruta de educación (Básica Primaria),15248,El Espino,2014,1.013700
Cobertura bruta de educación (Básica Primaria),15272,Firavitoba,2014,0.792300
