geo,Municipio,Año,Especie,Cantidad
15322,Guateque,2021,Aves Postura,180000
15325,Guayatá,2021,Aves Postura,95000
15332,Güicán,2021,Aves Postura,0
15362,Iza,2021,Aves Postura,0
15367,Jenesano,2021,Aves Postura,0
15368,Jericó,2021,Aves Postura,0
15377,Labranzagrande,2021,Aves Postura,0
15380,La Capilla,2021,Aves Postura,0
15401,La Victoria,2021,Aves Postura,0
15403,La Uvita,2021,Aves Postura,0
15407,Villa de Leiva,2021,Aves Postura,25000
15425,Macanal,2021,Aves Postura,650
15442,Maripí,2021,Aves Postura,0
15455,Miraflores,2021,Aves Postura,0
15464,Mongua,2021,Aves Postura,0
15466,Monguí,2021,Aves Postura,0
15469,Moniquirá,2021,Aves Postura,29000
15476,Motavita,2021,Aves Postura,0
15480,Muzo,2021,Aves Postura,0
15491,Nobsa,2021,Aves Postura,98000
15494,Nuevo Colón,2021,Aves Postura,0
15500,Oicatá,2021,Aves Postura,3500
15507,Otanche,2021,Aves Postura,0
15511,Pachavita,2021,Aves Postura,0
15514,Páez,2021,Aves Postura,4400
15516,Paipa,2021,Aves Postura,80000
15518,Pajarito,2021,Aves Postura,0
15522,Panqueba,2021,Aves Postura,0
15531,Pauna,2021,Aves Postura,0
15533,Paya,2021,Aves Postura,0
15537,Paz de Río,2021,Aves Postura,0
15542,Pesca,2021,Aves Postura,0
15550,Pisba,2021,Aves Postura,465
15572,Puerto Boyacá,2021,Aves Postura,1450
15580,Quípama,2021,Aves Postura,0
15599,Ramiriquí,2021,Aves Postura,910
15600,Ráquira,2021,Aves Postura,0
15621,Rondón,2021,Aves Postura,0
15632,Saboyá,2021,Aves Postura,0
15638,Sáchica,2021,Aves Postura,0
15646,Samacá,2021,Aves Postura,0
15660,San Eduardo,2021,Aves Postura,0
15664,San José de Pare,2021,Aves Postura,0
15667,San Luis de Gaceno,2021,Aves Postura,12000
15673,San Mateo,2021,Aves Postura,0
15676,San Miguel de Sema,2021,Aves Postura,0
15681,San Pablo de Borbur,2021,Aves Postura,0
15686,Santana,2021,Aves Postura,0
15690,Santa María,2021,Aves Postura,0
15693,Santa Rosa de Viterbo,2021,Aves Postura,35950
15696,Santa Sofía,2021,Aves Postura,0
15720,Sativanorte,2021,Aves Postura,0
15723,Sativasur,2021,Aves Postura,0
15740,Siachoque,2021,Aves Postura,0
15753,Soatá,2021,Aves Postura,0
15755,Socotá,2021,Aves Postura,0
15757,Socha,2021,Aves Postura,0
15759,Sogamoso,2021,Aves Postura,15000
15761,Somondoco,2021,Aves Postura,20000
15762,Sora,2021,Aves Postura,0
15763,Sotaquirá,2021,Aves Postura,22000
15764,Soracá,2021,Aves Postura,5800
15774,Susacón,2021,Aves Postura,0
15776,Sutamarchán,2021,Aves Postura,0
15778,Sutatenza,2021,Aves Postura,97000
15790,Tasco,2021,Aves Postura,0
15798,Tenza,2021,Aves Postura,0
15804,Tibaná,2021,Aves Postura,0
15806,Tibasosa,2021,Aves Postura,34800
15808,Tinjacá,2021,Aves Postura,20000
15810,Tipacoque,2021,Aves Postura,0
15814,Toca,2021,Aves Postura,23500
15816,Togüí,2021,Aves Postura,0
15820,Tópaga,2021,Aves Postura,0
15822,Tota,2021,Aves Postura,0
15832,Tununguá,2021,Aves Postura,0
15835,Turmequé,2021,Aves Postura,139000
15837,Tuta,2021,Aves Postura,1500
15839,Tutazá,2021,Aves Postura,0
15842,Úmbita,2021,Aves Postura,0
15861,Ventaquemada,2021,Aves Postura,0
15879,Viracachá,2021,Aves Postura,0
15897,Zetaquirá,2021,Aves Postura,0
15001,Tunja,2019,Aves Reproductoras,0
15022,Almeida,2019,Aves Reproductoras,0
15047,Aquitania,2019,Aves Reproductoras,0
15051,Arcabuco,2019,Aves Reproductoras,0
15087,Belén,2019,Aves Reproductoras,0
15090,Berbeo,2019,Aves Reproductoras,0
15092,Betéitiva,2019,Aves Reproductoras,0
15097,Boavita,2019,Aves Reproductoras,0
15104,Boyacá,2019,Aves Reproductoras,0
15106,Briceño,2019,Aves Reproductoras,0
15109,Buenavista,2019,Aves Reproductoras,0
15114,Busbanzá,2019,Aves Reproductoras,0
15131,Caldas,2019,Aves Reproductoras,0
15135,Campohermoso,2019,Aves Reproductoras,0
15162,Cerinza,2019,Aves Reproductoras,0
15172,Chinavita,2019,Aves Reproductoras,0
15176,Chiquinquirá,2019,Aves Reproductoras,0
15180,Chiscas,2019,Aves Reproductoras,0
15183,Chita,2019,Aves Reproductoras,0
15185,Chitaraque,2019,Aves Reproductoras,0
15187,Chivatá,2019,Aves Reproductoras,0
15189,Ciénega,2019,Aves Reproductoras,0
15204,Cómbita,2019,Aves Reproductoras,0
15212,Coper,2019,Aves Reproductoras,0
15215,Corrales,2019,Aves Reproductoras,0
15218,Covarachía,2019,Aves Reproductoras,0
15223,Cubará,2019,Aves Reproductoras,0
15224,Cucaita,2019,Aves Reproductoras,0
15226,Cuítiva,2019,Aves Reproductoras,0
15232,Chíquiza,2019,Aves Reproductoras,0
15236,Chivor,2019,Aves Reproductoras,0
15238,Duitama,2019,Aves Reproductoras,0
15244,El Cocuy,2019,Aves Reproductoras,0
15248,El Espino,2019,Aves Reproductoras,0
15272,Firavitoba,2019,Aves Reproductoras,0
15276,Floresta,2019,Aves Reproductoras,0
15293,Gachantivá,2019,Aves Reproductoras,0
15296,Gámeza,2019,Aves Reproductoras,0
15299,Garagoa,2019,Aves Reproductoras,69000
15317,Guacamayas,2019,Aves Reproductoras,0
15322,Guateque,2019,Aves Reproductoras,0
15325,Guayatá,2019,Aves Reproductoras,0
15332,Güicán,2019,Aves Reproductoras,0
15362,Iza,2019,Aves Reproductoras,0
15367,Jenesano,2019,Aves Reproductoras,0
15368,Jericó,2019,Aves Reproductoras,0
15377,Labranzagrande,2019,Aves Reproductoras,0
15380,La Capilla,2019,Aves Reproductoras,0
15401,La Victoria,2019,Aves Reproductoras,0
15403,La Uvita,2019,Aves Reproductoras,0
15407,Villa de Leiva,2019,Aves Reproductoras,0
15425,Macanal,2019,Aves Reproductoras,0
15442,Maripí,2019,Aves Reproductoras,0
15455,Miraflores,2019,Aves Reproductoras,0
15464,Mongua,2019,Aves Reproductoras,0
15466,Monguí,2019,Aves Reproductoras,0
15469,Moniquirá,2019,Aves Reproductoras,0
15476,Motavita,2019,Aves Reproductoras,0
15480,Muzo,2019,Aves Reproductoras,0
15491,Nobsa,2019,Aves Reproductoras,0
15494,Nuevo Colón,2019,Aves Reproductoras,0
15500,Oicatá,2019,Aves Reproductoras,0
15507,Otanche,2019,Aves Reproductoras,0
15511,Pachavita,2019,Aves Reproductoras,62840
15514,Páez,2019,Aves Reproductoras,0
15516,Paipa,2019,Aves Reproductoras,0
15518,Pajarito,2019,Aves Reproductoras,0
15522,Panqueba,2019,Aves Reproductoras,0
15531,Pauna,2019,Aves Reproductoras,0
15533,Paya,2019,Aves Reproductoras,0
15537,Paz de Río,2019,Aves Reproductoras,0
15542,Pesca,2019,Aves Reproductoras,0
15550,Pisba,2019,Aves Reproductoras,0
15572,Puerto Boyacá,2019,Aves Reproductoras,0
15580,Quípama,2019,Aves Reproductoras,0
15599,Ramiriquí,2019,Aves Reproductoras,0
15600,Ráquira,2019,Aves Reproductoras,0
15621,Rondón,2019,Aves Reproductoras,0
15632,Saboyá,2019,Aves Reproductoras,0
15638,Sáchica,2019,Aves Reproductoras,0
15646,Samacá,2019,Aves Reproductoras,0
15660,San Eduardo,2019,Aves Reproductoras,0
15664,San José de Pare,2019,Aves Reproductoras,0
15667,San Luis de Gaceno,2019,Aves Reproductoras,0
15673,San Mateo,2019,Aves Reproductoras,0
15676,San Miguel de Sema,2019,Aves Reproductoras,0
15681,San Pablo de Borbur,2019,Aves Reproductoras,0
15686,Santana,2019,Aves Reproductoras,0
15690,Santa María,2019,Aves Reproductoras,0
15693,Santa Rosa de Viterbo,2019,Aves Reproductoras,0
15696,Santa Sofía,2019,Aves Reproductoras,0
15720,Sativanorte,2019,Aves Reproductoras,0
15723,Sativasur,2019,Aves Reproductoras,0
15740,Siachoque,2019,Aves Reproductoras,0
15753,Soatá,2019,Aves Reproductoras,0
15755,Socotá,2019,Aves Reproductoras,0
15757,Socha,2019,Aves Reproductoras,0
15759,Sogamoso,2019,Aves Reproductoras,0
15761,Somondoco,2019,Aves Reproductoras,0
15762,Sora,2019,Aves Reproductoras,0
15763,Sotaquirá,2019,Aves Reproductoras,0
15764,Soracá,2019,Aves Reproductoras,0
15774,Susacón,2019,Aves Reproductoras,0
15776,Sutamarchán,2019,Aves Reproductoras,0
15778,Sutatenza,2019,Aves Reproductoras,0
15790,Tasco,2019,Aves Reproductoras,0
15798,Tenza,2019,Aves Reproductoras,167000
15804,Tibaná,2019,Aves Reproductoras,0
15806,Tibasosa,2019,Aves Reproductoras,0
15808,Tinjacá,2019,Aves Reproductoras,0
15810,Tipacoque,2019,Aves Reproductoras,0
15814,Toca,2019,Aves Reproductoras,0
15816,Togüí,2019,Aves Reproductoras,0
15820,Tópaga,2019,Aves Reproductoras,0
15822,Tota,2019,Aves Reproductoras,0
15832,Tununguá,2019,Aves Reproductoras,0
15835,Turmequé,2019,Aves Reproductoras,0
15837,Tuta,2019,Aves Reproductoras,0
15839,Tutazá,2019,Aves Reproductoras,0
15842,Úmbita,2019,Aves Reproductoras,0
15861,Ventaquemada,2019,Aves Reproductoras,0
15879,Viracachá,2019,Aves Reproductoras,0
15897,Zetaquirá,2019,Aves Reproductoras,0
15001,Tunja,2020,Aves Reproductoras,0
15022,Almeida,2020,Aves Reproductoras,0
15047,Aquitania,2020,Aves Reproductoras,0
15051,Arcabuco,2020,Aves Reproductoras,0
15087,Belén,2020,Aves Reproductoras,0
15090,Berbeo,2020,Aves Reproductoras,0
15092,Betéitiva,2020,Aves Reproductoras,0
15097,Boavita,2020,Aves Reproductoras,0
15104,Boyacá,2020,Aves Reproductoras,0
15106,Briceño,2020,Aves Reproductoras,0
15109,Buenavista,2020,Aves Reproductoras,0
15114,Busbanzá,2020,Aves Reproductoras,0
15131,Caldas,2020,Aves Reproductoras,0
15135,Campohermoso,2020,Aves Reproductoras,0
15162,Cerinza,2020,Aves Reproductoras,0
15172,Chinavita,2020,Aves Reproductoras,0
15176,Chiquinquirá,2020,Aves Reproductoras,0
15180,Chiscas,2020,Aves Reproductoras,0
15183,Chita,2020,Aves Reproductoras,0
15185,Chitaraque,2020,Aves Reproductoras,0
15187,Chivatá,2020,Aves Reproductoras,0
15189,Ciénega,2020,Aves Reproductoras,0
15204,Cómbita,2020,Aves Reproductoras,0
15212,Coper,2020,Aves Reproductoras,0
15215,Corrales,2020,Aves Reproductoras,0
15218,Covarachía,2020,Aves Reproductoras,0
15223,Cubará,2020,Aves Reproductoras,0
15224,Cucaita,2020,Aves Reproductoras,0
15226,Cuítiva,2020,Aves Reproductoras,0
15232,Chíquiza,2020,Aves Reproductoras,0
15236,Chivor,2020,Aves Reproductoras,0
15238,Duitama,2020,Aves Reproductoras,0
15244,El Cocuy,2020,Aves Reproductoras,0
15248,El Espino,2020,Aves Reproductoras,0
15272,Firavitoba,2020,Aves Reproductoras,0
15276,Floresta,2020,Aves Reproductoras,0
15293,Gachantivá,2020,Aves Reproductoras,0
15296,Gámeza,2020,Aves Reproductoras,0
15299,Garagoa,2020,Aves Reproductoras,69500
15317,Guacamayas,2020,Aves Reproductoras,0
15322,Guateque,2020,Aves Reproductoras,0
15325,Guayatá,2020,Aves Reproductoras,0
15332,Güicán,2020,Aves Reproductoras,0
15362,Iza,2020,Aves Reproductoras,0
15367,Jenesano,2020,Aves Reproductoras,0
15368,Jericó,2020,Aves Reproductoras,0
15377,Labranzagrande,2020,Aves Reproductoras,0
15380,La Capilla,2020,Aves Reproductoras,0
15401,La Victoria,2020,Aves Reproductoras,0
15403,La Uvita,2020,Aves Reproductoras,0
15407,Villa de Leiva,2020,Aves Reproductoras,0
15425,Macanal,2020,Aves Reproductoras,0
15442,Maripí,2020,Aves Reproductoras,0
15455,Miraflores,2020,Aves Reproductoras,0
15464,Mongua,2020,Aves Reproductoras,0
15466,Monguí,2020,Aves Reproductoras,0
15469,Moniquirá,2020,Aves Reproductoras,0
15476,Motavita,2020,Aves Reproductoras,0
15480,Muzo,2020,Aves Reproductoras,0
15491,Nobsa,2020,Aves Reproductoras,0
15494,Nuevo Colón,2020,Aves Reproductoras,0
15500,Oicatá,2020,Aves Reproductoras,0
15507,Otanche,2020,Aves Reproductoras,0
15511,Pachavita,2020,Aves Reproductoras,63000
15514,Páez,2020,Aves Reproductoras,0
15516,Paipa,2020,Aves Reproductoras,0
15518,Pajarito,2020,Aves Reproductoras,0
15522,Panqueba,2020,Aves Reproductoras,0
15531,Pauna,2020,Aves Reproductoras,0
15533,Paya,2020,Aves Reproductoras,0
15537,Paz de Río,2020,Aves Reproductoras,0
15542,Pesca,2020,Aves Reproductoras,0
15550,Pisba,2020,Aves Reproductoras,0
15572,Puerto Boyacá,2020,Aves Reproductoras,0
15580,Quípama,2020,Aves Reproductoras,0
15599,Ramiriquí,2020,Aves Reproductoras,0
15600,Ráquira,2020,Aves Reproductoras,0
15621,Rondón,2020,Aves Reproductoras,0
15632,Saboyá,2020,Aves Reproductoras,0
15638,Sáchica,2020,Aves Reproductoras,0
15646,Samacá,2020,Aves Reproductoras,0
15660,San Eduardo,2020,Aves Reproductoras,0
15664,San José de Pare,2020,Aves Reproductoras,0
15667,San Luis de Gaceno,2020,Aves Reproductoras,0
15673,San Mateo,2020,Aves Reproductoras,0
15676,San Miguel de Sema,2020,Aves Reproductoras,0
15681,San Pablo de Borbur,2020,Aves Reproductoras,0
15686,Santana,2020,Aves Reproductoras,0
15690,Santa María,2020,Aves Reproductoras,0
15693,Santa Rosa de Viterbo,2020,Aves Reproductoras,0
15696,Santa Sofía,2020,Aves Reproductoras,0
15720,Sativanorte,2020,Aves Reproductoras,0
15723,Sativasur,2020,Aves Reproductoras,0
15740,Siachoque,2020,Aves Reproductoras,0
15753,Soatá,2020,Aves Reproductoras,0
15755,Socotá,2020,Aves Reproductoras,0
15757,Socha,2020,Aves Reproductoras,0
15759,Sogamoso,2020,Aves Reproductoras,0
15761,Somondoco,2020,Aves Reproductoras,0
15762,Sora,2020,Aves Reproductoras,0
15763,Sotaquirá,2020,Aves Reproductoras,0
15764,Soracá,2020,Aves Reproductoras,0
15774,Susacón,2020,Aves Reproductoras,0
15776,Sutamarchán,2020,Aves Reproductoras,0
15778,Sutatenza,2020,Aves Reproductoras,0
15790,Tasco,2020,Aves Reproductoras,0
15798,Tenza,2020,Aves Reproductoras,160000
15804,Tibaná,2020,Aves Reproductoras,0
15806,Tibasosa,2020,Aves Reproductoras,0
15808,Tinjacá,2020,Aves Reproductoras,0
15810,Tipacoque,2020,Aves Reproductoras,0
15814,Toca,2020,Aves Reproductoras,0
15816,Togüí,2020,Aves Reproductoras,0
15820,Tópaga,2020,Aves Reproductoras,0
15822,Tota,2020,Aves Reproductoras,0
15832,Tununguá,2020,Aves Reproductoras,0
15835,Turmequé,2020,Aves Reproductoras,0
15837,Tuta,2020,Aves Reproductoras,0
15839,Tutazá,2020,Aves Reproductoras,0
15842,Úmbita,2020,Aves Reproductoras,0
15861,Ventaquemada,2020,Aves Reproductoras,0
15879,Viracachá,2020,Aves Reproductoras,0
15897,Zetaquirá,2020,Aves Reproductoras,0
15001,Tunja,2021,Aves Reproductoras,0
15022,Almeida,2021,Aves Reproductoras,0
15047,Aquitania,2021,Aves Reproductoras,0
15051,Arcabuco,2021,Aves Reproductoras,0
15087,Belén,2021,Aves Reproductoras,0
15090,Berbeo,2021,Aves Reproductoras,0
15092,Betéitiva,2021,Aves Reproductoras,0
15097,Boavita,2021,Aves Reproductoras,0
15104,Boyacá,2021,Aves Reproductoras,0
15106,Briceño,2021,Aves Reproductoras,0
15109,Buenavista,2021,Aves Reproductoras,0
15114,Busbanzá,2021,Aves Reproductoras,0
15131,Caldas,2021,Aves Reproductoras,0
15135,Campohermoso,2021,Aves Reproductoras,0
15162,Cerinza,2021,Aves Reproductoras,0
15172,Chinavita,2021,Aves Reproductoras,0
15176,Chiquinquirá,2021,Aves Reproductoras,0
15180,Chiscas,2021,Aves Reproductoras,0
15183,Chita,2021,Aves Reproductoras,0
15185,Chitaraque,2021,Aves Reproductoras,0
15187,Chivatá,2021,Aves Reproductoras,0
15189,Ciénega,2021,Aves Reproductoras,0
15204,Cómbita,2021,Aves Reproductoras,0
15212,Coper,2021,Aves Reproductoras,0
15215,Corrales,2021,Aves Reproductoras,0
15218,Covarachía,2021,Aves Reproductoras,0
15223,Cubará,2021,Aves Reproductoras,0
15224,Cucaita,2021,Aves Reproductoras,0
15226,Cuítiva,2021,Aves Reproductoras,0
15232,Chíquiza,2021,Aves Reproductoras,0
15236,Chivor,2021,Aves Reproductoras,0
15238,Duitama,2021,Aves Reproductoras,0
15244,El Cocuy,2021,Aves Reproductoras,0
15248,El Espino,2021,Aves Reproductoras,0
15272,Firavitoba,2021,Aves Reproductoras,0
15276,Floresta,2021,Aves Reproductoras,0
15293,Gachantivá,2021,Aves Reproductoras,0
15296,Gámeza,2021,Aves Reproductoras,0
15299,Garagoa,2021,Aves Reproductoras,69800
15317,Guacamayas,2021,Aves Reproductoras,0
15322,Guateque,2021,Aves Reproductoras,0
15325,Guayatá,2021,Aves Reproductoras,0
15332,Güicán,2021,Aves Reproductoras,0
15362,Iza,2021,Aves Reproductoras,0
15367,Jenesano,2021,Aves Reproductoras,0
15368,Jericó,2021,Aves Reproductoras,0
15377,Labranzagrande,2021,Aves Reproductoras,0
15380,La Capilla,2021,Aves Reproductoras,0
15401,La Victoria,2021,Aves Reproductoras,0
15403,La Uvita,2021,Aves Reproductoras,0
15407,Villa de Leiva,2021,Aves Reproductoras,0
15425,Macanal,2021,Aves Reproductoras,0
15442,Maripí,2021,Aves Reproductoras,0
15455,Miraflores,2021,Aves Reproductoras,0
15464,Mongua,2021,Aves Reproductoras,0
15466,Monguí,2021,Aves Reproductoras,0
15469,Moniquirá,2021,Aves Reproductoras,0
15476,Motavita,2021,Aves Reproductoras,0
15480,Muzo,2021,Aves Reproductoras,0
15491,Nobsa,2021,Aves Reproductoras,0
15494,Nuevo Colón,2021,Aves Reproductoras,0
15500,Oicatá,2021,Aves Reproductoras,0
15507,Otanche,2021,Aves Reproductoras,0
15511,Pachavita,2021,Aves Reproductoras,85000
15514,Páez,2021,Aves Reproductoras,0
15516,Paipa,2021,Aves Reproductoras,0
15518,Pajarito,2021,Aves Reproductoras,0
15522,Panqueba,2021,Aves Reproductoras,0
15531,Pauna,2021,Aves Reproductoras,0
15533,Paya,2021,Aves Reproductoras,0
15537,Paz de Río,2021,Aves Reproductoras,0
15542,Pesca,2021,Aves Reproductoras,0
15550,Pisba,2021,Aves Reproductoras,0
15572,Puerto Boyacá,2021,Aves Reproductoras,0
15580,Quípama,2021,Aves Reproductoras,0
15599,Ramiriquí,2021,Aves Reproductoras,0
15600,Ráquira,2021,Aves Reproductoras,0
15621,Rondón,2021,Aves Reproductoras,0
15632,Saboyá,2021,Aves Reproductoras,0
15638,Sáchica,2021,Aves Reproductoras,0
15646,Samacá,2021,Aves Reproductoras,0
15660,San Eduardo,2021,Aves Reproductoras,0
15664,San José de Pare,2021,Aves Reproductoras,0
15667,San Luis de Gaceno,2021,Aves Reproductoras,0
15673,San Mateo,2021,Aves Reproductoras,0
15676,San Miguel de Sema,2021,Aves Reproductoras,0
15681,San Pablo de Borbur,2021,Aves Reproductoras,0
15686,Santana,2021,Aves Reproductoras,0
15690,Santa María,2021,Aves Reproductoras,0
15693,Santa Rosa de Viterbo,2021,Aves Reproductoras,0
15696,Santa Sofía,2021,Aves Reproductoras,0
15720,Sativanorte,2021,Aves Reproductoras,0
15723,Sativasur,2021,Aves Reproductoras,0
15740,Siachoque,2021,Aves Reproductoras,0
15753,Soatá,2021,Aves Reproductoras,0
15755,Socotá,2021,Aves Reproductoras,0
15757,Socha,2021,Aves Reproductoras,0
15759,Sogamoso,2021,Aves Reproductoras,0
15761,Somondoco,2021,Aves Reproductoras,0
15762,Sora,2021,Aves Reproductoras,0
15763,Sotaquirá,2021,Aves Reproductoras,0
15764,Soracá,2021,Aves Reproductoras,0
15774,Susacón,2021,Aves Reproductoras,0
15776,Sutamarchán,2021,Aves Reproductoras,0
15778,Sutatenza,2021,Aves Reproductoras,0
15790,Tasco,2021,Aves Reproductoras,0
15798,Tenza,2021,Aves Reproductoras,160000
15804,Tibaná,2021,Aves Reproductoras,0
15806,Tibasosa,2021,Aves Reproductoras,0
15808,Tinjacá,2021,Aves Reproductoras,0
15810,Tipacoque,2021,Aves Reproductoras,0
15814,Toca,2021,Aves Reproductoras,0
15816,Togüí,2021,Aves Reproductoras,0
15820,Tópaga,2021,Aves Reproductoras,0
15822,Tota,2021,Aves Reproductoras,0
15832,Tununguá,2021,Aves Reproductoras,0
15835,Turmequé,2021,Aves Reproductoras,0
15837,Tuta,2021,Aves Reproductoras,0
15839,Tutazá,2021,Aves Reproductoras,0
15842,Úmbita,2021,Aves Reproductoras,0
15861,Ventaquemada,2021,Aves Reproductoras,0
15879,Viracachá,2021,Aves Reproductoras,0
15897,Zetaquirá,2021,Aves Reproductoras,0
15001,Tunja,2019,Aves Traspatio,619
15022,Almeida,2019,Aves Traspatio,200
15047,Aquitania,2019,Aves Traspatio,1960
15051,Arcabuco,2019,Aves Traspatio,350
15087,Belén,2019,Aves Traspatio,1240
15090,Berbeo,2019,Aves Traspatio,1532
15092,Betéitiva,2019,Aves Traspatio,4320
15097,Boavita,2019,Aves Traspatio,6500
15104,Boyacá,2019,Aves Traspatio,2394
15106,Briceño,2019,Aves Traspatio,7560
15109,Buenavista,2019,Aves Traspatio,463
15114,Busbanzá,2019,Aves Traspatio,1320
15131,Caldas,2019,Aves Traspatio,471
15135,Campohermoso,2019,Aves Traspatio,12509
15162,Cerinza,2019,Aves Traspatio,1425
15172,Chinavita,2019,Aves Traspatio,1980
15176,Chiquinquirá,2019,Aves Traspatio,4635
15180,Chiscas,2019,Aves Traspatio,3640
15183,Chita,2019,Aves Traspatio,4900
15185,Chitaraque,2019,Aves Traspatio,558
15187,Chivatá,2019,Aves Traspatio,741
15189,Ciénega,2019,Aves Traspatio,1290
15204,Cómbita,2019,Aves Traspatio,2350
15212,Coper,2019,Aves Traspatio,12150
15215,Corrales,2019,Aves Traspatio,685
15218,Covarachía,2019,Aves Traspatio,2400
15223,Cubará,2019,Aves Traspatio,1500
15224,Cucaita,2019,Aves Traspatio,347
15226,Cuítiva,2019,Aves Traspatio,344
15232,Chíquiza,2019,Aves Traspatio,680
15236,Chivor,2019,Aves Traspatio,15000
15238,Duitama,2019,Aves Traspatio,1952
15244,El Cocuy,2019,Aves Traspatio,3200
15248,El Espino,2019,Aves Traspatio,2400
15272,Firavitoba,2019,Aves Traspatio,115
15276,Floresta,2019,Aves Traspatio,220
15293,Gachantivá,2019,Aves Traspatio,441
15296,Gámeza,2019,Aves Traspatio,321
15299,Garagoa,2019,Aves Traspatio,2420
15317,Guacamayas,2019,Aves Traspatio,1800
15322,Guateque,2019,Aves Traspatio,1250
15325,Guayatá,2019,Aves Traspatio,900
15332,Güicán,2019,Aves Traspatio,2500
15362,Iza,2019,Aves Traspatio,106
15367,Jenesano,2019,Aves Traspatio,560
15368,Jericó,2019,Aves Traspatio,560
15377,Labranzagrande,2019,Aves Traspatio,348
15380,La Capilla,2019,Aves Traspatio,750
15401,La Victoria,2019,Aves Traspatio,468
15403,La Uvita,2019,Aves Traspatio,3000
15407,Villa de Leiva,2019,Aves Traspatio,355
15425,Macanal,2019,Aves Traspatio,134
15442,Maripí,2019,Aves Traspatio,345
15455,Miraflores,2019,Aves Traspatio,452
15464,Mongua,2019,Aves Traspatio,725
15466,Monguí,2019,Aves Traspatio,430
15469,Moniquirá,2019,Aves Traspatio,240
15476,Motavita,2019,Aves Traspatio,390
15480,Muzo,2019,Aves Traspatio,440
15491,Nobsa,2019,Aves Traspatio,280
15494,Nuevo Colón,2019,Aves Traspatio,448
15500,Oicatá,2019,Aves Traspatio,1200
15507,Otanche,2019,Aves Traspatio,549
15511,Pachavita,2019,Aves Traspatio,195
15514,Páez,2019,Aves Traspatio,210
15516,Paipa,2019,Aves Traspatio,231
15518,Pajarito,2019,Aves Traspatio,161
15522,Panqueba,2019,Aves Traspatio,2400
15531,Pauna,2019,Aves Traspatio,191
15533,Paya,2019,Aves Traspatio,213
15537,Paz de Río,2019,Aves Traspatio,121
15542,Pesca,2019,Aves Traspatio,152
15550,Pisba,2019,Aves Traspatio,155
15572,Puerto Boyacá,2019,Aves Traspatio,12000
15580,Quípama,2019,Aves Traspatio,371
15599,Ramiriquí,2019,Aves Traspatio,225
15600,Ráquira,2019,Aves Traspatio,462
15621,Rondón,2019,Aves Traspatio,500
15632,Saboyá,2019,Aves Traspatio,400
15638,Sáchica,2019,Aves Traspatio,18122
15646,Samacá,2019,Aves Traspatio,301
15660,San Eduardo,2019,Aves Traspatio,324
15664,San José de Pare,2019,Aves Traspatio,282
15667,San Luis de Gaceno,2019,Aves Traspatio,350
15673,San Mateo,2019,Aves Traspatio,2700
15676,San Miguel de Sema,2019,Aves Traspatio,263
15681,San Pablo de Borbur,2019,Aves Traspatio,432
15686,Santana,2019,Aves Traspatio,250
15690,Santa María,2019,Aves Traspatio,250
15693,Santa Rosa de Viterbo,2019,Aves Traspatio,110
15696,Santa Sofía,2019,Aves Traspatio,100
15720,Sativanorte,2019,Aves Traspatio,1900
15723,Sativasur,2019,Aves Traspatio,1800
15740,Siachoque,2019,Aves Traspatio,345
15753,Soatá,2019,Aves Traspatio,1450
15755,Socotá,2019,Aves Traspatio,231
15757,Socha,2019,Aves Traspatio,141
15759,Sogamoso,2019,Aves Traspatio,210
15761,Somondoco,2019,Aves Traspatio,120
15762,Sora,2019,Aves Traspatio,87
15763,Sotaquirá,2019,Aves Traspatio,91
15764,Soracá,2019,Aves Traspatio,200
15774,Susacón,2019,Aves Traspatio,2000
15776,Sutamarchán,2019,Aves Traspatio,237
15778,Sutatenza,2019,Aves Traspatio,265
15790,Tasco,2019,Aves Traspatio,462
15798,Tenza,2019,Aves Traspatio,300
15804,Tibaná,2019,Aves Traspatio,114
15806,Tibasosa,2019,Aves Traspatio,85
15808,Tinjacá,2019,Aves Traspatio,150
15810,Tipacoque,2019,Aves Traspatio,1800
15814,Toca,2019,Aves Traspatio,155
15816,Togüí,2019,Aves Traspatio,221
15820,Tópaga,2019,Aves Traspatio,322
15822,Tota,2019,Aves Traspatio,178
15832,Tununguá,2019,Aves Traspatio,158
15835,Turmequé,2019,Aves Traspatio,198
15837,Tuta,2019,Aves Traspatio,195
15839,Tutazá,2019,Aves Traspatio,205
15842,Úmbita,2019,Aves Traspatio,343
15861,Ventaquemada,2019,Aves Traspatio,436
15879,Viracachá,2019,Aves Traspatio,224
15897,Zetaquirá,2019,Aves Traspatio,500
15001,Tunja,2020,Aves Traspatio,590
15022,Almeida,2020,Aves Traspatio,210
15047,Aquitania,2020,Aves Traspatio,2000
15051,Arcabuco,2020,Aves Traspatio,360
15087,Belén,2020,Aves Traspatio,1198
15090,Berbeo,2020,Aves Traspatio,1490
15092,Betéitiva,2020,Aves Traspatio,4967
15097,Boavita,2020,Aves Traspatio,6550
15104,Boyacá,2020,Aves Traspatio,2300
15106,Briceño,2020,Aves Traspatio,7345
15109,Buenavista,2020,Aves Traspatio,455
15114,Busbanzá,2020,Aves Traspatio,1290
15131,Caldas,2020,Aves Traspatio,500
15135,Campohermoso,2020,Aves Traspatio,10259
15162,Cerinza,2020,Aves Traspatio,1500
15172,Chinavita,2020,Aves Traspatio,2000
15176,Chiquinquirá,2020,Aves Traspatio,4000
