geo,Año,Desagregación,Producción
15442,2021,Mandarina demás variedades,69.990000
15442,2021,Maracuyá,10.000000
15442,2021,Naranja Valencia,279.970000
15442,2021,Naranja demás variedades,1643.650000
15442,2021,Papayuela -Babaco,142.500000
15442,2021,Plátano consumo interno,390.000000
15455,2021,Aguacate Hass,10.000000
15455,2021,Chamba,60.000000
15455,2021,Durazno o Albaricoque,15.000000
15455,2021,Granadilla,105.000000
15455,2021,Guanábana,24.000000
15455,2021,Gulupa o cholupa,456.000000
15455,2021,Limón Tahití,283.200000
15455,2021,Lulo,330.000000
15455,2021,Maracuyá,43.200000
15455,2021,Mora,17.500000
15455,2021,Pitahaya,2568.000000
15455,2021,Plátano consumo interno,260.000000
15455,2021,Tomate de árbol,0.000000
15464,2021,Uchuva,55.000000
15466,2021,Ciruela,2.490000
15466,2021,Durazno o Albaricoque,2.000000
15466,2021,Fresa,18.000000
15466,2021,Manzana,2.240000
15466,2021,Mora,20.000000
15466,2021,Pera,4.210000
15466,2021,Tomate de árbol,10.000000
15466,2021,Uchuva,5.000000
15469,2021,Banano consumo interno,1336.000000
15469,2021,Guayaba,744.000000
15469,2021,Lulo,352.000000
15469,2021,Mandarina Arrayana y/o Oneco,432.000000
15469,2021,Mora,328.000000
15469,2021,Naranja demás variedades,800.000000
15469,2021,Plátano consumo interno,4585.000000
15476,2021,Fresa,11.000000
15480,2021,Aguacate demás variedades,256.000000
15480,2021,Guanábana,18.000000
15480,2021,Mandarina demás variedades,128.000000
15480,2021,Naranja demás variedades,680.000000
15480,2021,Plátano consumo interno,425.000000
15491,2021,Brevo,66.000000
15491,2021,Feijoa,19.200000
15491,2021,Tomate de árbol,24.200000
15491,2021,Uva,26.000000
15494,2021,Ciruela,5436.000000
15494,2021,Curuba,1078.000000
15494,2021,Durazno o Albaricoque,306.000000
15494,2021,Feijoa,130.000000
15494,2021,Manzana,399.000000
15494,2021,Pera,8292.000000
15494,2021,Tomate de árbol,117.000000
15494,2021,Uchuva,90.000000
15500,2021,Arándano,4.000000
15500,2021,Durazno o Albaricoque,140.000000
15500,2021,Feijoa,3.000000
15500,2021,Fresa,580.800000
15500,2021,Higo,4.000000
15500,2021,Manzana,775.000000
15507,2021,Aguacate demás variedades,2293.600000
15507,2021,Limón Tahití,135.000000
15507,2021,Mandarina demás variedades,60.000000
15507,2021,Naranja demás variedades,176.000000
15507,2021,Plátano consumo interno,2124.000000
15511,2021,Aguacate Hass,2.000000
15511,2021,Aguacate demás variedades,3.000000
15511,2021,Banano consumo interno,184.000000
15511,2021,Lulo,40.000000
15511,2021,Mora,40.000000
15511,2021,Tomate de árbol,110.000000
15514,2021,Aguacate demás variedades,42.000000
15514,2021,Borojó,6.000000
15514,2021,Limón Mandarino,44.000000
15514,2021,Limón Tahití,0.000000
15514,2021,Lulo,20.000000
15514,2021,Naranja demás variedades,18.000000
15514,2021,Pitahaya,84.000000
15514,2021,Plátano consumo interno,259.000000
15514,2021,Zapote,66.000000
15516,2021,Ciruela,56.700000
15516,2021,Durazno o Albaricoque,369.000000
15516,2021,Mora,736.800000
15516,2021,Tomate de árbol,4.600000
15518,2021,Aguacate demás variedades,153.000000
15518,2021,Arazá,0.000000
15518,2021,Banano consumo interno,12.000000
15518,2021,Chamba,0.000000
15518,2021,Granadilla,0.000000
15518,2021,Limón Mandarino,5.000000
15518,2021,Lulo,488.000000
15518,2021,Maracuyá,0.000000
15518,2021,Mora,0.000000
15518,2021,Naranja demás variedades,255.000000
15518,2021,Plátano consumo interno,175.000000
15518,2021,Tomate de árbol,0.000000
15518,2021,Zapote,91.000000
15522,2021,Aguacate demás variedades,4.700000
15522,2021,Granadilla,1.050000
15522,2021,Lulo,7.400000
15522,2021,Mora,5.180000
15522,2021,Tomate de árbol,4.800000
15531,2021,Aguacate demás variedades,867.000000
15531,2021,Guanábana,2160.000000
15531,2021,Guayaba,1500.000000
15531,2021,Gulupa o cholupa,36.000000
15531,2021,Limón demás variedades,550.000000
15531,2021,Lulo,420.000000
15531,2021,Mandarina demás variedades,2398.000000
15531,2021,Mora,60.000000
15531,2021,Naranja demás variedades,4284.000000
15531,2021,Papaya demás variedades,34.000000
15531,2021,Piña demás variedades,16.000000
15531,2021,Pitahaya,1.000000
15531,2021,Plátano consumo interno,812.000000
15531,2021,Tomate de árbol,25.000000
15533,2021,Aguacate demás variedades,4.000000
15533,2021,Guanábana,4.000000
15533,2021,Guayaba,1.000000
15533,2021,Mandarina demás variedades,16.000000
15533,2021,Mango demás variedades,8.000000
15533,2021,Naranja demás variedades,6.000000
15533,2021,Plátano consumo interno,58.000000
15533,2021,Zapote,4.000000
15537,2021,Frambuesa,0.500000
15537,2021,Fresa,4.000000
15537,2021,Higo,1.750000
15537,2021,Mora,6.000000
15537,2021,Tomate de árbol,3.000000
15537,2021,Uva,3.000000
15542,2021,Higo,8.500000
15550,2021,Guanábana,20.000000
15550,2021,Lulo,6.000000
15550,2021,Plátano consumo interno,196.000000
15572,2021,Aguacate demás variedades,112.000000
15572,2021,Limón demás variedades,27.500000
15572,2021,Papaya demás variedades,296.000000
15572,2021,Plátano consumo interno,2059.750000
15580,2021,Aguacate Papelillo,885.000000
15580,2021,Aguacate demás variedades,1365.000000
15580,2021,Guanábana,300.000000
15580,2021,Limón demás variedades,600.000000
15580,2021,Plátano consumo interno,1900.000000
15599,2021,Durazno o Albaricoque,156.000000
15599,2021,Granadilla,30.000000
15599,2021,Gulupa o cholupa,112.000000
15599,2021,Lulo,152.000000
15599,2021,Mora,714.000000
15599,2021,Tomate de árbol,2160.000000
15599,2021,Uchuva,1080.000000
15600,2021,Agraz - Mortiño,600.000000
15600,2021,Curuba,12.000000
15600,2021,Durazno o Albaricoque,192.000000
15600,2021,Feijoa,16.000000
15600,2021,Guayaba,57.600000
15600,2021,Gulupa o cholupa,16.000000
15600,2021,Lulo,72.000000
15600,2021,Mora,77.000000
15600,2021,Tomate de árbol,65.000000
15600,2021,Uchuva,8.000000
15621,2021,Banano consumo interno,0.000000
15621,2021,Granadilla,39.000000
15621,2021,Limón Mandarino,0.080000
15621,2021,Limón Tahití,2.000000
15621,2021,Limón demás variedades,0.070000
15621,2021,Lulo,320.000000
15621,2021,Mandarina demás variedades,0.250000
15621,2021,Mora,99.000000
15621,2021,Naranja demás variedades,1.000000
15621,2021,Piña demás variedades,0.000000
15621,2021,Pitahaya,6.000000
15621,2021,Plátano consumo interno,132.000000
15621,2021,Tomate de árbol,112.000000
15632,2021,Curuba,18.000000
15632,2021,Mora,4032.000000
15632,2021,Tomate de árbol,1665.000000
15646,2021,Durazno o Albaricoque,0.000000
15646,2021,Fresa,15.000000
15646,2021,Granadilla,5.000000
15660,2021,Granadilla,114.000000
15660,2021,Guanábana,16.500000
15660,2021,Gulupa o cholupa,67.500000
15660,2021,Lulo,435.000000
15660,2021,Mora,20.000000
15660,2021,Pitahaya,65.000000
15660,2021,Tomate de árbol,675.000000
15664,2021,Aguacate demás variedades,5.000000
15664,2021,Feijoa,5.000000
15664,2021,Guanábana,2.000000
15664,2021,Guayaba,8.000000
15664,2021,Limón Mandarino,2.020000
15664,2021,Limón Tahití,20.000000
15664,2021,Limón demás variedades,7.430000
15664,2021,Lulo,2.000000
15664,2021,Mandarina demás variedades,10.650000
15664,2021,Mango demás variedades,3.000000
15664,2021,Naranja Valencia,2.070000
15664,2021,Naranja demás variedades,9.930000
15664,2021,Plátano consumo interno,396.000000
15664,2021,Zapote,1.000000
15667,2021,Aguacate demás variedades,8.000000
15667,2021,Arazá,1.000000
15667,2021,Mandarina demás variedades,12.500000
15667,2021,Naranja demás variedades,24.000000
15667,2021,Plátano consumo interno,144.000000
15673,2021,Aguacate demás variedades,16.000000
15673,2021,Chirimoya,137.500000
15673,2021,Durazno o Albaricoque,15.000000
15673,2021,Limón Mandarino,3.350000
15673,2021,Limón Tahití,10.560000
15673,2021,Limón demás variedades,28.990000
15673,2021,Mandarina demás variedades,107.830000
15673,2021,Naranja Valencia,2.450000
15673,2021,Naranja demás variedades,296.820000
15673,2021,Plátano consumo interno,250.000000
15676,2021,Agraz - Mortiño,180.000000
15676,2021,Curuba,30.000000
15676,2021,Durazno o Albaricoque,40.000000
15676,2021,Fresa,85.000000
15676,2021,Manzana,20.000000
15676,2021,Mora,48.000000
15681,2021,Aguacate demás variedades,238.590000
15681,2021,Guanábana,62.000000
15681,2021,Guayaba,78.000000
15681,2021,Limón Mandarino,4.000000
15681,2021,Limón Tahití,0.110000
15681,2021,Limón demás variedades,19.390000
15681,2021,Lulo,42.000000
15681,2021,Mandarina demás variedades,82.430000
15681,2021,Maracuyá,9.000000
15681,2021,Mora,5.000000
15681,2021,Naranja Valencia,3.040000
15681,2021,Naranja demás variedades,510.530000
15681,2021,Pitahaya,48.000000
15681,2021,Plátano consumo interno,325.000000
15686,2021,Mandarina demás variedades,180.000000
15686,2021,Naranja demás variedades,300.000000
15686,2021,Plátano consumo interno,357.000000
15690,2021,Aguacate demás variedades,32.000000
15690,2021,Arazá,2.250000
15690,2021,Banano consumo interno,126.000000
15690,2021,Borojó,2.000000
15690,2021,Chamba,6.000000
15690,2021,Guayaba,12.000000
15690,2021,Limón Tahití,32.500000
15690,2021,Limón demás variedades,20.000000
15690,2021,Mandarina demás variedades,20.000000
15690,2021,Mango demás variedades,12.000000
15690,2021,Naranja Valencia,30.000000
15690,2021,Naranja demás variedades,12.000000
15690,2021,Papaya Hawaiana¬ Maradol¬ Melona¬ Redonda y/o Tainung,30.000000
15690,2021,Plátano consumo interno,420.000000
15690,2021,Zapote,10.000000
15693,2021,Arándano,8.000000
15693,2021,Uchuva,45.000000
15696,2021,Arándano,6.000000
15696,2021,Curuba,56.000000
15696,2021,Durazno o Albaricoque,10.000000
15720,2021,Aguacate demás variedades,1.000000
15720,2021,Guayaba,1.000000
15720,2021,Lulo,42.000000
15720,2021,Mandarina demás variedades,1.000000
15720,2021,Mora,3.000000
15720,2021,Naranja demás variedades,1.000000
15720,2021,Plátano consumo interno,2.000000
15720,2021,Uchuva,2.000000
15723,2021,Lulo,6.000000
15740,2021,Curuba,12.000000
15740,2021,Feijoa,24.000000
15740,2021,Fresa,64.000000
15753,2021,Aguacate demás variedades,54.000000
15753,2021,Dátil,55.000000
15753,2021,Durazno o Albaricoque,210.000000
15753,2021,Fresa,50.000000
15753,2021,Granadilla,90.000000
15753,2021,Limón demás variedades,60.000000
15753,2021,Lulo,36.000000
15753,2021,Mandarina demás variedades,109.980000
15753,2021,Mango demás variedades,160.020000
15753,2021,Maracuyá,120.000000
15753,2021,Mora,59.990000
15753,2021,Naranja demás variedades,110.000000
15753,2021,Papaya demás variedades,160.000000
15753,2021,Plátano consumo interno,140.030000
15753,2021,Tomate de árbol,50.000000
15753,2021,Zapote,40.000000
15755,2021,Aguacate demás variedades,9.040000
15755,2021,Guayaba,20.000000
15757,2021,Brevo,2.500000
15757,2021,Durazno o Albaricoque,7.000000
15759,2021,Curuba,1.500000
15759,2021,Feijoa,8.000000
15759,2021,Fresa,15.000000
15759,2021,Mora,0.200000
15759,2021,Tomate de árbol,0.600000
15759,2021,Uchuva,1.500000
15761,2021,Banano consumo interno,42.000000
15761,2021,Plátano consumo interno,6.000000
15763,2021,Arándano,1050.000000
15763,2021,Ciruela,1020.000000
15763,2021,Durazno o Albaricoque,1122.000000
15763,2021,Mora,260.000000
15764,2021,Tomate de árbol,432.000000
15774,2021,Agraz - Mortiño,4.200000
15774,2021,Arándano,12.580000
15774,2021,Durazno o Albaricoque,252.000000
15774,2021,Feijoa,16.200000
15774,2021,Fresa,76.000000
15774,2021,Lulo,28.000000
15774,2021,Manzana,9.600000
15774,2021,Pera,10.250000
15774,2021,Tomate de árbol,112.020000
15776,2021,Arándano,18.000000
15776,2021,Curuba,1092.000000
15776,2021,Fresa,169.000000
15776,2021,Gulupa o cholupa,1080.000000
15776,2021,Higo,4.200000
15776,2021,Tomate de árbol,406.000000
15776,2021,Uva,10.000000
15778,2021,Aguacate Hass,10.500000
15778,2021,Banano consumo interno,0.000000
15778,2021,Durazno o Albaricoque,10.000000
15778,2021,Granadilla,0.000000
15778,2021,Lulo,62.730000
15778,2021,Macadamia,6.000000
15778,2021,Maracuyá,6.660000
15778,2021,Mora,0.000000
15778,2021,Plátano consumo interno,7.020000
15790,2021,Ciruela,27.000000
15790,2021,Durazno o Albaricoque,81.000000
15790,2021,Fresa,27.000000
15790,2021,Manzana,17.500000
15790,2021,Pera,54.000000
15798,2021,Banano consumo interno,42.000000
15798,2021,Gulupa o cholupa,100.000000
15798,2021,Lulo,49.980000
15798,2021,Maracuyá,160.020000
15804,2021,Aguacate Hass,40.000000
15804,2021,Ciruela,2675.000000
15804,2021,Curuba,160.000000
15804,2021,Durazno o Albaricoque,500.000000
15804,2021,Feijoa,624.000000
15804,2021,Lulo,624.000000
15804,2021,Manzana,10800.000000
15804,2021,Pera,19392.000000
15804,2021,Tomate de árbol,440.000000
15804,2021,Uchuva,350.000000
15806,2021,Durazno o Albaricoque,16.000000
15806,2021,Feijoa,184.000000
15806,2021,Higo,12.000000
15808,2021,Curuba,54.000000
15808,2021,Durazno o Albaricoque,21.000000
15808,2021,Fresa,70.000000
15808,2021,Gulupa o cholupa,16.000000
15808,2021,Mora,17.500000
15808,2021,Tomate de árbol,39.600000
15810,2021,Aguacate demás variedades,14.010000
15810,2021,Durazno o Albaricoque,1870.000000
15810,2021,Mango demás variedades,12.000000
15814,2021,Fresa,1330.000000
15816,2021,Aguacate demás variedades,0.000000
15816,2021,Banano consumo interno,148.000000
15816,2021,Plátano consumo interno,584.200000
15820,2021,Ciruela,9.960000
15820,2021,Durazno o Albaricoque,16.360000
15820,2021,Manzana,6.720000
15820,2021,Pera,25.250000
15820,2021,Tomate de árbol,276.000000
15822,2021,Fresa,96.000000
15832,2021,Aguacate demás variedades,1390.000000
15832,2021,Arazá,32.000000
15832,2021,Guanábana,4770.000000
15832,2021,Guayaba,5985.000000
15832,2021,Mandarina demás variedades,174.000000
15832,2021,Naranja demás variedades,1110.000000
15832,2021,Pitahaya,36.000000
15832,2021,Plátano consumo interno,534.000000
15835,2021,Ciruela,3124.000000
15835,2021,Curuba,6422.000000
15835,2021,Durazno o Albaricoque,230.360000
15835,2021,Manzana,495.000000
15835,2021,Pera,70.000000
15835,2021,Tomate de árbol,414.000000
15837,2021,Arándano,24.000000
15837,2021,Ciruela,52.000000
15837,2021,Durazno o Albaricoque,540.000000
15837,2021,Fresa,1060.000000
15837,2021,Manzana,20.000000
15837,2021,Mora,25.000000
15837,2021,Tomate de árbol,96.000000
15837,2021,Uchuva,24.000000
15839,2021,Brevo,25.000000
15839,2021,Fresa,62.800000
15839,2021,Mora,18.000000
15839,2021,Pera,48.800000
15839,2021,Uchuva,6.750000
15842,2021,Aguacate demás variedades,0.000000
15842,2021,Arándano,10.000000
15842,2021,Ciruela,0.000000
15842,2021,Curuba,1030.000000
15842,2021,Durazno o Albaricoque,0.000000
15842,2021,Fresa,70.000000
15842,2021,Granadilla,20.000000
15842,2021,Lulo,3.500000
15842,2021,Manzana,4.500000
15842,2021,Mora,45.000000
15842,2021,Tomate de árbol,397.500000
15842,2021,Uchuva,368.500000
15861,2021,Arándano,180.000000
15861,2021,Ciruela,22.000000
15861,2021,Mora,72.000000
15861,2021,Tomate de árbol,340.000000
15861,2021,Uchuva,480.000000
15879,2021,Durazno o Albaricoque,4.090000
15879,2021,Feijoa,15.660000
15879,2021,Fresa,64.690000
15879,2021,Lulo,1.620000
15879,2021,Mora,128.100000
15879,2021,Tomate de árbol,191.140000
15879,2021,Uchuva,77.660000
15897,2021,Aguacate Hass,0.000000
15897,2021,Granadilla,67.500000
15897,2021,Gulupa o cholupa,238.000000
15897,2021,Lulo,108.000000
15897,2021,Mora,35.000000
15897,2021,Pitahaya,0.000000
15897,2021,Plátano consumo interno,420.000000
15001,2022,Fresa,4.000000
15022,2022,Granadilla,27.000000
15022,2022,Lulo,168.000000
15047,2022,Fresa,37.500000
15047,2022,Granadilla,24.500000
15047,2022,Guayaba,13.750000
15047,2022,Gulupa o cholupa,9.000000
15047,2022,Limón Mandarino,26.600000
15047,2022,Lulo,20.000000
15047,2022,Mora,12.400000
15047,2022,Tomate de árbol,5.000000
15047,2022,Uchuva,3.600000
15051,2022,Arándano,20.000000
15051,2022,Fresa,300.000000
15051,2022,Gulupa o cholupa,108.000000
15051,2022,Mora,1395.000000
15051,2022,Tomate de árbol,260.000000
15051,2022,Uchuva,144.000000
15087,2022,Ciruela,9.000000
15087,2022,Curuba,8.000000
15087,2022,Durazno o Albaricoque,21.000000
15087,2022,Feijoa,15.000000
15087,2022,Mora,18.400000
15087,2022,Tomate de árbol,15.000000
15087,2022,Uchuva,18.000000
15090,2022,Chamba,12.000000
15090,2022,Maracuyá,75.000000
15090,2022,Pitahaya,135.940000
15090,2022,Plátano consumo interno,36.000000
15092,2022,Durazno o Albaricoque,24.000000
15092,2022,Granadilla,16.000000
15092,2022,Mora,6.000000
15092,2022,Tomate de árbol,30.000000
15092,2022,Uchuva,49.000000
15097,2022,Durazno o Albaricoque,138.000000
15097,2022,Limón Mandarino,4.200000
15097,2022,Limón Tahití,15.470000
15097,2022,Limón demás variedades,42.350000
15097,2022,Mandarina demás variedades,270.240000
15097,2022,Mango demás variedades,150.000000
15097,2022,Naranja Valencia,7.650000
15097,2022,Naranja demás variedades,744.000000
15097,2022,Plátano consumo interno,300.000000
15104,2022,Mora,144.000000
15104,2022,Tomate de árbol,96.000000
15104,2022,Uchuva,36.000000
15106,2022,Aguacate demás variedades,480.500000
15106,2022,Guanábana,1402.500000
15106,2022,Guayaba,3472.000000
15106,2022,Lulo,662.400000
15106,2022,Mora,376.650000
15106,2022,Naranja demás variedades,763.000000
15106,2022,Plátano consumo interno,236.000000
15109,2022,Aguacate Hass,696.000000
15109,2022,Aguacate Papelillo,170.000000
15109,2022,Guanábana,180.000000
15109,2022,Gulupa o cholupa,520.000000
15109,2022,Mandarina demás variedades,730.000000
15109,2022,Mora,156.000000
15109,2022,Naranja demás variedades,1260.000000
15109,2022,Tomate de árbol,2024.000000
15114,2022,Durazno o Albaricoque,8.000000
15114,2022,Feijoa,8.000000
15114,2022,Higo,0.000000
15131,2022,Curuba,160.000000
15131,2022,Fresa,24.000000
15131,2022,Mora,30.000000
15131,2022,Papayuela -Babaco,380.000000
15131,2022,Tomate de árbol,180.000000
15135,2022,Aguacate Hass,28.500000
15135,2022,Granadilla,12.000000
15135,2022,Mora,1.760000
15135,2022,Plátano consumo interno,1008.000000
15162,2022,Durazno o Albaricoque,22.700000
15162,2022,Manzana,11.350000
15172,2022,Aguacate demás variedades,162.000000
15172,2022,Granadilla,14.000000
15172,2022,Mora,0.000000
15172,2022,Plátano consumo interno,90.000000
15172,2022,Tomate de árbol,28.000000
15176,2022,Curuba,108.000000
15176,2022,Feijoa,42.000000
15176,2022,Fresa,240.000000
15176,2022,Lulo,320.000000
15176,2022,Mora,486.000000
15176,2022,Tomate de árbol,773.500000
15180,2022,Chirimoya,800.000000
15180,2022,Durazno o Albaricoque,20.000000
15180,2022,Mora,42.000000
15180,2022,Naranja demás variedades,72.000000
15180,2022,Tomate de árbol,16.000000
15183,2022,Brevo,58.000000
15183,2022,Chirimoya,0.000000
15183,2022,Durazno o Albaricoque,20.000000
15183,2022,Guanábana,0.000000
15183,2022,Limón Tahití,0.000000
15183,2022,Mandarina demás variedades,0.000000
15183,2022,Mora,4.000000
15183,2022,Naranja demás variedades,0.000000
15183,2022,Tomate de árbol,8.400000
15185,2022,Aguacate Hass,1.800000
15185,2022,Limón Mandarino,177.000000
15185,2022,Limón Tahití,78.000000
15185,2022,Lulo,60.000000
15185,2022,Naranja Valencia,34.500000
15185,2022,Naranja demás variedades,77.000000
15185,2022,Plátano consumo interno,117.200000
15189,2022,Feijoa,420.000000
15189,2022,Lulo,1008.000000
15189,2022,Mora,448.000000
15189,2022,Tomate de árbol,1586.000000
15189,2022,Uchuva,2034.000000
15204,2022,Arándano,40.500000
15204,2022,Ciruela,558.000000
15204,2022,Curuba,320.000000
15204,2022,Durazno o Albaricoque,2460.000000
15204,2022,Feijoa,81.000000
15204,2022,Fresa,120.000000
15204,2022,Mora,690.000000
15204,2022,Tomate de árbol,75.000000
15212,2022,Aguacate demás variedades,927.000000
15212,2022,Guanábana,100.000000
15212,2022,Limón Mandarino,632.000000
15212,2022,Mandarina Arrayana y/o Oneco,4200.000000
15212,2022,Mangostino,81.000000
15212,2022,Naranja demás variedades,2020.000000
15212,2022,Pitahaya,40.000000
15212,2022,Plátano consumo interno,1152.000000
15215,2022,Arándano,26.000000
15215,2022,Brevo,3.500000
15215,2022,Durazno o Albaricoque,198.000000
15215,2022,Manzana,25.000000
15215,2022,Uva,25.000000
15218,2022,Aguacate demás variedades,144.000000
15218,2022,Durazno o Albaricoque,195.000000
15218,2022,Guayaba,19.200000
15218,2022,Limón Mandarino,0.880000
15218,2022,Limón Tahití,45.500000
15218,2022,Limón demás variedades,8.030000
15218,2022,Mandarina demás variedades,29.700000
15218,2022,Mango demás variedades,31.500000
15218,2022,Maracuyá,88.000000
15218,2022,Naranja Valencia,0.600000
15218,2022,Naranja demás variedades,74.300000
15218,2022,Piña demás variedades,570.000000
15218,2022,Uva,50.400000
15223,2022,Limón demás variedades,16.800000
15223,2022,Mandarina demás variedades,27.540000
15223,2022,Naranja demás variedades,109.700000
15223,2022,Plátano consumo interno,564.000000
15224,2022,Arándano,0.000000
15224,2022,Durazno o Albaricoque,12.000000
15224,2022,Fresa,48.000000
15226,2022,Fresa,35.000000
15226,2022,Tomate de árbol,0.000000
15226,2022,Uchuva,160.000000
15236,2022,Aguacate demás variedades,20.300000
15236,2022,Granadilla,11.200000
15236,2022,Plátano consumo interno,61.200000
15238,2022,Arándano,2.000000
15238,2022,Brevo,0.000000
15238,2022,Ciruela,20.000000
15238,2022,Durazno o Albaricoque,0.000000
15238,2022,Feijoa,64.000000
15238,2022,Fresa,26.600000
15238,2022,Gulupa o cholupa,140.000000
15238,2022,Manzana,0.000000
15238,2022,Mora,168.000000
15238,2022,Tomate de árbol,100.000000
15248,2022,Aguacate demás variedades,3.630000
15248,2022,Chirimoya,7.500000
15248,2022,Durazno o Albaricoque,90.900000
15248,2022,Naranja demás variedades,11.400000
15272,2022,Feijoa,2.500000
15272,2022,Gulupa o cholupa,0.000000
15272,2022,Higo,4.000000
15272,2022,Tomate de árbol,1.250000
15272,2022,Uchuva,3.500000
15276,2022,Arándano,1.200000
15276,2022,Uchuva,21.000000
15276,2022,Uva,24.000000
15293,2022,Mora,1606.250000
15293,2022,Tomate de árbol,150.000000
15296,2022,Uchuva,180.000000
15299,2022,Aguacate demás variedades,12.000000
15299,2022,Arándano,4.200000
15299,2022,Lulo,119.000000
15299,2022,Maracuyá,30.000000
15299,2022,Mora,32.000000
15299,2022,Plátano consumo interno,112.000000
15299,2022,Tomate de árbol,36.000000
15317,2022,Naranja demás variedades,10.000000
15322,2022,Aguacate Hass,7.500000
15322,2022,Frambuesa,15.200000
15322,2022,Gulupa o cholupa,9.630000
15322,2022,Limón Tahití,24.000000
15322,2022,Maracuyá,51.000000
15322,2022,Papaya demás variedades,22.400000
15325,2022,Aguacate Hass,40.000000
15325,2022,Granadilla,104.000000
15325,2022,Gulupa o cholupa,20.000000
15325,2022,Lulo,20.000000
15325,2022,Mora,36.000000
15325,2022,Pitahaya,11.100000
15325,2022,Plátano consumo interno,513.000000
15325,2022,Tomate de árbol,77.500000
15325,2022,Uchuva,5.000000
15362,2022,Higo,36.000000
15362,2022,Uchuva,82.500000
15367,2022,Aguacate Hass,5.500000
15367,2022,Ciruela,430.000000
15367,2022,Curuba,480.000000
15367,2022,Durazno o Albaricoque,342.000000
15367,2022,Feijoa,570.000000
15367,2022,Granadilla,32.000000
15367,2022,Gulupa o cholupa,45.500000
15367,2022,Lulo,48.000000
15367,2022,Manzana,300.000000
15367,2022,Mora,560.000000
15367,2022,Pera,7100.000000
15367,2022,Tomate de árbol,487.500000
15367,2022,Uchuva,63.000000
15368,2022,Brevo,112.500000
15368,2022,Lulo,3.000000
15377,2022,Aguacate demás variedades,86.400000
15377,2022,Banano consumo interno,232.500000
15377,2022,Granadilla,28.000000
15377,2022,Guanábana,102.000000
15377,2022,Lulo,147.600000
15377,2022,Maracuyá,4.500000
15377,2022,Naranja demás variedades,432.000000
15377,2022,Plátano consumo interno,204.000000
15380,2022,Aguacate Hass,1.000000
15380,2022,Granadilla,1.000000
15380,2022,Gulupa o cholupa,1.000000
15380,2022,Mora,107.760000
15380,2022,Tomate de árbol,947.640000
15401,2022,Aguacate demás variedades,20.500000
15401,2022,Guanábana,6.900000
15401,2022,Limón Tahití,2.000000
15401,2022,Plátano consumo interno,72.000000
15403,2022,Aguacate Hass,0.000000
15403,2022,Brevo,2.160000
15403,2022,Ciruela,1.500000
15403,2022,Durazno o Albaricoque,198.000000
15403,2022,Limón Mandarino,0.020000
15403,2022,Limón Tahití,0.500000
15403,2022,Limón demás variedades,1.100000
15403,2022,Lulo,14.000000
15403,2022,Mandarina demás variedades,1.440000
15403,2022,Mora,13.200000
15403,2022,Naranja Valencia,0.020000
15403,2022,Naranja demás variedades,3.960000
15403,2022,Tomate de árbol,21.000000
15407,2022,Arándano,2.000000
15407,2022,Ciruela,30.960000
15407,2022,Durazno o Albaricoque,49.340000
15407,2022,Manzana,53.640000
15407,2022,Mora,158.400000
15407,2022,Pera,43.950000
15425,2022,Aguacate Hass,22.500000
15425,2022,Granadilla,25.000000
15425,2022,Gulupa o cholupa,19.000000
15425,2022,Lulo,425.000000
15425,2022,Mora,36.000000
15442,2022,Aguacate Hass,174.000000
15442,2022,Aguacate Papelillo,305.200000
15442,2022,Aguacate demás variedades,45.000000
15442,2022,Arándano,2.250000
15442,2022,Chontaduro,2.000000
15442,2022,Guanábana,65.000000
15442,2022,Guayaba,85.500000
15442,2022,Gulupa o cholupa,47.250000
15442,2022,Limón Mandarino,70.000000
15442,2022,Limón Tahití,299.000000
15442,2022,Limón demás variedades,8.000000
15442,2022,Mandarina Arrayana y/o Oneco,658.000000
15442,2022,Mandarina demás variedades,63.000000
15442,2022,Maracuyá,6.000000
15442,2022,Naranja Valencia,280.000000
15442,2022,Naranja demás variedades,1573.600000
15442,2022,Papayuela -Babaco,112.500000
15442,2022,Plátano consumo interno,338.000000
15455,2022,Aguacate Hass,10.000000
15455,2022,Chamba,60.000000
15455,2022,Durazno o Albaricoque,15.000000
15455,2022,Granadilla,159.500000
15455,2022,Guanábana,24.000000
15455,2022,Gulupa o cholupa,551.000000
15455,2022,Limón Tahití,484.800000
15455,2022,Lulo,220.000000
15455,2022,Maracuyá,50.400000
15455,2022,Mora,17.500000
15455,2022,Pitahaya,2664.000000
15455,2022,Plátano consumo interno,275.000000
15455,2022,Tomate de árbol,27.000000
15464,2022,Uchuva,66.000000
15466,2022,Ciruela,2.500000
15466,2022,Durazno o Albaricoque,0.880000
15466,2022,Fresa,18.000000
15466,2022,Manzana,2.200000
15466,2022,Mora,20.000000
15466,2022,Pera,4.200000
15466,2022,Tomate de árbol,10.000000
15466,2022,Uchuva,5.000000
15469,2022,Banano consumo interno,1336.000000
15469,2022,Guayaba,984.000000
15469,2022,Lulo,320.000000
15469,2022,Mandarina Arrayana y/o Oneco,405.000000
15469,2022,Mora,368.000000
15469,2022,Naranja demás variedades,1000.000000
15469,2022,Plátano consumo interno,4585.000000
15476,2022,Fresa,40.000000
15480,2022,Aguacate demás variedades,256.000000
15480,2022,Guanábana,24.000000
15480,2022,Mandarina demás variedades,120.000000
15480,2022,Naranja demás variedades,615.000000
15480,2022,Plátano consumo interno,448.000000
15491,2022,Brevo,75.000000
15491,2022,Feijoa,24.000000
