Año,geo,Zona,Grado,Número
2020,15690,Urbana,Primero,31
2020,15690,Urbana,Quinto,46
2020,15690,Urbana,Segundo,37
2020,15690,Urbana,Septimo,51
2020,15690,Urbana,Sexto,68
2020,15690,Urbana,Tercero,45
2020,15690,Urbana,Transición,48
2020,15720,Rural,Ciclo 2 Adultos,3
2020,15720,Rural,Ciclo 3 Adultos,3
2020,15720,Rural,Ciclo 4 Adultos,2
2020,15720,Rural,Ciclo 6 Adultos,7
2020,15720,Rural,Cuarto,16
2020,15720,Rural,Noveno,2
2020,15720,Rural,Octavo,3
2020,15720,Rural,Primero,19
2020,15720,Rural,Quinto,15
2020,15720,Rural,Segundo,23
2020,15720,Rural,Septimo,2
2020,15720,Rural,Sexto,1
2020,15720,Rural,Tercero,10
2020,15720,Rural,Transición,10
2020,15720,Urbana,Cuarto,25
2020,15720,Urbana,Decimo,28
2020,15720,Urbana,Noveno,24
2020,15720,Urbana,Octavo,22
2020,15720,Urbana,Once,32
2020,15720,Urbana,Primero,12
2020,15720,Urbana,Quinto,21
2020,15720,Urbana,Segundo,11
2020,15720,Urbana,Septimo,22
2020,15720,Urbana,Sexto,24
2020,15720,Urbana,Tercero,13
2020,15720,Urbana,Transición,14
2020,15740,Rural,Ciclo 6 Adultos,2
2020,15740,Rural,Cuarto,92
2020,15740,Rural,Noveno,37
2020,15740,Rural,Octavo,62
2020,15740,Rural,Primero,89
2020,15740,Rural,Quinto,87
2020,15740,Rural,Segundo,108
2020,15740,Rural,Septimo,61
2020,15740,Rural,Sexto,61
2020,15740,Rural,Tercero,120
2020,15740,Rural,Transición,76
2020,15740,Urbana,Ciclo 6 Adultos,4
2020,15740,Urbana,Cuarto,38
2020,15740,Urbana,Decimo,111
2020,15740,Urbana,Noveno,90
2020,15740,Urbana,Octavo,111
2020,15740,Urbana,Once,104
2020,15740,Urbana,Primero,50
2020,15740,Urbana,Quinto,55
2020,15740,Urbana,Segundo,41
2020,15740,Urbana,Septimo,86
2020,15740,Urbana,Sexto,83
2020,15740,Urbana,Tercero,45
2020,15740,Urbana,Transición,31
2020,15790,Rural,Cuarto,42
2020,15790,Rural,Decimo,13
2020,15790,Rural,Noveno,16
2020,15790,Rural,Octavo,25
2020,15790,Rural,Once,15
2020,15790,Rural,Primero,59
2020,15790,Rural,Quinto,45
2020,15790,Rural,Segundo,46
2020,15790,Rural,Septimo,17
2020,15790,Rural,Sexto,21
2020,15790,Rural,Tercero,50
2020,15790,Rural,Transición,33
2020,15790,Urbana,Ciclo 6 Adultos,8
2020,15790,Urbana,Cuarto,55
2020,15790,Urbana,Decimo,51
2020,15790,Urbana,Noveno,79
2020,15790,Urbana,Octavo,73
2020,15790,Urbana,Once,67
2020,15790,Urbana,Primero,39
2020,15790,Urbana,Quinto,42
2020,15790,Urbana,Segundo,38
2020,15790,Urbana,Septimo,82
2020,15790,Urbana,Sexto,105
2020,15790,Urbana,Tercero,48
2020,15790,Urbana,Transición,24
2020,15810,Rural,Ciclo 6 Adultos,31
2020,15810,Rural,Cuarto,42
2020,15810,Rural,Noveno,6
2020,15810,Rural,Octavo,6
2020,15810,Rural,Primero,29
2020,15810,Rural,Quinto,30
2020,15810,Rural,Segundo,27
2020,15810,Rural,Septimo,5
2020,15810,Rural,Sexto,4
2020,15810,Rural,Tercero,27
2020,15810,Rural,Transición,24
2020,15810,Urbana,Cuarto,21
2020,15810,Urbana,Decimo,28
2020,15810,Urbana,Noveno,31
2020,15810,Urbana,Octavo,55
2020,15810,Urbana,Once,29
2020,15810,Urbana,Primero,24
2020,15810,Urbana,Quinto,24
2020,15810,Urbana,Segundo,19
2020,15810,Urbana,Septimo,52
2020,15810,Urbana,Sexto,62
2020,15810,Urbana,Tercero,19
2020,15810,Urbana,Transición,24
2020,15820,Rural,Ciclo 6 Adultos,15
2020,15820,Rural,Cuarto,24
2020,15820,Rural,Decimo,13
2020,15820,Rural,Noveno,15
2020,15820,Rural,Octavo,18
2020,15820,Rural,Once,15
2020,15820,Rural,Primero,36
2020,15820,Rural,Quinto,30
2020,15820,Rural,Segundo,31
2020,15820,Rural,Septimo,30
2020,15820,Rural,Sexto,33
2020,15820,Rural,Tercero,37
2020,15820,Rural,Transición,23
2020,15820,Urbana,Ciclo 6 Adultos,8
2020,15820,Urbana,Cuarto,26
2020,15820,Urbana,Decimo,27
2020,15820,Urbana,Noveno,25
2020,15820,Urbana,Octavo,45
2020,15820,Urbana,Once,23
2020,15820,Urbana,Primero,29
2020,15820,Urbana,Quinto,33
2020,15820,Urbana,Segundo,29
2020,15820,Urbana,Septimo,49
2020,15820,Urbana,Sexto,45
2020,15820,Urbana,Tercero,41
2020,15820,Urbana,Transición,26
2020,15001,Rural,Cuarto,87
2020,15001,Rural,Decimo,35
2020,15001,Rural,Jardín I,16
2020,15001,Rural,Noveno,48
2020,15001,Rural,Octavo,75
2020,15001,Rural,Once,20
2020,15001,Rural,Prejardín,13
2020,15001,Rural,Primero,73
2020,15001,Rural,Quinto,96
2020,15001,Rural,Segundo,76
2020,15001,Rural,Septimo,89
2020,15001,Rural,Sexto,85
2020,15001,Rural,Tercero,75
2020,15001,Rural,Transición,82
2020,15001,Urbana,12º Normal,91
2020,15001,Urbana,13º Normal,74
2020,15001,Urbana,Aceleración del Aprendizaj,5
2020,15001,Urbana,Ciclo 2 Adultos,3
2020,15001,Urbana,Ciclo 3 Adultos,213
2020,15001,Urbana,Ciclo 4 Adultos,401
2020,15001,Urbana,Ciclo 5 Adultos,249
2020,15001,Urbana,Ciclo 6 Adultos,627
2020,15001,Urbana,Cuarto,2828
2020,15001,Urbana,Decimo,2439
2020,15001,Urbana,Jardín I,940
2020,15001,Urbana,Noveno,2875
2020,15001,Urbana,Octavo,3308
2020,15001,Urbana,Once,2278
2020,15001,Urbana,Prejardín,662
2020,15001,Urbana,Primero,2902
2020,15001,Urbana,Quinto,3066
2020,15001,Urbana,Segundo,2850
2020,15001,Urbana,Septimo,3386
2020,15001,Urbana,Sexto,3396
2020,15001,Urbana,Tercero,2839
2020,15001,Urbana,Transición,2725
2020,15022,Rural,Cuarto,12
2020,15022,Rural,Primero,6
2020,15022,Rural,Quinto,13
2020,15022,Rural,Segundo,10
2020,15022,Rural,Tercero,9
2020,15022,Rural,Transición,6
2020,15022,Urbana,Cuarto,9
2020,15022,Urbana,Decimo,16
2020,15022,Urbana,Noveno,19
2020,15022,Urbana,Octavo,24
2020,15022,Urbana,Once,15
2020,15022,Urbana,Primero,7
2020,15022,Urbana,Quinto,6
2020,15022,Urbana,Segundo,3
2020,15022,Urbana,Septimo,17
2020,15022,Urbana,Sexto,24
2020,15022,Urbana,Tercero,9
2020,15022,Urbana,Transición,8
2020,15047,Rural,Ciclo 1 Adultos,1
2020,15047,Rural,Ciclo 2 Adultos,1
2020,15047,Rural,Ciclo 3 Adultos,4
2020,15047,Rural,Ciclo 4 Adultos,9
2020,15047,Rural,Ciclo 5 Adultos,1
2020,15047,Rural,Ciclo 6 Adultos,14
2020,15047,Rural,Cuarto,120
2020,15047,Rural,Decimo,43
2020,15047,Rural,Noveno,44
2020,15047,Rural,Octavo,65
2020,15047,Rural,Once,44
2020,15047,Rural,Primero,116
2020,15047,Rural,Quinto,156
2020,15047,Rural,Segundo,112
2020,15047,Rural,Septimo,67
2020,15047,Rural,Sexto,67
2020,15047,Rural,Tercero,116
2020,15047,Rural,Transición,97
2020,15047,Urbana,Ciclo 6 Adultos,18
2020,15047,Urbana,Cuarto,163
2020,15047,Urbana,Decimo,129
2020,15047,Urbana,Jardín I,2
2020,15047,Urbana,Noveno,158
2020,15047,Urbana,Octavo,235
2020,15047,Urbana,Once,179
2020,15047,Urbana,Primero,148
2020,15047,Urbana,Quinto,160
2020,15047,Urbana,Segundo,174
2020,15047,Urbana,Septimo,207
2020,15047,Urbana,Sexto,272
2020,15047,Urbana,Tercero,135
2020,15047,Urbana,Transición,155
2020,15051,Rural,Cuarto,23
2020,15051,Rural,Primero,24
2020,15051,Rural,Quinto,38
2020,15051,Rural,Segundo,16
2020,15051,Rural,Tercero,33
2020,15051,Rural,Transición,21
2020,15051,Urbana,Ciclo 6 Adultos,10
2020,15051,Urbana,Cuarto,49
2020,15051,Urbana,Decimo,92
2020,15051,Urbana,Noveno,88
2020,15051,Urbana,Octavo,110
2020,15051,Urbana,Once,60
2020,15051,Urbana,Primero,61
2020,15051,Urbana,Quinto,67
2020,15051,Urbana,Segundo,59
2020,15051,Urbana,Septimo,119
2020,15051,Urbana,Sexto,136
2020,15051,Urbana,Tercero,59
2020,15051,Urbana,Transición,50
2020,15087,Rural,Cuarto,19
2020,15087,Rural,Decimo,8
2020,15087,Rural,Noveno,10
2020,15087,Rural,Octavo,6
2020,15087,Rural,Once,8
2020,15087,Rural,Primero,27
2020,15087,Rural,Quinto,33
2020,15087,Rural,Segundo,24
2020,15087,Rural,Septimo,10
2020,15087,Rural,Sexto,10
2020,15087,Rural,Tercero,35
2020,15087,Rural,Transición,25
2020,15087,Urbana,Ciclo 6 Adultos,13
2020,15087,Urbana,Cuarto,118
2020,15087,Urbana,Decimo,119
2020,15087,Urbana,Jardín I,36
2020,15087,Urbana,Noveno,110
2020,15087,Urbana,Octavo,143
2020,15087,Urbana,Once,107
2020,15087,Urbana,Prejardín,11
2020,15087,Urbana,Primero,92
2020,15087,Urbana,Quinto,91
2020,15087,Urbana,Segundo,83
2020,15087,Urbana,Septimo,121
2020,15087,Urbana,Sexto,149
2020,15087,Urbana,Tercero,74
2020,15087,Urbana,Transición,81
2020,15092,Rural,Ciclo 6 Adultos,6
2020,15092,Rural,Cuarto,14
2020,15092,Rural,Decimo,11
2020,15092,Rural,Noveno,12
2020,15092,Rural,Octavo,14
2020,15092,Rural,Once,6
2020,15092,Rural,Primero,17
2020,15092,Rural,Quinto,17
2020,15092,Rural,Segundo,15
2020,15092,Rural,Septimo,4
2020,15092,Rural,Sexto,14
2020,15092,Rural,Tercero,18
2020,15092,Rural,Transición,5
2020,15092,Urbana,Cuarto,2
2020,15092,Urbana,Decimo,5
2020,15092,Urbana,Noveno,12
2020,15092,Urbana,Octavo,9
2020,15092,Urbana,Once,6
2020,15092,Urbana,Quinto,9
2020,15092,Urbana,Segundo,5
2020,15092,Urbana,Septimo,11
2020,15092,Urbana,Sexto,15
2020,15092,Urbana,Tercero,4
2020,15092,Urbana,Transición,2
2020,15097,Rural,Cuarto,37
2020,15097,Rural,Noveno,7
2020,15097,Rural,Octavo,15
2020,15097,Rural,Primero,24
2020,15097,Rural,Quinto,23
2020,15097,Rural,Segundo,24
2020,15097,Rural,Septimo,8
2020,15097,Rural,Sexto,11
2020,15097,Rural,Tercero,28
2020,15097,Rural,Transición,27
2020,15097,Urbana,Cuarto,50
2020,15097,Urbana,Decimo,79
2020,15097,Urbana,Noveno,67
2020,15097,Urbana,Octavo,96
2020,15097,Urbana,Once,76
2020,15097,Urbana,Primero,56
2020,15097,Urbana,Quinto,53
2020,15097,Urbana,Segundo,42
2020,15097,Urbana,Septimo,83
2020,15097,Urbana,Sexto,79
2020,15097,Urbana,Tercero,41
2020,15097,Urbana,Transición,37
2020,15104,Rural,Ciclo 6 Adultos,7
2020,15104,Rural,Cuarto,33
2020,15104,Rural,Decimo,18
2020,15104,Rural,Noveno,27
2020,15104,Rural,Octavo,21
2020,15104,Rural,Once,21
2020,15104,Rural,Primero,38
2020,15104,Rural,Quinto,56
2020,15104,Rural,Segundo,30
2020,15104,Rural,Septimo,38
2020,15104,Rural,Sexto,23
2020,15104,Rural,Tercero,33
2020,15104,Rural,Transición,26
2020,15104,Urbana,Ciclo 6 Adultos,9
2020,15104,Urbana,Cuarto,26
2020,15104,Urbana,Decimo,36
2020,15104,Urbana,Noveno,44
2020,15104,Urbana,Octavo,51
2020,15104,Urbana,Once,32
2020,15104,Urbana,Primero,30
2020,15104,Urbana,Quinto,29
2020,15104,Urbana,Segundo,18
2020,15104,Urbana,Septimo,65
2020,15104,Urbana,Sexto,49
2020,15104,Urbana,Tercero,27
2020,15104,Urbana,Transición,16
2020,15106,Rural,Cuarto,17
2020,15106,Rural,Primero,21
2020,15106,Rural,Quinto,25
2020,15106,Rural,Segundo,21
2020,15106,Rural,Tercero,12
2020,15106,Rural,Transición,23
2020,15106,Urbana,Cuarto,13
2020,15106,Urbana,Decimo,24
2020,15106,Urbana,Noveno,22
2020,15106,Urbana,Octavo,38
2020,15106,Urbana,Once,19
2020,15106,Urbana,Primero,6
2020,15106,Urbana,Quinto,14
2020,15106,Urbana,Segundo,13
2020,15106,Urbana,Septimo,46
2020,15106,Urbana,Sexto,49
2020,15106,Urbana,Tercero,19
2020,15106,Urbana,Transición,12
2020,15109,Rural,Cuarto,49
2020,15109,Rural,Decimo,11
2020,15109,Rural,Noveno,11
2020,15109,Rural,Octavo,26
2020,15109,Rural,Once,11
2020,15109,Rural,Primero,46
2020,15109,Rural,Quinto,45
2020,15109,Rural,Segundo,64
2020,15109,Rural,Septimo,19
2020,15109,Rural,Sexto,10
2020,15109,Rural,Tercero,39
2020,15109,Rural,Transición,42
2020,15109,Urbana,Cuarto,19
2020,15109,Urbana,Decimo,58
2020,15109,Urbana,Noveno,71
2020,15109,Urbana,Octavo,66
2020,15109,Urbana,Once,44
2020,15109,Urbana,Primero,18
2020,15109,Urbana,Quinto,18
2020,15109,Urbana,Segundo,8
2020,15109,Urbana,Septimo,66
2020,15109,Urbana,Sexto,60
2020,15109,Urbana,Tercero,12
2020,15109,Urbana,Transición,13
2020,15114,Rural,Primero,1
2020,15114,Rural,Quinto,1
2020,15114,Rural,Segundo,2
2020,15114,Rural,Tercero,2
2020,15114,Rural,Transición,2
2020,15114,Urbana,Cuarto,9
2020,15114,Urbana,Decimo,6
2020,15114,Urbana,Noveno,10
2020,15114,Urbana,Octavo,11
2020,15114,Urbana,Once,6
2020,15114,Urbana,Primero,10
2020,15114,Urbana,Quinto,12
2020,15114,Urbana,Segundo,9
2020,15114,Urbana,Septimo,11
2020,15114,Urbana,Sexto,12
2020,15114,Urbana,Tercero,4
2020,15114,Urbana,Transición,9
2020,15131,Rural,Ciclo 3 Adultos,2
2020,15131,Rural,Ciclo 4 Adultos,7
2020,15131,Rural,Ciclo 5 Adultos,2
2020,15131,Rural,Ciclo 6 Adultos,5
2020,15131,Rural,Cuarto,17
2020,15131,Rural,Decimo,20
2020,15131,Rural,Noveno,16
2020,15131,Rural,Octavo,20
2020,15131,Rural,Once,18
2020,15131,Rural,Primero,17
2020,15131,Rural,Quinto,22
2020,15131,Rural,Segundo,25
2020,15131,Rural,Septimo,17
2020,15131,Rural,Sexto,14
2020,15131,Rural,Tercero,26
2020,15131,Rural,Transición,15
2020,15131,Urbana,Cuarto,20
2020,15131,Urbana,Decimo,27
2020,15131,Urbana,Noveno,28
2020,15131,Urbana,Octavo,34
2020,15131,Urbana,Once,26
2020,15131,Urbana,Primero,11
2020,15131,Urbana,Quinto,12
2020,15131,Urbana,Segundo,12
2020,15131,Urbana,Septimo,29
2020,15131,Urbana,Sexto,30
2020,15131,Urbana,Tercero,10
2020,15131,Urbana,Transición,3
2020,15135,Rural,Cuarto,37
2020,15135,Rural,Decimo,12
2020,15135,Rural,Noveno,17
2020,15135,Rural,Octavo,16
2020,15135,Rural,Once,19
2020,15135,Rural,Primero,35
2020,15135,Rural,Quinto,35
2020,15135,Rural,Segundo,34
2020,15135,Rural,Septimo,20
2020,15135,Rural,Sexto,24
2020,15135,Rural,Tercero,27
2020,15135,Rural,Transición,29
2020,15135,Urbana,Cuarto,4
2020,15135,Urbana,Decimo,12
2020,15135,Urbana,Noveno,19
2020,15135,Urbana,Octavo,25
2020,15135,Urbana,Once,9
2020,15135,Urbana,Primero,11
2020,15135,Urbana,Quinto,6
2020,15135,Urbana,Segundo,9
2020,15135,Urbana,Septimo,23
2020,15135,Urbana,Sexto,24
2020,15135,Urbana,Tercero,9
2020,15135,Urbana,Transición,4
2020,15162,Rural,Cuarto,20
2020,15162,Rural,Primero,13
2020,15162,Rural,Quinto,22
2020,15162,Rural,Segundo,19
2020,15162,Rural,Tercero,15
2020,15162,Rural,Transición,23
2020,15162,Urbana,Ciclo 6 Adultos,11
2020,15162,Urbana,Cuarto,31
2020,15162,Urbana,Decimo,46
2020,15162,Urbana,Noveno,45
2020,15162,Urbana,Octavo,75
2020,15162,Urbana,Once,43
2020,15162,Urbana,Primero,18
2020,15162,Urbana,Quinto,23
2020,15162,Urbana,Segundo,24
2020,15162,Urbana,Septimo,62
2020,15162,Urbana,Sexto,53
2020,15162,Urbana,Tercero,32
2020,15162,Urbana,Transición,26
2020,15172,Rural,Cuarto,13
2020,15172,Rural,Decimo,11
2020,15172,Rural,Noveno,4
2020,15172,Rural,Octavo,8
2020,15172,Rural,Once,7
2020,15172,Rural,Primero,19
2020,15172,Rural,Quinto,20
2020,15172,Rural,Segundo,28
2020,15172,Rural,Septimo,8
2020,15172,Rural,Sexto,4
2020,15172,Rural,Tercero,21
2020,15172,Rural,Transición,13
2020,15172,Urbana,Cuarto,19
2020,15172,Urbana,Decimo,36
2020,15172,Urbana,Noveno,37
2020,15172,Urbana,Octavo,26
2020,15172,Urbana,Once,26
2020,15172,Urbana,Primero,17
2020,15172,Urbana,Quinto,24
2020,15172,Urbana,Segundo,17
2020,15172,Urbana,Septimo,40
2020,15172,Urbana,Sexto,43
2020,15172,Urbana,Tercero,21
2020,15172,Urbana,Transición,8
2020,15176,Rural,Ciclo 3 Adultos,17
2020,15176,Rural,Ciclo 4 Adultos,20
2020,15176,Rural,Ciclo 5 Adultos,8
2020,15176,Rural,Ciclo 6 Adultos,14
2020,15176,Rural,Cuarto,64
2020,15176,Rural,Decimo,29
2020,15176,Rural,Noveno,24
2020,15176,Rural,Octavo,49
2020,15176,Rural,Once,18
2020,15176,Rural,Primero,60
2020,15176,Rural,Quinto,71
2020,15176,Rural,Segundo,51
2020,15176,Rural,Septimo,30
2020,15176,Rural,Sexto,44
2020,15176,Rural,Tercero,53
2020,15176,Rural,Transición,46
2020,15176,Urbana,12º Normal,46
2020,15176,Urbana,13º Normal,39
2020,15176,Urbana,Ciclo 2 Adultos,27
2020,15176,Urbana,Ciclo 3 Adultos,130
2020,15176,Urbana,Ciclo 4 Adultos,108
2020,15176,Urbana,Ciclo 5 Adultos,95
2020,15176,Urbana,Ciclo 6 Adultos,250
2020,15176,Urbana,Cuarto,901
2020,15176,Urbana,Decimo,945
2020,15176,Urbana,Jardín I,119
2020,15176,Urbana,Noveno,948
2020,15176,Urbana,Octavo,1093
2020,15176,Urbana,Once,825
2020,15176,Urbana,Prejardín,49
2020,15176,Urbana,Primero,872
2020,15176,Urbana,Quinto,951
2020,15176,Urbana,Segundo,857
2020,15176,Urbana,Septimo,1117
2020,15176,Urbana,Sexto,1180
2020,15176,Urbana,Tercero,952
2020,15176,Urbana,Transición,780
2020,15183,Rural,Ciclo 6 Adultos,14
2020,15183,Rural,Cuarto,124
2020,15183,Rural,Decimo,27
2020,15183,Rural,Noveno,40
2020,15183,Rural,Octavo,50
2020,15183,Rural,Once,29
2020,15183,Rural,Primero,113
2020,15183,Rural,Quinto,111
2020,15183,Rural,Segundo,109
2020,15183,Rural,Septimo,51
2020,15183,Rural,Sexto,57
2020,15183,Rural,Tercero,111
2020,15183,Rural,Transición,63
2020,15183,Urbana,12º Normal,10
2020,15183,Urbana,13º Normal,9
2020,15183,Urbana,Cuarto,50
2020,15183,Urbana,Decimo,96
2020,15183,Urbana,Noveno,108
2020,15183,Urbana,Octavo,116
2020,15183,Urbana,Once,88
2020,15183,Urbana,Primero,52
2020,15183,Urbana,Quinto,61
2020,15183,Urbana,Segundo,49
2020,15183,Urbana,Septimo,130
2020,15183,Urbana,Sexto,139
2020,15183,Urbana,Tercero,44
2020,15183,Urbana,Transición,42
2020,15185,Rural,Cuarto,61
2020,15185,Rural,Noveno,10
2020,15185,Rural,Octavo,16
2020,15185,Rural,Primero,57
2020,15185,Rural,Quinto,50
2020,15185,Rural,Segundo,56
2020,15185,Rural,Septimo,17
2020,15185,Rural,Sexto,20
2020,15185,Rural,Tercero,58
2020,15185,Rural,Transición,65
2020,15185,Urbana,Cuarto,29
2020,15185,Urbana,Decimo,65
2020,15185,Urbana,Noveno,78
2020,15185,Urbana,Octavo,89
2020,15185,Urbana,Once,52
2020,15185,Urbana,Primero,27
2020,15185,Urbana,Quinto,32
2020,15185,Urbana,Segundo,26
2020,15185,Urbana,Septimo,57
2020,15185,Urbana,Sexto,79
2020,15185,Urbana,Tercero,25
2020,15185,Urbana,Transición,28
2020,15187,Rural,Ciclo 2 Adultos,4
2020,15187,Rural,Ciclo 3 Adultos,12
2020,15187,Rural,Ciclo 4 Adultos,5
2020,15187,Rural,Ciclo 6 Adultos,3
2020,15187,Rural,Cuarto,18
2020,15187,Rural,Primero,23
2020,15187,Rural,Quinto,12
2020,15187,Rural,Segundo,22
2020,15187,Rural,Tercero,10
2020,15187,Rural,Transición,29
2020,15187,Urbana,Cuarto,21
2020,15187,Urbana,Decimo,19
2020,15187,Urbana,Noveno,43
2020,15187,Urbana,Octavo,57
2020,15187,Urbana,Once,19
2020,15187,Urbana,Primero,18
2020,15187,Urbana,Quinto,27
2020,15187,Urbana,Segundo,18
2020,15187,Urbana,Septimo,47
2020,15187,Urbana,Sexto,51
2020,15187,Urbana,Tercero,15
2020,15187,Urbana,Transición,16
2020,15189,Rural,Ciclo 6 Adultos,27
2020,15189,Rural,Cuarto,42
2020,15189,Rural,Decimo,29
2020,15189,Rural,Noveno,37
2020,15189,Rural,Octavo,44
2020,15189,Rural,Once,28
2020,15189,Rural,Primero,40
2020,15189,Rural,Quinto,47
2020,15189,Rural,Segundo,53
2020,15189,Rural,Septimo,44
2020,15189,Rural,Sexto,56
2020,15189,Rural,Tercero,55
2020,15189,Rural,Transición,36
2020,15189,Urbana,Cuarto,19
2020,15189,Urbana,Decimo,37
2020,15189,Urbana,Noveno,26
2020,15189,Urbana,Octavo,27
2020,15189,Urbana,Once,25
2020,15189,Urbana,Primero,35
2020,15189,Urbana,Quinto,36
2020,15189,Urbana,Segundo,24
2020,15189,Urbana,Septimo,32
2020,15189,Urbana,Sexto,32
2020,15189,Urbana,Tercero,28
2020,15189,Urbana,Transición,26
2020,15204,Rural,Ciclo 1 Adultos,72
2020,15204,Rural,Ciclo 2 Adultos,126
2020,15204,Rural,Ciclo 3 Adultos,346
2020,15204,Rural,Ciclo 4 Adultos,300
2020,15204,Rural,Ciclo 5 Adultos,297
2020,15204,Rural,Ciclo 6 Adultos,323
2020,15204,Rural,Cuarto,119
2020,15204,Rural,Decimo,62
2020,15204,Rural,Jardín I,13
2020,15204,Rural,Noveno,46
2020,15204,Rural,Octavo,67
2020,15204,Rural,Once,37
2020,15204,Rural,Prejardín,9
2020,15204,Rural,Primero,108
2020,15204,Rural,Quinto,111
2020,15204,Rural,Segundo,107
2020,15204,Rural,Septimo,54
2020,15204,Rural,Sexto,88
2020,15204,Rural,Tercero,121
2020,15204,Rural,Transición,90
2020,15204,Urbana,Cuarto,67
2020,15204,Urbana,Decimo,86
2020,15204,Urbana,Jardín I,6
2020,15204,Urbana,Noveno,79
2020,15204,Urbana,Octavo,133
2020,15204,Urbana,Once,66
2020,15204,Urbana,Prejardín,9
2020,15204,Urbana,Primero,47
2020,15204,Urbana,Quinto,57
2020,15204,Urbana,Segundo,47
2020,15204,Urbana,Septimo,118
2020,15204,Urbana,Sexto,122
2020,15204,Urbana,Tercero,47
2020,15204,Urbana,Transición,44
2020,15212,Rural,Ciclo 3 Adultos,5
2020,15212,Rural,Ciclo 4 Adultos,10
2020,15212,Rural,Ciclo 5 Adultos,9
2020,15212,Rural,Ciclo 6 Adultos,5
2020,15212,Rural,Cuarto,39
2020,15212,Rural,Decimo,14
2020,15212,Rural,Noveno,6
2020,15212,Rural,Octavo,19
2020,15212,Rural,Once,11
2020,15212,Rural,Primero,40
2020,15212,Rural,Quinto,39
2020,15212,Rural,Segundo,41
2020,15212,Rural,Septimo,10
2020,15212,Rural,Sexto,11
2020,15212,Rural,Tercero,26
2020,15212,Rural,Transición,21
2020,15212,Urbana,Cuarto,13
2020,15212,Urbana,Decimo,32
2020,15212,Urbana,Noveno,28
2020,15212,Urbana,Octavo,36
2020,15212,Urbana,Once,25
2020,15212,Urbana,Primero,7
2020,15212,Urbana,Quinto,10
2020,15212,Urbana,Segundo,19
2020,15212,Urbana,Septimo,46
2020,15212,Urbana,Sexto,40
2020,15212,Urbana,Tercero,13
2020,15212,Urbana,Transición,11
2020,15215,Rural,Cuarto,6
2020,15215,Rural,Primero,8
2020,15215,Rural,Quinto,3
2020,15215,Rural,Segundo,7
2020,15215,Rural,Tercero,9
2020,15215,Rural,Transición,6
2020,15215,Urbana,Cuarto,35
2020,15215,Urbana,Decimo,26
2020,15215,Urbana,Noveno,34
2020,15215,Urbana,Octavo,46
2020,15215,Urbana,Once,25
2020,15215,Urbana,Primero,27
2020,15215,Urbana,Quinto,29
2020,15215,Urbana,Segundo,40
2020,15215,Urbana,Septimo,32
2020,15215,Urbana,Sexto,34
2020,15215,Urbana,Tercero,30
2020,15215,Urbana,Transición,31
2020,15218,Rural,Ciclo 6 Adultos,2
2020,15218,Rural,Cuarto,37
2020,15218,Rural,Noveno,1
2020,15218,Rural,Primero,32
2020,15218,Rural,Quinto,28
2020,15218,Rural,Segundo,18
2020,15218,Rural,Septimo,6
2020,15218,Rural,Sexto,1
2020,15218,Rural,Tercero,13
2020,15218,Rural,Transición,15
2020,15218,Urbana,Cuarto,11
2020,15218,Urbana,Decimo,44
2020,15218,Urbana,Noveno,37
2020,15218,Urbana,Octavo,35
2020,15218,Urbana,Once,43
2020,15218,Urbana,Primero,21
2020,15218,Urbana,Quinto,25
2020,15218,Urbana,Segundo,15
2020,15218,Urbana,Septimo,40
2020,15218,Urbana,Sexto,50
2020,15218,Urbana,Tercero,9
2020,15218,Urbana,Transición,9
2020,15223,Rural,Cuarto,82
2020,15223,Rural,Noveno,8
2020,15223,Rural,Octavo,8
2020,15223,Rural,Primero,218
2020,15223,Rural,Quinto,73
2020,15223,Rural,Segundo,159
2020,15223,Rural,Septimo,8
2020,15223,Rural,Sexto,26
2020,15223,Rural,Tercero,124
2020,15223,Rural,Transición,103
2020,15223,Urbana,Ciclo 3 Adultos,33
2020,15223,Urbana,Ciclo 4 Adultos,38
2020,15223,Urbana,Ciclo 5 Adultos,5
2020,15223,Urbana,Ciclo 6 Adultos,61
2020,15223,Urbana,Cuarto,51
2020,15223,Urbana,Decimo,64
2020,15223,Urbana,Noveno,47
2020,15223,Urbana,Octavo,69
2020,15223,Urbana,Once,49
2020,15223,Urbana,Primero,61
2020,15223,Urbana,Quinto,47
2020,15223,Urbana,Segundo,43
2020,15223,Urbana,Septimo,85
2020,15223,Urbana,Sexto,96
2020,15223,Urbana,Tercero,52
2020,15223,Urbana,Transición,41
2020,15224,Rural,Cuarto,33
2020,15224,Rural,Decimo,20
2020,15224,Rural,Noveno,29
2020,15224,Rural,Octavo,25
2020,15224,Rural,Once,16
2020,15224,Rural,Primero,18
2020,15224,Rural,Quinto,36
2020,15224,Rural,Segundo,33
2020,15224,Rural,Septimo,22
2020,15224,Rural,Sexto,27
2020,15224,Rural,Tercero,29
2020,15224,Rural,Transición,28
2020,15224,Urbana,Cuarto,42
2020,15224,Urbana,Decimo,41
2020,15224,Urbana,Noveno,41
2020,15224,Urbana,Octavo,55
2020,15224,Urbana,Once,47
2020,15224,Urbana,Primero,20
2020,15224,Urbana,Quinto,34
2020,15224,Urbana,Segundo,33
2020,15224,Urbana,Septimo,55
2020,15224,Urbana,Sexto,53
2020,15224,Urbana,Tercero,28
2020,15224,Urbana,Transición,25
2020,15226,Rural,Cuarto,18
