geo,Municipio,Desagregación cultivo,Año,Producción(tn)
15403,La Uvita,Otras hortalizas,2021,10.000000
15403,La Uvita,Otras hortalizas,2021,6.000000
15403,La Uvita,Pimentón,2021,3.000000
15403,La Uvita,Tomate,2021,108.000000
15403,La Uvita,Tomate,2021,80.000000
15403,La Uvita,Cilantro,2021,15.000000
15403,La Uvita,Cilantro,2021,15.000000
15403,La Uvita,Cebolla De Bulbo,2021,60.000000
15403,La Uvita,Cebolla De Rama,2021,20.000000
15407,Villa de Leiva,Otras hortalizas,2021,1140.000000
15407,Villa de Leiva,Otras hortalizas,2021,970.000000
15407,Villa de Leiva,Tomate,2021,14350.000000
15407,Villa de Leiva,Tomate,2021,1050.000000
15407,Villa de Leiva,Tomate Invernadero,2021,29880.000000
15407,Villa de Leiva,Tomate Invernadero,2021,45000.000000
15407,Villa de Leiva,Cebolla De Bulbo,2021,2482.500000
15407,Villa de Leiva,Cebolla De Bulbo,2021,2100.000000
15425,Macanal,Ají,2021,38.000000
15425,Macanal,Pepino Cohombro,2021,50.000000
15425,Macanal,Tomate,2021,316.000000
15455,Miraflores,Tomate Invernadero,2021,2250.000000
15455,Miraflores,Tomate Invernadero,2021,2250.000000
15466,Monguí,Otras hortalizas,2021,25.000000
15466,Monguí,Otras hortalizas,2021,28.000000
15466,Monguí,Lechuga,2021,30.000000
15466,Monguí,Lechuga,2021,30.000000
15466,Monguí,Ajo,2021,3.000000
15466,Monguí,Cebolla De Bulbo,2021,60.000000
15466,Monguí,Cebolla De Bulbo,2021,60.000000
15466,Monguí,Zanahoria,2021,30.000000
15466,Monguí,Zanahoria,2021,20.000000
15469,Moniquirá,Tomate,2021,120.000000
15469,Moniquirá,Tomate,2021,90.000000
15476,Motavita,Cebolla De Bulbo,2021,499.000000
15476,Motavita,Cebolla De Bulbo,2021,300.000000
15476,Motavita,Zanahoria,2021,100.000000
15476,Motavita,Zanahoria,2021,65.000000
15491,Nobsa,Otras hortalizas,2021,301.000000
15491,Nobsa,Otras hortalizas,2021,405.000000
15491,Nobsa,Brócoli,2021,28.000000
15491,Nobsa,Brócoli,2021,4.200000
15491,Nobsa,Pimentón,2021,14.000000
15491,Nobsa,Tomate,2021,425.000000
15491,Nobsa,Tomate,2021,380.000000
15491,Nobsa,Lechuga,2021,18.000000
15491,Nobsa,Lechuga,2021,60.000000
15491,Nobsa,Repollo,2021,26.000000
15491,Nobsa,Repollo,2021,110.000000
15491,Nobsa,Cebolla De Bulbo,2021,1260.000000
15491,Nobsa,Cebolla De Bulbo,2021,1520.000000
15491,Nobsa,Remolacha,2021,9.000000
15491,Nobsa,Remolacha,2021,13.500000
15494,Nuevo Colón,Ahuyama,2021,290.000000
15494,Nuevo Colón,Zanahoria,2021,348.000000
15494,Nuevo Colón,Zanahoria,2021,330.000000
15500,Oicatá,Cebolla De Bulbo,2021,392.000000
15500,Oicatá,Cebolla De Bulbo,2021,280.000000
15511,Pachavita,Pepino Guiso,2021,135.000000
15511,Pachavita,Pepino Guiso,2021,42.000000
15511,Pachavita,Pimentón,2021,72.000000
15511,Pachavita,Pimentón,2021,30.000000
15511,Pachavita,Tomate Invernadero,2021,2200.000000
15511,Pachavita,Tomate Invernadero,2021,2800.000000
15516,Paipa,Lechuga,2021,30.000000
15516,Paipa,Lechuga,2021,30.000000
15516,Paipa,Cebolla De Bulbo,2021,690.000000
15516,Paipa,Cebolla De Bulbo,2021,120.000000
15518,Pajarito,Ahuyama,2021,5.000000
15518,Pajarito,Guatila,2021,4.000000
15522,Panqueba,Ahuyama,2021,352.000000
15522,Panqueba,Ahuyama,2021,352.000000
15522,Panqueba,Pimentón,2021,13.000000
15522,Panqueba,Tomate,2021,209.000000
15522,Panqueba,Tomate,2021,147.000000
15522,Panqueba,Ajo,2021,21.600000
15522,Panqueba,Cebolla De Bulbo,2021,966.000000
15522,Panqueba,Cebolla De Bulbo,2021,880.000000
15537,Paz de Río,Tomate Invernadero,2021,8.000000
15537,Paz de Río,Tomate Invernadero,2021,5.000000
15537,Paz de Río,Cebolla De Bulbo,2021,144.000000
15537,Paz de Río,Cebolla De Bulbo,2021,144.000000
15542,Pesca,Cebolla De Bulbo,2021,3800.000000
15572,Puerto Boyacá,Ahuyama,2021,60.000000
15572,Puerto Boyacá,Ahuyama,2021,86.390000
15572,Puerto Boyacá,Melón,2021,18.200000
15572,Puerto Boyacá,Melón,2021,18.750000
15572,Puerto Boyacá,Patilla,2021,128.160000
15572,Puerto Boyacá,Patilla,2021,186.930000
15599,Ramiriquí,Ahuyama,2021,126.000000
15599,Ramiriquí,Calabacín¬ Calabaza,2021,1428.000000
15599,Ramiriquí,Pepino Guiso,2021,468.000000
15599,Ramiriquí,Pepino Guiso,2021,294.000000
15599,Ramiriquí,Cilantro,2021,336.000000
15600,Ráquira,Pepino Cohombro,2021,44.000000
15600,Ráquira,Pepino Guiso,2021,45.000000
15600,Ráquira,Pimentón,2021,35.000000
15600,Ráquira,Pimentón,2021,32.000000
15600,Ráquira,Tomate,2021,1200.000000
15600,Ráquira,Tomate,2021,900.000000
15600,Ráquira,Cebolla De Bulbo,2021,1498.500000
15600,Ráquira,Cebolla De Bulbo,2021,960.000000
15600,Ráquira,Zanahoria,2021,45.000000
15600,Ráquira,Zanahoria,2021,300.000000
15621,Rondón,Tomate Invernadero,2021,82.000000
15621,Rondón,Tomate Invernadero,2021,109.000000
15632,Saboyá,Lechuga,2021,480.000000
15632,Saboyá,Lechuga,2021,552.000000
15638,Sáchica,Tomate Invernadero,2021,7225.000000
15638,Sáchica,Tomate Invernadero,2021,4400.000000
15638,Sáchica,Cebolla De Bulbo,2021,1360.000000
15638,Sáchica,Cebolla De Bulbo,2021,2100.000000
15646,Samacá,Otras hortalizas,2021,50.000000
15646,Samacá,Tomate,2021,291.840000
15646,Samacá,Tomate,2021,312.500000
15646,Samacá,Lechuga,2021,194.370000
15646,Samacá,Lechuga,2021,291.550000
15646,Samacá,Cebolla De Bulbo,2021,13361.840000
15646,Samacá,Cebolla De Bulbo,2021,6490.000000
15646,Samacá,Remolacha,2021,356.250000
15646,Samacá,Remolacha,2021,522.500000
15646,Samacá,Zanahoria,2021,837.900000
15646,Samacá,Zanahoria,2021,1960.000000
15660,San Eduardo,Tomate Invernadero,2021,72.000000
15660,San Eduardo,Tomate Invernadero,2021,72.000000
15664,San José de Pare,Tomate Invernadero,2021,20.000000
15664,San José de Pare,Tomate Invernadero,2021,20.000000
15673,San Mateo,Tomate,2021,425.000000
15673,San Mateo,Tomate,2021,375.000000
15673,San Mateo,Cebolla De Bulbo,2021,24.000000
15673,San Mateo,Cebolla De Bulbo,2021,14.400000
15676,San Miguel de Sema,Cebolla De Bulbo,2021,108.000000
15676,San Miguel de Sema,Cebolla De Bulbo,2021,280.000000
15690,Santa María,Otras hortalizas,2021,7.000000
15690,Santa María,Otras hortalizas,2021,12.000000
15690,Santa María,Ahuyama,2021,10.000000
15690,Santa María,Ahuyama,2021,6.000000
15690,Santa María,Guatila,2021,12.000000
15690,Santa María,Guatila,2021,20.000000
15693,Santa Rosa de Viterbo,Brócoli,2021,28.000000
15693,Santa Rosa de Viterbo,Brócoli,2021,42.000000
15693,Santa Rosa de Viterbo,Coliflor,2021,28.000000
15693,Santa Rosa de Viterbo,Coliflor,2021,42.000000
15693,Santa Rosa de Viterbo,Acelga,2021,4.000000
15693,Santa Rosa de Viterbo,Acelga,2021,6.000000
15693,Santa Rosa de Viterbo,Cilantro,2021,54.000000
15693,Santa Rosa de Viterbo,Cilantro,2021,48.000000
15693,Santa Rosa de Viterbo,Espinaca,2021,8.000000
15693,Santa Rosa de Viterbo,Espinaca,2021,10.000000
15693,Santa Rosa de Viterbo,Lechuga,2021,12.000000
15693,Santa Rosa de Viterbo,Lechuga,2021,14.000000
15693,Santa Rosa de Viterbo,Repollo,2021,153.000000
15693,Santa Rosa de Viterbo,Repollo,2021,153.000000
15693,Santa Rosa de Viterbo,Cebolla De Bulbo,2021,414.000000
15693,Santa Rosa de Viterbo,Cebolla De Bulbo,2021,324.000000
15693,Santa Rosa de Viterbo,Remolacha,2021,91.000000
15693,Santa Rosa de Viterbo,Remolacha,2021,78.000000
15693,Santa Rosa de Viterbo,Zanahoria,2021,156.000000
15693,Santa Rosa de Viterbo,Zanahoria,2021,156.000000
15696,Santa Sofía,Tomate Invernadero,2021,5850.000000
15696,Santa Sofía,Tomate Invernadero,2021,4250.000000
15720,Sativanorte,Otras hortalizas,2021,15.000000
15720,Sativanorte,Otras hortalizas,2021,12.000000
15720,Sativanorte,Ahuyama,2021,0.500000
15720,Sativanorte,Ahuyama,2021,1.000000
15720,Sativanorte,Tomate,2021,30.000000
15720,Sativanorte,Tomate,2021,40.000000
15740,Siachoque,Otras hortalizas,2021,100.000000
15740,Siachoque,Otras hortalizas,2021,80.000000
15740,Siachoque,Cebolla De Bulbo,2021,10500.000000
15740,Siachoque,Cebolla De Bulbo,2021,8100.000000
15740,Siachoque,Zanahoria,2021,196.000000
15740,Siachoque,Zanahoria,2021,168.000000
15753,Soatá,Tomate,2021,300.000000
15753,Soatá,Tomate,2021,250.000000
15753,Soatá,Cebolla De Bulbo,2021,98.000000
15753,Soatá,Cebolla De Bulbo,2021,40.000000
15755,Socotá,Cebolla De Bulbo,2021,800.000000
15755,Socotá,Cebolla De Bulbo,2021,226.800000
15757,Socha,Tomate,2021,3.000000
15757,Socha,Tomate,2021,24.000000
15757,Socha,Cebolla De Bulbo,2021,35.000000
15757,Socha,Cebolla De Bulbo,2021,45.000000
15759,Sogamoso,Otras hortalizas,2021,25.000000
15759,Sogamoso,Otras hortalizas,2021,20.000000
15759,Sogamoso,Tomate Invernadero,2021,225.000000
15759,Sogamoso,Lechuga,2021,60.000000
15759,Sogamoso,Lechuga,2021,67.500000
15759,Sogamoso,Cebolla De Bulbo,2021,400.000000
15759,Sogamoso,Cebolla De Bulbo,2021,288.000000
15759,Sogamoso,Cebolla De Rama,2021,468.000000
15759,Sogamoso,Cebolla De Rama,2021,288.000000
15761,Somondoco,Tomate,2021,54.000000
15761,Somondoco,Tomate,2021,25.000000
15762,Sora,Lechuga,2021,120.000000
15762,Sora,Lechuga,2021,120.000000
15762,Sora,Cebolla De Bulbo,2021,2900.000000
15762,Sora,Cebolla De Bulbo,2021,1400.000000
15762,Sora,Remolacha,2021,540.000000
15762,Sora,Remolacha,2021,540.000000
15764,Soracá,Lechuga,2021,30.000000
15764,Soracá,Lechuga,2021,1.800000
15764,Soracá,Cebolla De Bulbo,2021,95.000000
15764,Soracá,Cebolla De Bulbo,2021,114.000000
15764,Soracá,Zanahoria,2021,4800.000000
15764,Soracá,Zanahoria,2021,3270.000000
15776,Sutamarchán,Pimentón,2021,215.000000
15776,Sutamarchán,Pimentón,2021,409.500000
15776,Sutamarchán,Tomate Invernadero,2021,17984.260000
15776,Sutamarchán,Tomate Invernadero,2021,23379.540000
15776,Sutamarchán,Cebolla De Bulbo,2021,480.000000
15776,Sutamarchán,Cebolla De Bulbo,2021,1680.000000
15778,Sutatenza,Ahuyama,2021,46.000000
15778,Sutatenza,Ahuyama,2021,4.000000
15778,Sutatenza,Pepino Cohombro,2021,61.000000
15778,Sutatenza,Pepino Cohombro,2021,42.000000
15778,Sutatenza,Pepino Guiso,2021,53.000000
15778,Sutatenza,Pimentón,2021,10.000000
15778,Sutatenza,Pimentón,2021,4.000000
15778,Sutatenza,Tomate Invernadero,2021,20.000000
15778,Sutatenza,Tomate Invernadero,2021,73.000000
15798,Tenza,Ahuyama,2021,10.000000
15798,Tenza,Ahuyama,2021,50.000000
15798,Tenza,Pepino Cohombro,2021,54.000000
15798,Tenza,Pepino Cohombro,2021,42.000000
15798,Tenza,Pepino Guiso,2021,350.000000
15798,Tenza,Pepino Guiso,2021,400.000000
15798,Tenza,Pimentón,2021,144.000000
15798,Tenza,Pimentón,2021,192.000000
15798,Tenza,Tomate,2021,63.000000
15798,Tenza,Tomate,2021,140.000000
15798,Tenza,Tomate Invernadero,2021,396.000000
15798,Tenza,Tomate Invernadero,2021,540.000000
15804,Tibaná,Ahuyama,2021,84.000000
15804,Tibaná,Ahuyama,2021,46.000000
15804,Tibaná,Pepino Guiso,2021,90.000000
15806,Tibasosa,Otras hortalizas,2021,180.000000
15806,Tibasosa,Otras hortalizas,2021,180.000000
15806,Tibasosa,Tomate Invernadero,2021,3600.000000
15806,Tibasosa,Tomate Invernadero,2021,3800.000000
15806,Tibasosa,Cebolla De Bulbo,2021,5400.000000
15806,Tibasosa,Cebolla De Bulbo,2021,4500.000000
15808,Tinjacá,Pimentón,2021,40.000000
15808,Tinjacá,Pimentón,2021,24.000000
15808,Tinjacá,Tomate Invernadero,2021,1200.000000
15808,Tinjacá,Tomate Invernadero,2021,1125.000000
15808,Tinjacá,Cebolla De Bulbo,2021,200.000000
15808,Tinjacá,Cebolla De Bulbo,2021,60.000000
15810,Tipacoque,Melón,2021,108.000000
15810,Tipacoque,Melón,2021,100.000000
15810,Tipacoque,Pimentón,2021,90.000000
15810,Tipacoque,Pimentón,2021,126.000000
15810,Tipacoque,Tomate,2021,20.000000
15810,Tipacoque,Tomate,2021,33.000000
15810,Tipacoque,Tomate Invernadero,2021,100.000000
15810,Tipacoque,Tomate Invernadero,2021,60.000000
15814,Toca,Otras hortalizas,2021,200.000000
15814,Toca,Lechuga,2021,460.000000
15814,Toca,Cebolla De Bulbo,2021,16848.000000
15814,Toca,Cebolla De Bulbo,2021,2520.000000
15820,Tópaga,Tomate Invernadero,2021,400.000000
15820,Tópaga,Tomate Invernadero,2021,400.000000
15820,Tópaga,Cebolla De Bulbo,2021,300.000000
15820,Tópaga,Cebolla De Bulbo,2021,135.000000
15822,Tota,Cebolla De Bulbo,2021,112.000000
15822,Tota,Cebolla De Bulbo,2021,28.500000
15822,Tota,Zanahoria,2021,100.000000
15822,Tota,Zanahoria,2021,275.000000
15822,Tota,Cebolla De Rama,2021,1425.000000
15822,Tota,Cebolla De Rama,2021,2850.000000
15835,Turmequé,Tomate Invernadero,2021,875.000000
15835,Turmequé,Tomate Invernadero,2021,490.000000
15835,Turmequé,Cebolla De Bulbo,2021,390.000000
15835,Turmequé,Cebolla De Bulbo,2021,184.000000
15835,Turmequé,Zanahoria,2021,75.000000
15835,Turmequé,Zanahoria,2021,126.000000
15837,Tuta,Otras hortalizas,2021,33.000000
15837,Tuta,Cilantro,2021,30.000000
15837,Tuta,Cebolla De Bulbo,2021,1980.000000
15837,Tuta,Cebolla De Bulbo,2021,600.000000
15837,Tuta,Zanahoria,2021,34.000000
15839,Tutazá,Otras hortalizas,2021,2.800000
15839,Tutazá,Otras hortalizas,2021,6.300000
15839,Tutazá,Zanahoria,2021,594.000000
15839,Tutazá,Zanahoria,2021,243.000000
15839,Tutazá,Cebolla De Rama,2021,14.760000
15839,Tutazá,Cebolla De Rama,2021,12.300000
15861,Ventaquemada,Otras hortalizas,2021,35.000000
15861,Ventaquemada,Otras hortalizas,2021,36.000000
15861,Ventaquemada,Cebolla De Bulbo,2021,720.000000
15861,Ventaquemada,Cebolla De Bulbo,2021,544.000000
15861,Ventaquemada,Zanahoria,2021,17600.000000
15861,Ventaquemada,Zanahoria,2021,14280.000000
15879,Viracachá,Ahuyama,2021,8.400000
15879,Viracachá,Cilantro,2021,9.100000
15879,Viracachá,Cilantro,2021,9.160000
15879,Viracachá,Zanahoria,2021,38.800000
15879,Viracachá,Zanahoria,2021,37.800000
15897,Zetaquirá,Tomate Invernadero,2021,192.000000
15897,Zetaquirá,Tomate Invernadero,2021,576.000000
