Año,geo,Minerales,Valor
2021,15051,Arcillas CE (Tn),6875.590000
2021,15090,Gravas (m3),160.000000
2021,15090,Arenas (m3),878.000000
2021,15092,Caliza (Tn),0.000000
2021,15092,Carbón (Tn),1452.850000
2021,15097,Carbón (Tn),2548.130000
2021,15104,Recebo (m3),660.000000
2021,15114,Caliza (Tn),0.000000
2021,15180,Carbón (Tn),1103.670000
2021,15183,Carbón (Tn),1562.840000
2021,15185,Caliza (Tn),1730.000000
2021,15187,Carbón (Tn),7580.270000
2021,15187,Arcillas CE (Tn),1275.000000
2021,15204,Recebo (m3),6622.000000
2021,15215,Caliza (Tn),50795.900000
2021,15215,Carbón (Tn),18039.720000
2021,15215,Arenas (m3),54.000000
2021,15224,Recebo (m3),35599.000000
2021,15224,Gravas (m3),8016.000000
2021,15238,Caliza (Tn),219732.980000
2021,15238,Recebo (m3),6874.000000
2021,15272,Caliza (Tn),222284.640000
2021,15296,Carbón (Tn),9435.290000
2021,15296,Arenas (m3),2481.000000
2021,15299,Recebo (m3),2321.000000
2021,15299,Gravas (m3),28.000000
2021,15322,Gravas (m3),8538.000000
2021,15322,Arenas (m3),5692.000000
2021,15325,Hierro (Tn),54.180000
2021,15325,Gravas (m3),816.000000
2021,15325,Arenas (m3),544.000000
2021,15362,Carbón (Tn),5526.020000
2021,15362,Puzolanas (Tn),43901.400000
2021,15368,Carbón (Tn),1019.170000
2021,15403,Carbón (Tn),2669.110000
2021,15442,Esmeraldas (Quilates),84610.660000
2021,15455,Recebo (m3),11090.000000
2021,15455,Gravas (m3),1562.000000
2021,15455,Arenas (m3),115.000000
2021,15464,Carbón (Tn),5976.910000
2021,15466,Carbón (Tn),1409.900000
2021,15469,Caliza (Tn),17651.800000
2021,15469,Gravas (m3),12326.330000
2021,15476,Carbón (Tn),5588.980000
2021,15476,Recebo (m3),130.000000
2021,15480,Esmeraldas (Quilates),523312.720000
2021,15491,Caliza (Tn),898776.330000
2021,15491,Recebo (m3),4100.000000
2021,15500,Arcillas_MI (Tn),4800.000000
2021,15500,Arcilla FE (Tn),320.000000
2021,15516,Carbón (Tn),40487.150000
2021,15516,Recebo (m3),14143.000000
2021,15516,Puzolanas (Tn),2272.000000
2021,15516,Gravas (m3),1923.000000
2021,15516,Arenas (m3),558.000000
2021,15516,Arcillas_MI (Tn),1275.000000
2021,15531,Gravas (m3),17472.000000
2021,15537,Carbón (Tn),2476.430000
2021,15537,Recebo (m3),17806.000000
2021,15537,Hierro (Tn),233421.190000
2021,15537,Gravas (m3),3661.000000
2021,15542,Caliza (Tn),1000.000000
2021,15542,Arenas (m3),2650.000000
2021,15542,Arcillas_MI (Tn),995.000000
2021,15572,Recebo (m3),10916.000000
2021,15572,Gravas (m3),2210.000000
2021,15572,Arenas (m3),2960.000000
2021,15580,Esmeraldas (Quilates),6162.380000
2021,15599,Recebo (m3),5462.000000
2021,15600,Carbón (Tn),10999.150000
2021,15632,Carbón (Tn),600.000000
2021,15638,Arcillas CE (Tn),210.000000
2021,15646,Carbón (Tn),8498.460000
2021,15646,Recebo (m3),3495.000000
2021,15646,Gravas (m3),17022.000000
2021,15667,Gravas (m3),16462.000000
2021,15673,Carbón (Tn),7945.510000
2021,15681,Esmeraldas (Quilates),59525.020000
2021,15690,Gravas (m3),300.000000
2021,15723,Carbón (Tn),5330.150000
2021,15753,Arenas (m3),120.000000
2021,15757,Carbón (Tn),24385.940000
2021,15755,Carbón (Tn),33173.660000
2021,15759,Carbón (Tn),28758.170000
2021,15759,Roca_Fosfórica (Tn),4856.290000
2021,15759,Arcillas CE (Tn),2735.000000
2021,15759,Arenas (m3),4576.000000
2021,15759,Arcillas_MI (Tn),2832.000000
2021,15761,Gravas (m3),2440.000000
2021,15761,Arenas (m3),1300.000000
2021,15762,Gravas (m3),12540.000000
2021,15764,Arenas (m3),3229.000000
2021,15763,Recebo (m3),200.000000
2021,15763,Arcillas CE (Tn),13840.000000
2021,15778,Gravas (m3),819.000000
2021,15778,Arenas (m3),661.000000
2021,15790,Carbón (Tn),49332.580000
2021,15790,Arenas (m3),938.000000
2021,15806,Caliza (Tn),200328.130000
2021,15820,Carbón (Tn),35367.840000
2021,15001,Arenas (m3),12548.000000
2021,15001,Arcillas_MI (Tn),310.000000
2021,15837,Carbón (Tn),3982.550000
2021,15842,Carbón (Tn),717.400000
2020,15051,Arcillas CE (Tn),13544.560000
2020,15051,Arcillas CA (Tn),150.000000
2020,15087,Arenas (m3),180.000000
2020,15090,Gravas (m3),263.000000
2020,15090,Arenas (m3),2160.000000
2020,15092,Caliza (Tn),0.000000
2020,15092,Carbón (Tn),15556.050000
2020,15097,Carbón (Tn),6131.480000
2020,15104,Recebo (m3),830.000000
2020,15114,Caliza (Tn),0.000000
2020,15180,Carbón (Tn),457.110000
2020,15183,Carbón (Tn),542.540000
2020,15185,Caliza (Tn),2750.000000
2020,15187,Carbón (Tn),16316.540000
2020,15187,Arcillas CE (Tn),1020.000000
2020,15187,Arcillas_MI (Tn),670.000000
2020,15204,Recebo (m3),23549.000000
2020,15204,Arenas (m3),155.000000
2020,15215,Caliza (Tn),124068.920000
2020,15215,Carbón (Tn),39030.120000
2020,15215,Arena_Silicea (m3),3133.000000
2020,15224,Carbón (Tn),51.890000
2020,15224,Recebo (m3),35499.000000
2020,15224,Gravas (m3),8123.000000
2020,15238,Caliza (Tn),355841.060000
2020,15238,Recebo (m3),7169.000000
2020,15272,Caliza (Tn),319274.260000
2020,15293,Arcillas CE (Tn),5238.000000
2020,15296,Carbón (Tn),34641.080000
2020,15296,Arenas (m3),2375.000000
2020,15299,Recebo (m3),2015.000000
2020,15299,Gravas (m3),5357.000000
2020,15299,Arenas (m3),2866.000000
2020,15322,Gravas (m3),19164.000000
2020,15322,Arenas (m3),12776.000000
2020,15325,Hierro (Tn),11870.550000
2020,15325,Gravas (m3),2970.000000
2020,15325,Arenas (m3),2020.000000
2020,15362,Carbón (Tn),17333.770000
2020,15362,Puzolanas (Tn),169267.550000
2020,15368,Carbón (Tn),10396.110000
2020,15403,Carbón (Tn),22540.300000
2020,15401,Esmeraldas (Quilates),19375.000000
2020,15442,Esmeraldas (Quilates),198971.430000
2020,15455,Recebo (m3),6170.000000
2020,15455,Gravas (m3),455.000000
2020,15455,Arenas (m3),348.000000
2020,15464,Carbón (Tn),52031.760000
2020,15466,Carbón (Tn),2209.990000
2020,15469,Caliza (Tn),30603.960000
2020,15469,Gravas (m3),18302.870000
2020,15476,Carbón (Tn),11384.380000
2020,15476,Recebo (m3),918.000000
2020,15480,Esmeraldas (Quilates),4479204.470000
2020,15491,Caliza (Tn),1465947.070000
2020,15491,Recebo (m3),3592.000000
2020,15500,Arcillas_MI (Tn),600.000000
2020,15500,Arcilla FE (Tn),5070.000000
2020,15511,Recebo (m3),3098.000000
2020,15514,Yesos (Tn),196.000000
2020,15516,Carbón (Tn),136862.090000
2020,15516,Recebo (m3),47870.000000
2020,15516,Puzolanas (Tn),66090.620000
2020,15516,Gravas (m3),6050.000000
2020,15516,Arenas (m3),2200.000000
2020,15516,Arcillas_MI (Tn),1950.000000
2020,15516,Arcillas CA (Tn),261.000000
2020,15522,Gravas (m3),180.000000
2020,15531,Gravas (m3),79226.000000
2020,15537,Carbón (Tn),10793.210000
2020,15537,Recebo (m3),41951.000000
2020,15537,Hierro (Tn),400696.710000
2020,15537,Gravas (m3),4175.000000
2020,15542,Caliza (Tn),6650.000000
2020,15542,Arenas (m3),9612.000000
2020,15542,Arcillas_MI (Tn),1500.000000
2020,15572,Recebo (m3),82609.000000
2020,15572,Gravas (m3),2633.000000
2020,15572,Arenas (m3),8323.000000
2020,15580,Esmeraldas (Quilates),3266.640000
2020,15599,Recebo (m3),7404.000000
2020,15600,Carbón (Tn),116853.670000
2020,15621,Gravas (m3),778.000000
2020,15632,Carbón (Tn),9035.920000
2020,15638,Arcillas CE (Tn),500.000000
2020,15638,Arcillas_MI (Tn),1000.000000
2020,15646,Carbón (Tn),358783.090000
2020,15646,Recebo (m3),7902.000000
2020,15646,Gravas (m3),47446.000000
2020,15667,Gravas (m3),104295.000000
2020,15673,Carbón (Tn),26176.750000
2020,15681,Esmeraldas (Quilates),20044.780000
2020,15690,Gravas (m3),650.000000
2020,15693,Arenas (m3),154.000000
2020,15720,Carbón (Tn),41213.780000
2020,15723,Carbón (Tn),47876.470000
2020,15753,Arenas (m3),250.000000
2020,15757,Carbón (Tn),189422.470000
2020,15755,Carbón (Tn),129565.210000
2020,15759,Carbón (Tn),114270.610000
2020,15759,Roca_Fosfórica (Tn),22947.360000
2020,15759,Arcillas CE (Tn),5105.000000
2020,15759,Arenas (m3),7060.000000
2020,15759,Arcillas_MI (Tn),7640.500000
2020,15759,Arcilla FE (Tn),11.000000
2020,15761,Recebo (m3),22531.000000
2020,15761,Gravas (m3),6587.000000
2020,15761,Arenas (m3),1713.000000
2020,15762,Gravas (m3),3400.000000
2020,15764,Arenas (m3),4763.000000
2020,15763,Recebo (m3),1885.000000
2020,15763,Arcillas CE (Tn),41748.200000
2020,15774,Carbón (Tn),323.620000
2020,15778,Gravas (m3),6156.500000
2020,15778,Arenas (m3),5857.500000
2020,15790,Carbón (Tn),109505.850000
2020,15790,Gravas (m3),50.000000
2020,15790,Arenas (m3),1493.000000
2020,15790,Arena_Silicea (m3),766.000000
2020,15806,Caliza (Tn),607555.580000
2020,15820,Carbón (Tn),99488.320000
2020,15820,Arenas (m3),9885.000000
2020,15822,Roca_Fosfórica (Tn),43.000000
2020,15001,Carbón (Tn),13309.630000
2020,15001,Recebo (m3),125.000000
2020,15001,Arcillas CE (Tn),2800.000000
2020,15001,Arenas (m3),25491.000000
2020,15001,Arcillas_MI (Tn),21017.120000
2020,15001,Arcilla FE (Tn),450.000000
2020,15832,Arenas (m3),70.000000
2020,15837,Carbón (Tn),13964.520000
2020,15837,Arcilla FE (Tn),460.000000
2020,15842,Carbón (Tn),17626.240000
2020,15842,Arenas (m3),3877.000000
2020,15407,Caliza (Tn),39734.950000
2020,15407,Travertino Menor (Tn),15.000000
2020,15407,Travertino Mayor (Tn),15.000000
2019,15051,Arcillas CE (Tn),62700.000000
2019,15051,Arcillas CA (Tn),710.000000
2019,15087,Arenas (m3),400.000000
2019,15090,Recebo (m3),16716.000000
2019,15090,Gravas (m3),560.000000
2019,15090,Arenas (m3),1240.000000
2019,15092,Caliza (Tn),0.000000
2019,15092,Carbón (Tn),14505.160000
2019,15097,Carbón (Tn),2194.580000
2019,15104,Recebo (m3),2780.000000
2019,15114,Caliza (Tn),0.000000
2019,15176,Carbón (Tn),29.880000
2019,15232,Gravas (m3),50.000000
2019,15180,Carbón (Tn),1674.480000
2019,15183,Carbón (Tn),979.250000
2019,15185,Caliza (Tn),5879.000000
2019,15187,Carbón (Tn),18180.350000
2019,15187,Arcillas CE (Tn),3747.000000
2019,15187,Arcillas_MI (Tn),4905.000000
2019,15236,Esmeraldas (Quilates),1550.000000
2019,15204,Recebo (m3),57998.000000
2019,15204,Arenas (m3),3893.000000
2019,15204,Arcillas_MI (Tn),2000.000000
2019,15215,Caliza (Tn),182419.730000
2019,15215,Carbón (Tn),40617.460000
2019,15215,Arenas (m3),90.000000
2019,15215,Arena_Silicea (m3),10049.000000
2019,15224,Carbón (Tn),21144.100000
2019,15224,Recebo (m3),84757.000000
2019,15224,Gravas (m3),8052.000000
2019,15238,Caliza (Tn),491448.730000
2019,15238,Recebo (m3),27010.500000
2019,15272,Caliza (Tn),409817.480000
2019,15293,Arcillas CE (Tn),8365.000000
2019,15296,Carbón (Tn),55553.700000
2019,15296,Arenas (m3),7914.000000
2019,15299,Recebo (m3),5579.000000
2019,15299,Gravas (m3),3149.000000
2019,15299,Arenas (m3),1262.500000
2019,15322,Gravas (m3),35516.000000
2019,15322,Arenas (m3),9626.000000
2019,15325,Hierro (Tn),10213.630000
2019,15325,Gravas (m3),19386.000000
2019,15325,Arenas (m3),13574.000000
2019,15362,Carbón (Tn),9297.710000
2019,15362,Puzolanas (Tn),55878.020000
2019,15367,Gravas (m3),6957.500000
2019,15368,Carbón (Tn),16995.550000
2019,15403,Carbón (Tn),30225.200000
2019,15442,Esmeraldas (Quilates),178634.490000
2019,15455,Recebo (m3),31484.000000
2019,15455,Gravas (m3),2154.000000
2019,15455,Arenas (m3),630.000000
2019,15464,Carbón (Tn),47650.480000
2019,15466,Carbón (Tn),6000.520000
2019,15466,Recebo (m3),6630.000000
2019,15469,Caliza (Tn),68333.960000
2019,15469,Gravas (m3),69369.090000
2019,15476,Carbón (Tn),5842.280000
2019,15476,Recebo (m3),2199.000000
2019,15476,Arcillas CE (Tn),1080.000000
2019,15480,Esmeraldas (Quilates),1401301.829130
2019,15480,Cuarzo (Tn),650.130000
2019,15491,Caliza (Tn),1634433.080000
2019,15491,Recebo (m3),6452.000000
2019,15500,Arcilla FE (Tn),12270.000000
2019,15507,Esmeraldas (Quilates),107.670000
2019,15511,Recebo (m3),3610.000000
2019,15514,Recebo (m3),840.000000
2019,15514,Gravas (m3),210.000000
2019,15514,Arenas (m3),485.000000
2019,15514,Yesos (Tn),584.580000
2019,15516,Carbón (Tn),70512.760000
2019,15516,Recebo (m3),121120.000000
2019,15516,Puzolanas (Tn),123327.120000
2019,15516,Gravas (m3),7672.000000
2019,15516,Arenas (m3),421.000000
2019,15516,Arcillas_MI (Tn),4470.000000
2019,15516,Arcillas CA (Tn),87.000000
2019,15531,Gravas (m3),76107.000000
2019,15537,Carbón (Tn),5409.720000
2019,15537,Recebo (m3),34876.000000
2019,15537,Hierro (Tn),350383.210000
2019,15537,Gravas (m3),9002.000000
2019,15542,Caliza (Tn),2500.000000
2019,15542,Arcillas CE (Tn),500.000000
2019,15542,Arcillas_MI (Tn),1584.000000
2019,15542,Arena_Silicea (m3),3082.000000
2019,15542,Asfaltita (Tn),1195.000000
2019,15572,Recebo (m3),61698.000000
2019,15572,Gravas (m3),5967.000000
2019,15572,Arenas (m3),10722.000000
2019,15580,Esmeraldas (Quilates),72337.855870
2019,15599,Recebo (m3),650.000000
2019,15599,Gravas (m3),1390.000000
2019,15599,Arenas (m3),764.000000
2019,15600,Carbón (Tn),126484.342140
2019,15621,Recebo (m3),9386.000000
2019,15621,Gravas (m3),2831.000000
2019,15632,Carbón (Tn),6606.830000
2019,15638,Arcillas CE (Tn),410.000000
2019,15638,Arcillas_MI (Tn),1200.000000
2019,15646,Carbón (Tn),250869.520860
2019,15646,Recebo (m3),14528.000000
2019,15646,Gravas (m3),121197.000000
2019,15646,Roca_Fosfórica (Tn),29.000000
2019,15667,Gravas (m3),72571.000000
2019,15667,Arenas (m3),0.000000
2019,15673,Carbón (Tn),40186.990000
2019,15681,Esmeraldas (Quilates),122814.950000
2019,15690,Gravas (m3),775.000000
2019,15690,Arenas (m3),945.000000
2019,15693,Arenas (m3),886.000000
2019,15720,Carbón (Tn),26758.840000
2019,15723,Carbón (Tn),81670.580000
2019,15753,Arenas (m3),446.000000
2019,15757,Carbón (Tn),253442.190000
2019,15755,Carbón (Tn),182933.860000
2019,15759,Carbón (Tn),80777.630000
2019,15759,Roca_Fosfórica (Tn),38149.890000
2019,15759,Arcillas CE (Tn),6170.000000
2019,15759,Arenas (m3),15364.000000
2019,15759,Arcillas_MI (Tn),54441.050000
2019,15759,Arena_Silicea (m3),1710.000000
2019,15759,Arcilla FE (Tn),400.000000
2019,15761,Recebo (m3),15117.960000
2019,15761,Gravas (m3),8750.720000
2019,15761,Arenas (m3),11387.320000
2019,15762,Recebo (m3),1486.000000
2019,15762,Gravas (m3),8850.000000
2019,15764,Arenas (m3),12333.000000
2019,15763,Carbón (Tn),265.550000
2019,15763,Recebo (m3),5100.000000
2019,15763,Gravas (m3),23.000000
2019,15763,Arcillas CE (Tn),49332.000000
2019,15763,Arenas (m3),230.000000
2019,15774,Carbón (Tn),799.500000
2019,15778,Gravas (m3),825.000000
2019,15790,Carbón (Tn),65559.050000
2019,15790,Arenas (m3),810.000000
2019,15790,Arena_Silicea (m3),3231.000000
2019,15798,Gravas (m3),740.500000
2019,15798,Arenas (m3),3603.500000
2019,15806,Caliza (Tn),689797.230000
2019,15810,Gravas (m3),3100.000000
2019,15810,Arenas (m3),2560.000000
2019,15820,Carbón (Tn),58551.960000
2019,15820,Arenas (m3),12530.000000
2019,15822,Roca_Fosfórica (Tn),221.000000
2019,15001,Carbón (Tn),41066.640000
2019,15001,Arcillas CE (Tn),3600.000000
2019,15001,Arenas (m3),43618.500000
2019,15001,Arcillas_MI (Tn),12262.000000
2019,15001,Arcillas CA (Tn),15946.000000
2019,15837,Carbón (Tn),17693.660000
2019,15837,Arcilla FE (Tn),840.000000
2019,15842,Carbón (Tn),8924.630000
2019,15861,Carbón (Tn),1000.000000
2019,15861,Recebo (m3),280.000000
2019,15407,Caliza (Tn),5199.600000
2019,15407,Arenas (m3),185.600000
2019,15407,Travertino Menor (Tn),463.320000
2019,15407,Travertino Mayor (Tn),438.170000
2018,15051,Arcillas CE (Tn),46761.000000
2018,15051,Arcillas_MI (Tn),160.000000
2018,15051,Arcillas (Tn),0.000000
2018,15051,Arcillas CA (Tn),130.000000
2018,15087,Arenas (m3),840.000000
2018,15092,Caliza (Tn),0.000000
2018,15092,Carbón (Tn),16638.760000
2018,15097,Carbón (Tn),52863.740000
2018,15104,Carbón (Tn),34.140000
2018,15104,Recebo (m3),1680.000000
2018,15106,Carbón (Tn),0.000000
2018,15114,Caliza (Tn),0.000000
2018,15176,Esmeraldas (Quilates),1092.120000
2018,15180,Carbón (Tn),3307.070000
2018,15183,Carbón (Tn),12265.000000
2018,15185,Caliza (Tn),3575.000000
2018,15187,Carbón (Tn),18855.640000
2018,15187,Arcillas CE (Tn),2411.000000
2018,15187,Arcillas_MI (Tn),860.000000
2018,15187,Arcillas (Tn),0.000000
2018,15187,Arcilla FE (Tn),1346.000000
2018,15236,Esmeraldas (Quilates),5246.200000
2018,15204,Recebo (m3),47010.000000
2018,15204,Arenas (m3),14220.000000
2018,15204,Arcillas_MI (Tn),2830.000000
2018,15215,Caliza (Tn),306084.640000
2018,15215,Carbón (Tn),45262.230000
2018,15215,Arenas (m3),380.000000
2018,15215,Arena_Silicea (m3),15389.000000
2018,15223,Gravas (m3),1600.000000
2018,15223,Arenas (m3),450.000000
2018,15224,Carbón (Tn),66985.860000
2018,15224,Recebo (m3),114009.000000
2018,15224,Gravas (m3),16611.000000
2018,15238,Caliza (Tn),527353.240000
2018,15238,Recebo (m3),11618.300000
2018,15272,Caliza (Tn),435912.810000
2018,15272,Marmol Menor (Tn),100.000000
2018,15293,Arcillas CE (Tn),14552.000000
2018,15296,Carbón (Tn),64768.930000
2018,15296,Arenas (m3),7904.440000
2018,15299,Recebo (m3),4187.000000
2018,15299,Gravas (m3),3573.000000
2018,15322,Gravas (m3),16023.900000
2018,15325,Hierro (Tn),10542.190000
2018,15325,Gravas (m3),36190.000000
2018,15325,Arenas (m3),23320.000000
2018,15362,Carbón (Tn),30632.060000
2018,15362,Puzolanas (Tn),95581.490000
2018,15362,Roca_Fosfórica (Tn),2035.990000
2018,15362,Arena_Silicea (m3),23750.100000
2018,15367,Gravas (m3),4600.000000
2018,15368,Carbón (Tn),52165.890000
2018,15403,Carbón (Tn),81094.450000
2018,15442,Esmeraldas (Quilates),145293.440000
2018,15455,Recebo (m3),30551.390000
2018,15455,Gravas (m3),2698.000000
2018,15455,Arenas (m3),800.000000
2018,15464,Carbón (Tn),54383.050000
2018,15466,Carbón (Tn),10912.950000
2018,15469,Caliza (Tn),62000.450000
2018,15469,Gravas (m3),42817.610000
2018,15476,Carbón (Tn),8882.610000
2018,15476,Recebo (m3),1444.690000
2018,15476,Arcillas CE (Tn),667.000000
2018,15476,Arcillas_MI (Tn),270.000000
2018,15480,Esmeraldas (Quilates),2753265.577280
2018,15491,Caliza (Tn),1527580.980000
2018,15491,Carbón (Tn),100.000000
2018,15491,Recebo (m3),9508.000000
2018,15500,Arcilla FE (Tn),9370.000000
2018,15507,Esmeraldas (Quilates),355.340000
2018,15511,Recebo (m3),10930.000000
2018,15514,Yesos (Tn),321.780000
2018,15516,Carbón (Tn),94326.800000
2018,15516,Recebo (m3),87194.000000
2018,15516,Puzolanas (Tn),117297.600000
2018,15516,Gravas (m3),3704.000000
2018,15516,Arenas (m3),767.000000
2018,15516,Arcillas_MI (Tn),2710.000000
2018,15516,Arena_Silicea (m3),35138.700000
2018,15516,Arcillas (Tn),0.000000
2018,15516,Arcillas CA (Tn),81.000000
2018,15531,Esmeraldas (Quilates),300.000000
2018,15531,Gravas (m3),66141.000000
2018,15537,Carbón (Tn),3233.550000
2018,15537,Recebo (m3),26740.000000
2018,15537,Hierro (Tn),231488.210000
2018,15537,Gravas (m3),21154.000000
2018,15542,Caliza (Tn),4003.000000
2018,15542,Arenas (m3),3259.000000
2018,15542,Arcillas_MI (Tn),3323.000000
2018,15542,Arcillas (Tn),0.000000
2018,15542,Asfaltita (Tn),205.000000
2018,15572,Recebo (m3),50390.000000
2018,15572,Gravas (m3),6198.000000
2018,15572,Arenas (m3),14124.000000
2018,15580,Esmeraldas (Quilates),391297.254530
2018,15599,Recebo (m3),670.000000
2018,15599,Gravas (m3),1050.000000
2018,15599,Arenas (m3),1333.000000
2018,15600,Carbón (Tn),291446.090000
2018,15600,Arcillas_MI (Tn),116.000000
2018,15621,Recebo (m3),2849.000000
2018,15621,Gravas (m3),2001.000000
2018,15632,Carbón (Tn),1450.000000
2018,15638,Arcillas CE (Tn),2020.000000
2018,15638,Arcillas_MI (Tn),1310.000000
2018,15638,Arcillas (Tn),0.000000
2018,15646,Carbón (Tn),392536.850000
2018,15646,Recebo (m3),19358.000000
2018,15646,Gravas (m3),103131.000000
2018,15667,Gravas (m3),57237.500000
2018,15667,Arenas (m3),1368.000000
2018,15673,Carbón (Tn),39524.590000
2018,15681,Esmeraldas (Quilates),243384.870000
2018,15690,Gravas (m3),125.000000
2018,15690,Arenas (m3),225.650000
2018,15693,Arenas (m3),1126.000000
2018,15720,Carbón (Tn),3843.880000
2018,15723,Carbón (Tn),115118.350000
2018,15753,Arenas (m3),324.000000
2018,15757,Carbón (Tn),412364.690000
2018,15755,Carbón (Tn),377723.100000
2018,15759,Carbón (Tn),185002.430000
2018,15759,Roca_Fosfórica (Tn),18619.230000
2018,15759,Arcillas CE (Tn),4030.000000
2018,15759,Arenas (m3),13985.230000
2018,15759,Arcillas_MI (Tn),56189.860000
2018,15759,Arena_Silicea (m3),2650.000000
2018,15759,Arcillas (Tn),0.000000
2018,15759,Arcilla FE (Tn),100.000000
2018,15761,Recebo (m3),74118.000000
2018,15761,Gravas (m3),9598.170000
2018,15761,Arenas (m3),10627.800000
2018,15762,Gravas (m3),2000.000000
2018,15764,Gravas (m3),3200.000000
2018,15764,Arenas (m3),7342.000000
2018,15763,Recebo (m3),6930.400000
2018,15763,Gravas (m3),393.000000
2018,15763,Arcillas CE (Tn),47407.000000
2018,15763,Arenas (m3),1355.000000
2018,15763,Arcillas_MI (Tn),3000.000000
2018,15778,Gravas (m3),10759.500000
2018,15778,Arenas (m3),1555.000000
2018,15790,Carbón (Tn),182779.960000
2018,15790,Arenas (m3),1344.000000
2018,15790,Arena_Silicea (m3),5207.000000
2018,15798,Gravas (m3),16779.080000
2018,15798,Arenas (m3),3735.530000
2018,15806,Caliza (Tn),579135.490000
2018,15820,Carbón (Tn),97814.020000
2018,15820,Arenas (m3),6205.000000
2018,15822,Roca_Fosfórica (Tn),226.000000
2018,15001,Carbón (Tn),30973.120000
2018,15001,Arcillas CE (Tn),3700.000000
2018,15001,Arenas (m3),22624.000000
2018,15001,Arcillas_MI (Tn),8917.000000
2018,15001,Arcillas (Tn),0.000000
2018,15001,Arcillas CA (Tn),22433.000000
2018,15835,Recebo (m3),7102.500000
2018,15835,Roca_Fosfórica (Tn),238.750000
2018,15837,Carbón (Tn),10208.980000
2018,15837,Arcilla FE (Tn),715.000000
2018,15842,Carbón (Tn),10242.930000
2018,15861,Recebo (m3),2912.000000
2018,15407,Caliza (Tn),12534.000000
2018,15407,Travertino Menor (Tn),811.400000
2018,15407,Travertino Mayor (Tn),202.150000
2017,15051,Arcillas CE (Tn),40973.000000
2017,15051,Arcillas_MI (Tn),3543.000000
2017,15087,Arenas (m3),321.500000
2017,15092,Caliza (Tn),0.000000
2017,15092,Carbón (Tn),16557.620000
2017,15097,Carbón (Tn),22295.310000
2017,15104,Carbón (Tn),191.450000
2017,15104,Recebo (m3),1800.000000
2017,15114,Caliza (Tn),0.000000
2017,15232,Gravas (m3),150.000000
2017,15183,Carbón (Tn),21222.240000
2017,15185,Caliza (Tn),1644.000000
2017,15187,Carbón (Tn),4771.810000
2017,15187,Arcillas CE (Tn),474.000000
2017,15187,Arcillas_MI (Tn),310.000000
2017,15187,Arcillas (Tn),2730.000000
2017,15187,Arcilla FE (Tn),1490.000000
2017,15236,Esmeraldas (Quilates),15354.130000
2017,15204,Recebo (m3),21619.000000
2017,15204,Arcillas CE (Tn),290.000000
2017,15204,Arenas (m3),1630.000000
2017,15204,Arcillas_MI (Tn),140.000000
2017,15204,Arcillas (Tn),550.000000
2017,15215,Caliza (Tn),208391.650000
2017,15215,Carbón (Tn),83370.330000
2017,15215,Arenas (m3),180.000000
2017,15215,Arena_Silicea (m3),17828.000000
2017,15218,Gravas (m3),3321.000000
2017,15223,Gravas (m3),820.000000
2017,15223,Arenas (m3),250.000000
2017,15224,Carbón (Tn),27450.460000
2017,15224,Recebo (m3),47482.000000
2017,15224,Gravas (m3),4768.000000
2017,15238,Caliza (Tn),397293.940000
2017,15238,Recebo (m3),13928.000000
2017,15272,Caliza (Tn),505678.900000
2017,15272,Arenas (m3),42.600000
2017,15272,Marmol Menor (Tn),538.000000
2017,15293,Arcillas CE (Tn),8126.000000
2017,15293,Arcillas (Tn),3434.000000
2017,15296,Carbón (Tn),108196.110000
2017,15296,Arenas (m3),4639.000000
2017,15299,Recebo (m3),10280.000000
2017,15299,Gravas (m3),4683.000000
2017,15299,Arenas (m3),125.000000
2017,15322,Gravas (m3),2917.000000
2017,15322,Arenas (m3),7200.000000
2017,15325,Hierro (Tn),14284.080000
2017,15325,Gravas (m3),21715.000000
2017,15325,Arenas (m3),7277.000000
2017,15362,Carbón (Tn),8526.120000
2017,15362,Puzolanas (Tn),134856.040000
2017,15362,Roca_Fosfórica (Tn),914.090000
2017,15362,Arcillas (Tn),110.000000
2017,15367,Gravas (m3),3105.000000
2017,15368,Carbón (Tn),44568.210000
2017,15403,Carbón (Tn),56052.280000
2017,15442,Esmeraldas (Quilates),80521.590000
2017,15455,Recebo (m3),14569.000000
2017,15455,Gravas (m3),1301.000000
2017,15455,Arenas (m3),270.000000
2017,15464,Carbón (Tn),34417.840000
2017,15466,Carbón (Tn),17131.520000
2017,15469,Caliza (Tn),70628.160000
2017,15469,Gravas (m3),43749.830000
2017,15476,Carbón (Tn),7045.630000
2017,15476,Recebo (m3),45.000000
2017,15476,Gravas (m3),966.000000
2017,15476,Arcillas CE (Tn),450.000000
2017,15476,Arenas (m3),1144.000000
2017,15476,Arcillas_MI (Tn),20.000000
2017,15480,Esmeraldas (Quilates),22895121.312200
2017,15480,Cuarzo (Tn),800.000000
2017,15491,Caliza (Tn),1165088.760000
2017,15491,Recebo (m3),3125.000000
2017,15500,Arcillas (Tn),3590.000000
2017,15500,Arcilla FE (Tn),2330.000000
2017,15511,Recebo (m3),1710.000000
2017,15514,Recebo (m3),200.000000
2017,15514,Yesos (Tn),628.610000
2017,15516,Carbón (Tn),88347.310000
2017,15516,Recebo (m3),58259.000000
2017,15516,Puzolanas (Tn),145185.040000
2017,15516,Gravas (m3),2894.000000
2017,15516,Arenas (m3),2431.000000
2017,15516,Arena_Silicea (m3),12.000000
