Unidad,Subgrupo,geo,Area,Periodo,Valor
Razón x 100¬000 nacidos vivos,Mujer,15774,Susacón,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15774,Susacón,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15774,Susacón,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15774,Susacón,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15776,Sutamarchán,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15776,Sutamarchán,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15776,Sutamarchán,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15776,Sutamarchán,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15776,Sutamarchán,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15778,Sutatenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15778,Sutatenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15778,Sutatenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15778,Sutatenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15778,Sutatenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15790,Tasco,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15790,Tasco,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15790,Tasco,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15790,Tasco,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15790,Tasco,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15798,Tenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15798,Tenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15798,Tenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15798,Tenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15798,Tenza,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15806,Tibasosa,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15806,Tibasosa,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15806,Tibasosa,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15806,Tibasosa,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15806,Tibasosa,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15804,Tibaná,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15804,Tibaná,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15804,Tibaná,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15804,Tibaná,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15804,Tibaná,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15808,Tinjacá,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15808,Tinjacá,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15808,Tinjacá,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15808,Tinjacá,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15808,Tinjacá,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15810,Tipacoque,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15810,Tipacoque,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15810,Tipacoque,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15810,Tipacoque,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15810,Tipacoque,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15814,Toca,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15814,Toca,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15814,Toca,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15814,Toca,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15814,Toca,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15816,Togüí,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15816,Togüí,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15816,Togüí,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15816,Togüí,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15816,Togüí,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15820,Tópaga,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15820,Tópaga,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15820,Tópaga,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15820,Tópaga,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15820,Tópaga,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15822,Tota,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15822,Tota,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15822,Tota,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15822,Tota,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15822,Tota,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15001,Tunja,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15001,Tunja,2014,14.200000
Razón x 100¬000 nacidos vivos,Rural,15001,Tunja,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15001,Tunja,2014,6.900000
Razón x 100¬000 nacidos vivos,Urbano,15001,Tunja,2014,7.200000
Razón x 100¬000 nacidos vivos,Hombre,15832,Tununguá,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15832,Tununguá,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15832,Tununguá,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15832,Tununguá,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15832,Tununguá,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15835,Turmequé,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15835,Turmequé,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15835,Turmequé,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15835,Turmequé,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15835,Turmequé,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15837,Tuta,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15837,Tuta,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15837,Tuta,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15837,Tuta,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15837,Tuta,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15839,TUTAZÁ,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15839,TUTAZÁ,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15839,TUTAZÁ,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15839,TUTAZÁ,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15839,TUTAZÁ,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15842,Úmbita,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15842,Úmbita,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15842,Úmbita,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15842,Úmbita,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15842,Úmbita,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15861,Ventaquemada,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15861,Ventaquemada,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15861,Ventaquemada,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15861,Ventaquemada,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15861,Ventaquemada,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15407,Villa De Leyva,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15407,Villa De Leyva,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15407,Villa De Leyva,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15407,Villa De Leyva,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15407,Villa De Leyva,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15879,Viracachá,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15879,Viracachá,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15879,Viracachá,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15879,Viracachá,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15879,Viracachá,2014,0.000000
Razón x 100¬000 nacidos vivos,Hombre,15897,Zetaquira,2014,0.000000
Razón x 100¬000 nacidos vivos,Mujer,15897,Zetaquira,2014,0.000000
Razón x 100¬000 nacidos vivos,Rural,15897,Zetaquira,2014,0.000000
Razón x 100¬000 nacidos vivos,Todos,15897,Zetaquira,2014,0.000000
Razón x 100¬000 nacidos vivos,Urbano,15897,Zetaquira,2014,0.000000
Razón x 100¬000 nacidos vivos,None,15022,Almeida,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15047,Aquitania,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15051,Arcabuco,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15087,Belén,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15090,Berbeo,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15092,Betéitiva,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15097,Boavita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15104,Boyacá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15106,Briceño,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15109,Buenavista,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15114,Busbanzá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15131,Caldas,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15135,Campohermoso,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15162,Cerinza,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15172,Chinavita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15176,Chiquinquirá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15232,Chíquiza,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15180,Chiscas,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15183,Chita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15185,Chitaraque,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15187,Chivatá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15236,Chivor,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15189,Ciénega,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15204,Cómbita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15212,Coper,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15215,Corrales,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15218,Covarachía,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15223,Cubará,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15224,Cucaita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15226,Cuítiva,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15238,Duitama,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15244,El Cocuy,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15248,El Espino,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15272,Firavitoba,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15276,Floresta,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15293,Gachantivá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15296,Gámeza,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15299,Garagoa,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15317,Guacamayas,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15322,Guateque,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15325,Guayatá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15332,GÜICÁN DE LA SIERRA,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15362,Iza,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15367,Jenesano,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15368,Jericó,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15380,La Capilla,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15403,La Uvita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15401,La Victoria,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15377,Labranzagrande,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15425,Macanal,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15442,Maripí,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15455,Miraflores,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15464,Mongua,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15466,Monguí,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15469,Moniquirá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15476,Motavita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15480,Muzo,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15491,Nobsa,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15494,Nuevo Colón,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15500,Oicatá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15507,Otanche,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15511,Pachavita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15514,Páez,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15516,Paipa,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15518,Pajarito,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15522,Panqueba,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15531,Pauna,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15533,Paya,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15537,Paz De Río,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15542,Pesca,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15550,Pisba,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15572,Puerto Boyacá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15580,Quípama,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15599,Ramiriquí,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15600,Ráquira,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15621,Rondón,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15632,Saboyá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15638,Sáchica,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15646,Samacá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15660,San Eduardo,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15664,San José De Pare,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15667,San Luis De Gaceno,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15673,San Mateo,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15676,San Miguel De Sema,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15681,San Pablo De Borbur,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15693,Santa Rosa De Viterbo,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15696,Santa Sofía,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15690,Santa María,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15686,Santana,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15720,Sativanorte,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15723,Sativasur,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15740,Siachoque,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15753,Soatá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15757,Socha,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15755,Socotá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15759,Sogamoso,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15761,Somondoco,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15762,Sora,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15764,Soracá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15763,Sotaquirá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15774,Susacón,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15776,Sutamarchán,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15778,Sutatenza,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15790,Tasco,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15798,Tenza,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15806,Tibasosa,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15804,Tibaná,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15808,Tinjacá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15810,Tipacoque,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15814,Toca,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15816,Togüí,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15820,Tópaga,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15822,Tota,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15001,Tunja,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15832,Tununguá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15835,Turmequé,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15837,Tuta,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15839,TUTAZÁ,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15842,Úmbita,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15861,Ventaquemada,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15407,Villa De Leyva,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15879,Viracachá,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15897,Zetaquira,2015,0.000000
Razón x 100¬000 nacidos vivos,None,15022,Almeida,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15047,Aquitania,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15051,Arcabuco,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15087,Belén,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15090,Berbeo,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15092,Betéitiva,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15097,Boavita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15104,Boyacá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15106,Briceño,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15109,Buenavista,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15114,Busbanzá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15131,Caldas,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15135,Campohermoso,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15162,Cerinza,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15172,Chinavita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15176,Chiquinquirá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15232,Chíquiza,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15180,Chiscas,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15183,Chita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15185,Chitaraque,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15187,Chivatá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15236,Chivor,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15189,Ciénega,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15204,Cómbita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15212,Coper,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15215,Corrales,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15218,Covarachía,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15223,Cubará,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15224,Cucaita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15226,Cuítiva,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15238,Duitama,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15244,El Cocuy,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15248,El Espino,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15272,Firavitoba,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15276,Floresta,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15293,Gachantivá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15296,Gámeza,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15299,Garagoa,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15317,Guacamayas,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15322,Guateque,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15325,Guayatá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15332,GÜICÁN DE LA SIERRA,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15362,Iza,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15367,Jenesano,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15368,Jericó,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15380,La Capilla,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15403,La Uvita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15401,La Victoria,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15377,Labranzagrande,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15425,Macanal,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15442,Maripí,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15455,Miraflores,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15464,Mongua,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15466,Monguí,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15469,Moniquirá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15476,Motavita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15480,Muzo,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15491,Nobsa,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15494,Nuevo Colón,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15500,Oicatá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15507,Otanche,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15511,Pachavita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15514,Páez,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15516,Paipa,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15518,Pajarito,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15522,Panqueba,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15531,Pauna,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15533,Paya,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15537,Paz De Río,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15542,Pesca,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15550,Pisba,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15572,Puerto Boyacá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15580,Quípama,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15599,Ramiriquí,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15600,Ráquira,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15621,Rondón,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15632,Saboyá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15638,Sáchica,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15646,Samacá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15660,San Eduardo,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15664,San José De Pare,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15667,San Luis De Gaceno,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15673,San Mateo,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15676,San Miguel De Sema,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15681,San Pablo De Borbur,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15693,Santa Rosa De Viterbo,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15696,Santa Sofía,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15690,Santa María,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15686,Santana,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15720,Sativanorte,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15723,Sativasur,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15740,Siachoque,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15753,Soatá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15757,Socha,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15755,Socotá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15759,Sogamoso,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15761,Somondoco,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15762,Sora,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15764,Soracá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15763,Sotaquirá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15774,Susacón,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15776,Sutamarchán,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15778,Sutatenza,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15790,Tasco,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15798,Tenza,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15806,Tibasosa,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15804,Tibaná,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15808,Tinjacá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15810,Tipacoque,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15814,Toca,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15816,Togüí,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15820,Tópaga,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15822,Tota,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15001,Tunja,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15832,Tununguá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15835,Turmequé,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15837,Tuta,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15839,TUTAZÁ,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15842,Úmbita,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15861,Ventaquemada,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15407,Villa De Leyva,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15879,Viracachá,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15897,Zetaquira,2016,0.000000
Razón x 100¬000 nacidos vivos,None,15022,Almeida,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15047,Aquitania,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15051,Arcabuco,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15087,Belén,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15090,Berbeo,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15092,Betéitiva,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15097,Boavita,2017,0.000000
